,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,283.22,563.66,0.0,800,0
1,crps,crps,219.24,432.25,0.0,800,0
2,crps,dss,-503.77,-1050.11,0.0,800,0
3,crps,is1,2535.08,5160.29,0.0,800,0
4,dss,sse,208.37,424.68,0.0,800,0
5,dss,crps,202.04,395.93,0.0,800,0
6,dss,dss,-472.54,-979.96,0.0,800,0
7,dss,is1,2516.51,5110.0,0.0,800,0
8,is1,sse,272.99,569.67,0.0,800,0
9,is1,crps,217.03,434.82,0.0,800,0
10,is1,dss,-427.61,-841.17,0.0,800,0
11,is1,is1,2519.94,5136.56,0.0,800,0
12,sse,sse,283.21,563.24,0.0,800,0
13,sse,crps,219.29,431.63,0.0,800,0
14,sse,dss,-503.83,-1054.3,0.0,800,0
15,sse,is1,2535.21,5156.42,0.0,800,0
16,crps,sse,330.42,641.93,0.1,800,0
17,crps,crps,234.7,446.33,0.1,800,0
18,crps,dss,54.98,-40.26,0.1,800,0
19,crps,is1,2565.45,5155.65,0.1,800,0
20,dss,sse,208.91,424.6,0.1,800,0
21,dss,crps,203.45,394.19,0.1,800,0
22,dss,dss,-463.26,-1001.27,0.1,800,0
23,dss,is1,2519.72,5111.18,0.1,800,0
24,is1,sse,339.59,709.34,0.1,800,0
25,is1,crps,239.73,472.38,0.1,800,0
26,is1,dss,81.37,190.97,0.1,800,0
27,is1,is1,2542.84,5154.49,0.1,800,0
28,sse,sse,330.42,641.93,0.1,800,0
29,sse,crps,234.7,446.33,0.1,800,0
30,sse,dss,54.98,-40.26,0.1,800,0
31,sse,is1,2565.45,5155.65,0.1,800,0
32,crps,sse,827.07,1704.24,0.3,800,0
33,crps,crps,421.0,842.69,0.3,800,0
34,crps,dss,795.44,1653.93,0.3,800,0
35,crps,is1,2991.39,6047.68,0.3,800,0
36,dss,sse,741.89,1509.0,0.3,800,0
37,dss,crps,403.12,801.95,0.3,800,0
38,dss,dss,375.2,715.14,0.3,800,0
39,dss,is1,2986.94,6046.44,0.3,800,0
40,is1,sse,827.07,1704.24,0.3,800,0
41,is1,crps,421.0,842.69,0.3,800,0
42,is1,dss,795.44,1653.93,0.3,800,0
43,is1,is1,2991.39,6047.68,0.3,800,0
44,sse,sse,827.07,1704.24,0.3,800,0
45,sse,crps,421.0,842.69,0.3,800,0
46,sse,dss,795.44,1653.93,0.3,800,0
47,sse,is1,2991.39,6047.68,0.3,800,0
48,crps,sse,827.07,1704.24,0.5,800,0
49,crps,crps,421.0,842.69,0.5,800,0
50,crps,dss,795.44,1653.93,0.5,800,0
51,crps,is1,2991.39,6047.68,0.5,800,0
52,dss,sse,1059.37,2077.49,0.5,800,0
53,dss,crps,478.3,935.11,0.5,800,0
54,dss,dss,672.2,1236.56,0.5,800,0
55,dss,is1,3224.91,6458.95,0.5,800,0
56,is1,sse,827.07,1704.24,0.5,800,0
57,is1,crps,421.0,842.69,0.5,800,0
58,is1,dss,795.44,1653.93,0.5,800,0
59,is1,is1,2991.39,6047.68,0.5,800,0
60,sse,sse,827.07,1704.24,0.5,800,0
61,sse,crps,421.0,842.69,0.5,800,0
62,sse,dss,795.44,1653.93,0.5,800,0
63,sse,is1,2991.39,6047.68,0.5,800,0
64,crps,sse,827.07,1704.24,0.8,800,0
65,crps,crps,421.0,842.69,0.8,800,0
66,crps,dss,795.44,1653.93,0.8,800,0
67,crps,is1,2991.39,6047.68,0.8,800,0
68,dss,sse,1059.37,2077.49,0.8,800,0
69,dss,crps,478.3,935.11,0.8,800,0
70,dss,dss,672.2,1236.56,0.8,800,0
71,dss,is1,3224.91,6458.95,0.8,800,0
72,is1,sse,827.07,1704.24,0.8,800,0
73,is1,crps,421.0,842.69,0.8,800,0
74,is1,dss,795.44,1653.93,0.8,800,0
75,is1,is1,2991.39,6047.68,0.8,800,0
76,sse,sse,827.07,1704.24,0.8,800,0
77,sse,crps,421.0,842.69,0.8,800,0
78,sse,dss,795.44,1653.93,0.8,800,0
79,sse,is1,2991.39,6047.68,0.8,800,0
