,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,28.53,507.25,0.0,200,82
1,crps,crps,34.58,626.85,0.0,200,82
2,crps,dss,-224.71,-3364.81,0.0,200,82
3,crps,is1,144.89,2497.59,0.0,200,82
4,dss,sse,29.49,481.3,0.0,200,82
5,dss,crps,35.35,611.15,0.0,200,82
6,dss,dss,-233.46,-3081.33,0.0,200,82
7,dss,is1,147.18,2371.93,0.0,200,82
8,is1,sse,28.87,504.52,0.0,200,82
9,is1,crps,34.7,624.23,0.0,200,82
10,is1,dss,-219.97,-3226.93,0.0,200,82
11,is1,is1,144.24,2500.09,0.0,200,82
12,sse,sse,27.14,537.53,0.0,200,82
13,sse,crps,34.62,628.97,0.0,200,82
14,sse,dss,-234.98,-3193.29,0.0,200,82
15,sse,is1,142.64,2424.39,0.0,200,82
16,crps,sse,28.53,507.44,0.1,200,82
17,crps,crps,34.61,626.33,0.1,200,82
18,crps,dss,-224.65,-3362.88,0.1,200,82
19,crps,is1,145.25,2495.04,0.1,200,82
20,dss,sse,29.5,481.6,0.1,200,82
21,dss,crps,36.07,613.64,0.1,200,82
22,dss,dss,-232.76,-3082.85,0.1,200,82
23,dss,is1,149.72,2401.68,0.1,200,82
24,is1,sse,28.87,504.52,0.1,200,82
25,is1,crps,34.7,624.23,0.1,200,82
26,is1,dss,-219.97,-3226.93,0.1,200,82
27,is1,is1,144.24,2500.09,0.1,200,82
28,sse,sse,27.14,537.53,0.1,200,82
29,sse,crps,34.62,628.97,0.1,200,82
30,sse,dss,-234.98,-3193.29,0.1,200,82
31,sse,is1,142.64,2424.39,0.1,200,82
32,crps,sse,28.53,507.44,0.3,200,82
33,crps,crps,34.61,626.33,0.3,200,82
34,crps,dss,-224.65,-3362.88,0.3,200,82
35,crps,is1,145.25,2495.04,0.3,200,82
36,dss,sse,30.32,469.06,0.3,200,82
37,dss,crps,38.62,619.24,0.3,200,82
38,dss,dss,-213.06,-3448.89,0.3,200,82
39,dss,is1,157.61,2463.14,0.3,200,82
40,is1,sse,28.9,504.38,0.3,200,82
41,is1,crps,34.83,622.83,0.3,200,82
42,is1,dss,-219.36,-3217.33,0.3,200,82
43,is1,is1,145.01,2487.9,0.3,200,82
44,sse,sse,28.67,515.3,0.3,200,82
45,sse,crps,37.39,643.75,0.3,200,82
46,sse,dss,-213.6,-2812.12,0.3,200,82
47,sse,is1,154.15,2583.49,0.3,200,82
48,crps,sse,29.16,498.79,0.5,200,82
49,crps,crps,35.4,618.48,0.5,200,82
50,crps,dss,-215.49,-3381.87,0.5,200,82
51,crps,is1,147.61,2454.05,0.5,200,82
52,dss,sse,30.54,469.84,0.5,200,82
53,dss,crps,38.99,622.72,0.5,200,82
54,dss,dss,-205.43,-3367.52,0.5,200,82
55,dss,is1,158.55,2484.91,0.5,200,82
56,is1,sse,29.16,498.79,0.5,200,82
57,is1,crps,35.4,618.48,0.5,200,82
58,is1,dss,-215.49,-3381.87,0.5,200,82
59,is1,is1,147.61,2454.05,0.5,200,82
60,sse,sse,29.29,505.9,0.5,200,82
61,sse,crps,37.9,636.39,0.5,200,82
62,sse,dss,-201.84,-2881.35,0.5,200,82
63,sse,is1,155.7,2553.19,0.5,200,82
64,crps,sse,29.16,498.79,0.8,200,82
65,crps,crps,35.4,618.48,0.8,200,82
66,crps,dss,-215.49,-3381.87,0.8,200,82
67,crps,is1,147.61,2454.05,0.8,200,82
68,dss,sse,30.54,469.84,0.8,200,82
69,dss,crps,38.99,622.72,0.8,200,82
70,dss,dss,-205.43,-3367.52,0.8,200,82
71,dss,is1,158.55,2484.91,0.8,200,82
72,is1,sse,30.35,467.23,0.8,200,82
73,is1,crps,37.53,605.87,0.8,200,82
74,is1,dss,-207.42,-3390.03,0.8,200,82
75,is1,is1,151.81,2382.31,0.8,200,82
76,sse,sse,30.43,493.98,0.8,200,82
77,sse,crps,39.3,642.41,0.8,200,82
78,sse,dss,-192.02,-2784.97,0.8,200,82
79,sse,is1,160.32,2606.64,0.8,200,82
