,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,101.78,491.87,0.0,400,75
1,crps,crps,94.65,436.12,0.0,400,75
2,crps,dss,-284.31,-495.55,0.0,400,75
3,crps,is1,1251.04,5164.3,0.0,400,75
4,dss,sse,101.49,492.18,0.0,400,75
5,dss,crps,94.79,435.2,0.0,400,75
6,dss,dss,-287.28,-498.21,0.0,400,75
7,dss,is1,1252.2,5160.64,0.0,400,75
8,is1,sse,124.8,545.03,0.0,400,75
9,is1,crps,100.67,457.16,0.0,400,75
10,is1,dss,-228.58,-360.39,0.0,400,75
11,is1,is1,1259.44,5166.34,0.0,400,75
12,sse,sse,101.49,492.18,0.0,400,75
13,sse,crps,94.79,435.2,0.0,400,75
14,sse,dss,-287.28,-498.21,0.0,400,75
15,sse,is1,1252.2,5160.64,0.0,400,75
16,crps,sse,104.18,487.03,0.1,400,75
17,crps,crps,96.43,430.66,0.1,400,75
18,crps,dss,-260.41,-685.1,0.1,400,75
19,crps,is1,1259.82,5141.75,0.1,400,75
20,dss,sse,102.16,491.63,0.1,400,75
21,dss,crps,95.55,432.81,0.1,400,75
22,dss,dss,-282.47,-502.42,0.1,400,75
23,dss,is1,1254.01,5150.44,0.1,400,75
24,is1,sse,127.18,542.45,0.1,400,75
25,is1,crps,102.84,451.47,0.1,400,75
26,is1,dss,-202.18,-558.26,0.1,400,75
27,is1,is1,1271.8,5141.79,0.1,400,75
28,sse,sse,104.18,487.03,0.1,400,75
29,sse,crps,96.43,430.66,0.1,400,75
30,sse,dss,-260.41,-685.1,0.1,400,75
31,sse,is1,1259.82,5141.75,0.1,400,75
32,crps,sse,473.15,1770.35,0.3,400,75
33,crps,crps,218.13,864.91,0.3,400,75
34,crps,dss,246.79,978.12,0.3,400,75
35,crps,is1,1579.64,6245.11,0.3,400,75
36,dss,sse,473.15,1770.35,0.3,400,75
37,dss,crps,218.13,864.91,0.3,400,75
38,dss,dss,246.79,978.12,0.3,400,75
39,dss,is1,1579.64,6245.11,0.3,400,75
40,is1,sse,257.64,845.54,0.3,400,75
41,is1,crps,131.86,516.39,0.3,400,75
42,is1,dss,130.74,535.34,0.3,400,75
43,is1,is1,1292.5,5205.78,0.3,400,75
44,sse,sse,473.15,1770.35,0.3,400,75
45,sse,crps,218.13,864.91,0.3,400,75
46,sse,dss,246.79,978.12,0.3,400,75
47,sse,is1,1579.64,6245.11,0.3,400,75
48,crps,sse,473.15,1770.35,0.5,400,75
49,crps,crps,218.13,864.91,0.5,400,75
50,crps,dss,246.79,978.12,0.5,400,75
51,crps,is1,1579.64,6245.11,0.5,400,75
52,dss,sse,473.15,1770.35,0.5,400,75
53,dss,crps,218.13,864.91,0.5,400,75
54,dss,dss,246.79,978.12,0.5,400,75
55,dss,is1,1579.64,6245.11,0.5,400,75
56,is1,sse,501.63,1761.57,0.5,400,75
57,is1,crps,223.03,855.38,0.5,400,75
58,is1,dss,490.4,1773.41,0.5,400,75
59,is1,is1,1521.86,6062.01,0.5,400,75
60,sse,sse,473.15,1770.35,0.5,400,75
61,sse,crps,218.13,864.91,0.5,400,75
62,sse,dss,246.79,978.12,0.5,400,75
63,sse,is1,1579.64,6245.11,0.5,400,75
64,crps,sse,473.15,1770.35,0.8,400,75
65,crps,crps,218.13,864.91,0.8,400,75
66,crps,dss,246.79,978.12,0.8,400,75
67,crps,is1,1579.64,6245.11,0.8,400,75
68,dss,sse,473.15,1770.35,0.8,400,75
69,dss,crps,218.13,864.91,0.8,400,75
70,dss,dss,246.79,978.12,0.8,400,75
71,dss,is1,1579.64,6245.11,0.8,400,75
72,is1,sse,501.63,1761.57,0.8,400,75
73,is1,crps,223.03,855.38,0.8,400,75
74,is1,dss,490.4,1773.41,0.8,400,75
75,is1,is1,1521.86,6062.01,0.8,400,75
76,sse,sse,473.15,1770.35,0.8,400,75
77,sse,crps,218.13,864.91,0.8,400,75
78,sse,dss,246.79,978.12,0.8,400,75
79,sse,is1,1579.64,6245.11,0.8,400,75
