,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,200.95,487.72,0.0,800,21
1,crps,crps,191.04,413.25,0.0,800,21
2,crps,dss,-656.99,-1125.15,0.0,800,21
3,crps,is1,2507.0,5136.89,0.0,800,21
4,dss,sse,200.62,485.04,0.0,800,21
5,dss,crps,191.09,411.02,0.0,800,21
6,dss,dss,-664.45,-1133.4,0.0,800,21
7,dss,is1,2506.77,5124.44,0.0,800,21
8,is1,sse,202.08,488.59,0.0,800,21
9,is1,crps,191.5,413.74,0.0,800,21
10,is1,dss,-627.71,-1034.51,0.0,800,21
11,is1,is1,2504.11,5135.46,0.0,800,21
12,sse,sse,200.62,485.04,0.0,800,21
13,sse,crps,191.09,411.02,0.0,800,21
14,sse,dss,-664.45,-1133.4,0.0,800,21
15,sse,is1,2506.77,5124.44,0.0,800,21
16,crps,sse,221.24,533.01,0.1,800,21
17,crps,crps,198.01,419.72,0.1,800,21
18,crps,dss,-452.21,-680.08,0.1,800,21
19,crps,is1,2538.63,5192.0,0.1,800,21
20,dss,sse,204.1,479.78,0.1,800,21
21,dss,crps,193.86,406.87,0.1,800,21
22,dss,dss,-636.49,-1161.07,0.1,800,21
23,dss,is1,2516.88,5110.13,0.1,800,21
24,is1,sse,221.24,533.01,0.1,800,21
25,is1,crps,198.01,419.72,0.1,800,21
26,is1,dss,-452.21,-680.08,0.1,800,21
27,is1,is1,2538.63,5192.0,0.1,800,21
28,sse,sse,221.24,533.01,0.1,800,21
29,sse,crps,198.01,419.72,0.1,800,21
30,sse,dss,-452.21,-680.08,0.1,800,21
31,sse,is1,2538.63,5192.0,0.1,800,21
32,crps,sse,786.56,1568.95,0.3,800,21
33,crps,crps,410.41,815.02,0.3,800,21
34,crps,dss,405.76,774.28,0.3,800,21
35,crps,is1,3026.76,6088.55,0.3,800,21
36,dss,sse,786.56,1568.95,0.3,800,21
37,dss,crps,410.41,815.02,0.3,800,21
38,dss,dss,405.76,774.28,0.3,800,21
39,dss,is1,3026.76,6088.55,0.3,800,21
40,is1,sse,221.24,533.01,0.3,800,21
41,is1,crps,198.01,419.72,0.3,800,21
42,is1,dss,-452.21,-680.08,0.3,800,21
43,is1,is1,2538.63,5192.0,0.3,800,21
44,sse,sse,786.56,1568.95,0.3,800,21
45,sse,crps,410.41,815.02,0.3,800,21
46,sse,dss,405.76,774.28,0.3,800,21
47,sse,is1,3026.76,6088.55,0.3,800,21
48,crps,sse,786.56,1568.95,0.5,800,21
49,crps,crps,410.41,815.02,0.5,800,21
50,crps,dss,405.76,774.28,0.5,800,21
51,crps,is1,3026.76,6088.55,0.5,800,21
52,dss,sse,786.56,1568.95,0.5,800,21
53,dss,crps,410.41,815.02,0.5,800,21
54,dss,dss,405.76,774.28,0.5,800,21
55,dss,is1,3026.76,6088.55,0.5,800,21
56,is1,sse,786.56,1568.95,0.5,800,21
57,is1,crps,410.41,815.02,0.5,800,21
58,is1,dss,405.76,774.28,0.5,800,21
59,is1,is1,3026.76,6088.55,0.5,800,21
60,sse,sse,786.56,1568.95,0.5,800,21
61,sse,crps,410.41,815.02,0.5,800,21
62,sse,dss,405.76,774.28,0.5,800,21
63,sse,is1,3026.76,6088.55,0.5,800,21
64,crps,sse,786.56,1568.95,0.8,800,21
65,crps,crps,410.41,815.02,0.8,800,21
66,crps,dss,405.76,774.28,0.8,800,21
67,crps,is1,3026.76,6088.55,0.8,800,21
68,dss,sse,786.56,1568.95,0.8,800,21
69,dss,crps,410.41,815.02,0.8,800,21
70,dss,dss,405.76,774.28,0.8,800,21
71,dss,is1,3026.76,6088.55,0.8,800,21
72,is1,sse,786.56,1568.95,0.8,800,21
73,is1,crps,410.41,815.02,0.8,800,21
74,is1,dss,405.76,774.28,0.8,800,21
75,is1,is1,3026.76,6088.55,0.8,800,21
76,sse,sse,786.56,1568.95,0.8,800,21
77,sse,crps,410.41,815.02,0.8,800,21
78,sse,dss,405.76,774.28,0.8,800,21
79,sse,is1,3026.76,6088.55,0.8,800,21
