,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,244.06,470.07,0.0,1600,43
1,crps,crps,290.84,584.08,0.0,1600,43
2,crps,dss,-1804.22,-3640.29,0.0,1600,43
3,crps,is1,1171.94,2269.09,0.0,1600,43
4,dss,sse,244.31,463.63,0.0,1600,43
5,dss,crps,290.83,580.11,0.0,1600,43
6,dss,dss,-1840.21,-3639.31,0.0,1600,43
7,dss,is1,1167.45,2268.59,0.0,1600,43
8,is1,sse,245.9,464.05,0.0,1600,43
9,is1,crps,292.74,579.4,0.0,1600,43
10,is1,dss,-1793.49,-3685.08,0.0,1600,43
11,is1,is1,1167.68,2279.9,0.0,1600,43
12,sse,sse,244.31,477.83,0.0,1600,43
13,sse,crps,297.08,600.36,0.0,1600,43
14,sse,dss,-1755.31,-3461.17,0.0,1600,43
15,sse,is1,1195.96,2338.68,0.0,1600,43
16,crps,sse,244.1,469.87,0.1,1600,43
17,crps,crps,290.93,583.73,0.1,1600,43
18,crps,dss,-1803.75,-3642.21,0.1,1600,43
19,crps,is1,1172.28,2269.64,0.1,1600,43
20,dss,sse,246.83,455.1,0.1,1600,43
21,dss,crps,293.76,573.46,0.1,1600,43
22,dss,dss,-1819.14,-3709.84,0.1,1600,43
23,dss,is1,1174.74,2270.76,0.1,1600,43
24,is1,sse,246.0,463.5,0.1,1600,43
25,is1,crps,293.16,578.11,0.1,1600,43
26,is1,dss,-1792.11,-3691.34,0.1,1600,43
27,is1,is1,1170.78,2273.46,0.1,1600,43
28,sse,sse,244.62,476.66,0.1,1600,43
29,sse,crps,297.47,599.46,0.1,1600,43
30,sse,dss,-1752.21,-3472.82,0.1,1600,43
31,sse,is1,1196.87,2337.75,0.1,1600,43
32,crps,sse,245.54,470.34,0.3,1600,43
33,crps,crps,293.03,583.3,0.3,1600,43
34,crps,dss,-1773.21,-3624.19,0.3,1600,43
35,crps,is1,1182.22,2271.12,0.3,1600,43
36,dss,sse,252.32,465.67,0.3,1600,43
37,dss,crps,307.54,599.4,0.3,1600,43
38,dss,dss,-1690.68,-3541.06,0.3,1600,43
39,dss,is1,1241.62,2393.6,0.3,1600,43
40,is1,sse,248.44,455.96,0.3,1600,43
41,is1,crps,294.85,574.87,0.3,1600,43
42,is1,dss,-1778.41,-3699.34,0.3,1600,43
43,is1,is1,1177.85,2270.39,0.3,1600,43
44,sse,sse,247.7,467.21,0.3,1600,43
45,sse,crps,302.14,600.13,0.3,1600,43
46,sse,dss,-1697.37,-3445.15,0.3,1600,43
47,sse,is1,1213.44,2362.86,0.3,1600,43
48,crps,sse,249.37,456.34,0.5,1600,43
49,crps,crps,295.6,575.26,0.5,1600,43
50,crps,dss,-1757.45,-3690.3,0.5,1600,43
51,crps,is1,1182.83,2270.83,0.5,1600,43
52,dss,sse,253.02,468.85,0.5,1600,43
53,dss,crps,316.03,620.69,0.5,1600,43
54,dss,dss,-1620.73,-3328.78,0.5,1600,43
55,dss,is1,1274.9,2483.61,0.5,1600,43
56,is1,sse,249.37,456.34,0.5,1600,43
57,is1,crps,295.6,575.26,0.5,1600,43
58,is1,dss,-1757.45,-3690.3,0.5,1600,43
59,is1,is1,1182.83,2270.83,0.5,1600,43
60,sse,sse,253.02,468.85,0.5,1600,43
61,sse,crps,316.03,620.69,0.5,1600,43
62,sse,dss,-1620.73,-3328.78,0.5,1600,43
63,sse,is1,1274.9,2483.61,0.5,1600,43
64,crps,sse,249.37,456.34,0.8,1600,43
65,crps,crps,295.6,575.26,0.8,1600,43
66,crps,dss,-1757.45,-3690.3,0.8,1600,43
67,crps,is1,1182.83,2270.83,0.8,1600,43
68,dss,sse,253.02,468.85,0.8,1600,43
69,dss,crps,316.03,620.69,0.8,1600,43
70,dss,dss,-1620.73,-3328.78,0.8,1600,43
71,dss,is1,1274.9,2483.61,0.8,1600,43
72,is1,sse,249.37,456.34,0.8,1600,43
73,is1,crps,295.6,575.26,0.8,1600,43
74,is1,dss,-1757.45,-3690.3,0.8,1600,43
75,is1,is1,1182.83,2270.83,0.8,1600,43
76,sse,sse,253.02,468.85,0.8,1600,43
77,sse,crps,316.03,620.69,0.8,1600,43
78,sse,dss,-1620.73,-3328.78,0.8,1600,43
79,sse,is1,1274.9,2483.61,0.8,1600,43
