,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,260.58,464.0,0.0,1600,28
1,crps,crps,302.91,579.03,0.0,1600,28
2,crps,dss,-1760.54,-3636.56,0.0,1600,28
3,crps,is1,1217.67,2267.54,0.0,1600,28
4,dss,sse,261.24,460.79,0.0,1600,28
5,dss,crps,303.43,575.84,0.0,1600,28
6,dss,dss,-1763.26,-3647.68,0.0,1600,28
7,dss,is1,1219.82,2259.66,0.0,1600,28
8,is1,sse,261.12,463.1,0.0,1600,28
9,is1,crps,303.5,577.86,0.0,1600,28
10,is1,dss,-1751.38,-3671.97,0.0,1600,28
11,is1,is1,1216.4,2270.45,0.0,1600,28
12,sse,sse,260.12,462.45,0.0,1600,28
13,sse,crps,303.23,576.64,0.0,1600,28
14,sse,dss,-1761.73,-3649.54,0.0,1600,28
15,sse,is1,1221.25,2259.57,0.0,1600,28
16,crps,sse,262.04,459.51,0.1,1600,28
17,crps,crps,304.45,575.42,0.1,1600,28
18,crps,dss,-1742.63,-3679.36,0.1,1600,28
19,crps,is1,1221.92,2260.38,0.1,1600,28
20,dss,sse,263.29,455.03,0.1,1600,28
21,dss,crps,306.14,570.99,0.1,1600,28
22,dss,dss,-1725.1,-3726.78,0.1,1600,28
23,dss,is1,1228.18,2243.9,0.1,1600,28
24,is1,sse,263.29,455.03,0.1,1600,28
25,is1,crps,306.14,570.99,0.1,1600,28
26,is1,dss,-1725.1,-3726.78,0.1,1600,28
27,is1,is1,1228.18,2243.9,0.1,1600,28
28,sse,sse,260.14,462.42,0.1,1600,28
29,sse,crps,303.29,576.55,0.1,1600,28
30,sse,dss,-1761.53,-3649.88,0.1,1600,28
31,sse,is1,1221.49,2258.64,0.1,1600,28
32,crps,sse,263.29,455.03,0.3,1600,28
33,crps,crps,306.14,570.99,0.3,1600,28
34,crps,dss,-1725.1,-3726.78,0.3,1600,28
35,crps,is1,1228.18,2243.9,0.3,1600,28
36,dss,sse,266.3,459.58,0.3,1600,28
37,dss,crps,315.62,592.07,0.3,1600,28
38,dss,dss,-1695.06,-3681.34,0.3,1600,28
39,dss,is1,1269.07,2345.96,0.3,1600,28
40,is1,sse,263.29,455.03,0.3,1600,28
41,is1,crps,306.14,570.99,0.3,1600,28
42,is1,dss,-1725.1,-3726.78,0.3,1600,28
43,is1,is1,1228.18,2243.9,0.3,1600,28
44,sse,sse,264.74,459.85,0.3,1600,28
45,sse,crps,318.08,595.85,0.3,1600,28
46,sse,dss,-1629.19,-3470.88,0.3,1600,28
47,sse,is1,1275.61,2360.15,0.3,1600,28
48,crps,sse,263.29,455.03,0.5,1600,28
49,crps,crps,306.14,570.99,0.5,1600,28
50,crps,dss,-1725.1,-3726.78,0.5,1600,28
51,crps,is1,1228.18,2243.9,0.5,1600,28
52,dss,sse,267.74,464.39,0.5,1600,28
53,dss,crps,327.56,616.93,0.5,1600,28
54,dss,dss,-1599.14,-3425.43,0.5,1600,28
55,dss,is1,1316.5,2462.2,0.5,1600,28
56,is1,sse,263.29,455.03,0.5,1600,28
57,is1,crps,306.14,570.99,0.5,1600,28
58,is1,dss,-1725.1,-3726.78,0.5,1600,28
59,is1,is1,1228.18,2243.9,0.5,1600,28
60,sse,sse,264.74,459.85,0.5,1600,28
61,sse,crps,318.08,595.85,0.5,1600,28
62,sse,dss,-1629.19,-3470.88,0.5,1600,28
63,sse,is1,1275.61,2360.15,0.5,1600,28
64,crps,sse,263.29,455.03,0.8,1600,28
65,crps,crps,306.14,570.99,0.8,1600,28
66,crps,dss,-1725.1,-3726.78,0.8,1600,28
67,crps,is1,1228.18,2243.9,0.8,1600,28
68,dss,sse,267.74,464.39,0.8,1600,28
69,dss,crps,327.56,616.93,0.8,1600,28
70,dss,dss,-1599.14,-3425.43,0.8,1600,28
71,dss,is1,1316.5,2462.2,0.8,1600,28
72,is1,sse,263.29,455.03,0.8,1600,28
73,is1,crps,306.14,570.99,0.8,1600,28
74,is1,dss,-1725.1,-3726.78,0.8,1600,28
75,is1,is1,1228.18,2243.9,0.8,1600,28
76,sse,sse,267.74,464.39,0.8,1600,28
77,sse,crps,327.56,616.93,0.8,1600,28
78,sse,dss,-1599.14,-3425.43,0.8,1600,28
79,sse,is1,1316.5,2462.2,0.8,1600,28
