,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,60.3,479.17,0.0,400,7
1,crps,crps,72.21,602.0,0.0,400,7
2,crps,dss,-455.5,-3383.37,0.0,400,7
3,crps,is1,296.0,2377.51,0.0,400,7
4,dss,sse,59.58,475.09,0.0,400,7
5,dss,crps,72.3,599.83,0.0,400,7
6,dss,dss,-474.78,-3501.22,0.0,400,7
7,dss,is1,289.61,2320.56,0.0,400,7
8,is1,sse,59.9,486.96,0.0,400,7
9,is1,crps,72.63,604.92,0.0,400,7
10,is1,dss,-453.8,-3374.19,0.0,400,7
11,is1,is1,289.66,2413.26,0.0,400,7
12,sse,sse,58.82,480.36,0.0,400,7
13,sse,crps,73.21,605.09,0.0,400,7
14,sse,dss,-448.26,-3494.42,0.0,400,7
15,sse,is1,293.65,2383.39,0.0,400,7
16,crps,sse,60.3,479.17,0.1,400,7
17,crps,crps,72.21,602.0,0.1,400,7
18,crps,dss,-455.5,-3383.37,0.1,400,7
19,crps,is1,296.0,2377.51,0.1,400,7
20,dss,sse,59.83,473.11,0.1,400,7
21,dss,crps,73.13,593.25,0.1,400,7
22,dss,dss,-470.71,-3538.75,0.1,400,7
23,dss,is1,292.15,2320.03,0.1,400,7
24,is1,sse,59.9,486.96,0.1,400,7
25,is1,crps,72.63,604.92,0.1,400,7
26,is1,dss,-453.8,-3374.19,0.1,400,7
27,is1,is1,289.66,2413.26,0.1,400,7
28,sse,sse,58.84,480.35,0.1,400,7
29,sse,crps,73.25,605.03,0.1,400,7
30,sse,dss,-448.1,-3494.51,0.1,400,7
31,sse,is1,293.72,2386.24,0.1,400,7
32,crps,sse,60.31,479.2,0.3,400,7
33,crps,crps,72.27,601.55,0.3,400,7
34,crps,dss,-455.43,-3383.08,0.3,400,7
35,crps,is1,296.44,2378.83,0.3,400,7
36,dss,sse,60.81,463.96,0.3,400,7
37,dss,crps,73.56,589.94,0.3,400,7
38,dss,dss,-466.35,-3573.33,0.3,400,7
39,dss,is1,292.31,2318.83,0.3,400,7
40,is1,sse,59.92,487.09,0.3,400,7
41,is1,crps,72.87,603.2,0.3,400,7
42,is1,dss,-453.33,-3375.19,0.3,400,7
43,is1,is1,290.69,2401.02,0.3,400,7
44,sse,sse,59.17,477.39,0.3,400,7
45,sse,crps,73.74,600.17,0.3,400,7
46,sse,dss,-444.8,-3524.66,0.3,400,7
47,sse,is1,294.44,2374.71,0.3,400,7
48,crps,sse,60.35,478.53,0.5,400,7
49,crps,crps,72.7,597.15,0.5,400,7
50,crps,dss,-453.66,-3398.23,0.5,400,7
51,crps,is1,297.23,2374.55,0.5,400,7
52,dss,sse,63.04,462.64,0.5,400,7
53,dss,crps,78.46,599.19,0.5,400,7
54,dss,dss,-435.63,-3618.61,0.5,400,7
55,dss,is1,319.48,2382.11,0.5,400,7
56,is1,sse,59.93,487.12,0.5,400,7
57,is1,crps,72.94,602.74,0.5,400,7
58,is1,dss,-453.26,-3374.91,0.5,400,7
59,is1,is1,291.14,2402.34,0.5,400,7
60,sse,sse,62.36,470.53,0.5,400,7
61,sse,crps,77.64,610.91,0.5,400,7
62,sse,dss,-405.8,-3315.85,0.5,400,7
63,sse,is1,312.14,2433.77,0.5,400,7
64,crps,sse,61.98,466.31,0.8,400,7
65,crps,crps,74.08,587.61,0.8,400,7
66,crps,dss,-439.53,-3505.33,0.8,400,7
67,crps,is1,300.14,2349.68,0.8,400,7
68,dss,sse,63.79,472.04,0.8,400,7
69,dss,crps,81.2,626.69,0.8,400,7
70,dss,dss,-391.51,-3300.83,0.8,400,7
71,dss,is1,331.71,2511.65,0.8,400,7
72,is1,sse,59.93,487.12,0.8,400,7
73,is1,crps,72.94,602.74,0.8,400,7
74,is1,dss,-453.26,-3374.91,0.8,400,7
75,is1,is1,291.14,2402.34,0.8,400,7
76,sse,sse,62.36,470.53,0.8,400,7
77,sse,crps,77.64,610.91,0.8,400,7
78,sse,dss,-405.8,-3315.85,0.8,400,7
79,sse,is1,312.14,2433.77,0.8,400,7
