,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,85.65,798.38,0.0,200,85
1,crps,crps,55.04,525.31,0.0,200,85
2,crps,dss,-132.37,-382.93,0.0,200,85
3,crps,is1,638.63,5510.41,0.0,200,85
4,dss,sse,105.64,870.96,0.0,200,85
5,dss,crps,60.13,541.2,0.0,200,85
6,dss,dss,-116.95,497.48,0.0,200,85
7,dss,is1,647.26,5264.64,0.0,200,85
8,is1,sse,96.89,871.15,0.0,200,85
9,is1,crps,58.35,552.04,0.0,200,85
10,is1,dss,-74.23,83.39,0.0,200,85
11,is1,is1,629.2,5424.25,0.0,200,85
12,sse,sse,85.2,796.32,0.0,200,85
13,sse,crps,54.98,524.27,0.0,200,85
14,sse,dss,-131.67,-374.82,0.0,200,85
15,sse,is1,639.46,5486.91,0.0,200,85
16,crps,sse,87.09,795.21,0.1,200,85
17,crps,crps,56.93,510.72,0.1,200,85
18,crps,dss,-117.13,-360.65,0.1,200,85
19,crps,is1,645.03,5451.02,0.1,200,85
20,dss,sse,106.02,865.33,0.1,200,85
21,dss,crps,60.6,536.48,0.1,200,85
22,dss,dss,-114.81,473.16,0.1,200,85
23,dss,is1,647.68,5262.47,0.1,200,85
24,is1,sse,104.63,905.78,0.1,200,85
25,is1,crps,62.15,544.55,0.1,200,85
26,is1,dss,39.09,794.72,0.1,200,85
27,is1,is1,638.94,5326.26,0.1,200,85
28,sse,sse,193.91,1685.62,0.1,200,85
29,sse,crps,98.07,841.07,0.1,200,85
30,sse,dss,84.62,891.12,0.1,200,85
31,sse,is1,746.16,6079.11,0.1,200,85
32,crps,sse,208.87,1765.3,0.3,200,85
33,crps,crps,102.19,857.86,0.3,200,85
34,crps,dss,208.66,1755.7,0.3,200,85
35,crps,is1,746.84,6077.75,0.3,200,85
36,dss,sse,230.04,1817.81,0.3,200,85
37,dss,crps,106.29,877.64,0.3,200,85
38,dss,dss,120.95,1011.53,0.3,200,85
39,dss,is1,790.52,6283.2,0.3,200,85
40,is1,sse,208.87,1765.3,0.3,200,85
41,is1,crps,102.19,857.86,0.3,200,85
42,is1,dss,208.66,1755.7,0.3,200,85
43,is1,is1,746.84,6077.75,0.3,200,85
44,sse,sse,208.87,1765.3,0.3,200,85
45,sse,crps,102.19,857.86,0.3,200,85
46,sse,dss,208.66,1755.7,0.3,200,85
47,sse,is1,746.84,6077.75,0.3,200,85
48,crps,sse,208.87,1765.3,0.5,200,85
49,crps,crps,102.19,857.86,0.5,200,85
50,crps,dss,208.66,1755.7,0.5,200,85
51,crps,is1,746.84,6077.75,0.5,200,85
52,dss,sse,230.04,1817.81,0.5,200,85
53,dss,crps,106.29,877.64,0.5,200,85
54,dss,dss,120.95,1011.53,0.5,200,85
55,dss,is1,790.52,6283.2,0.5,200,85
56,is1,sse,208.87,1765.3,0.5,200,85
57,is1,crps,102.19,857.86,0.5,200,85
58,is1,dss,208.66,1755.7,0.5,200,85
59,is1,is1,746.84,6077.75,0.5,200,85
60,sse,sse,208.87,1765.3,0.5,200,85
61,sse,crps,102.19,857.86,0.5,200,85
62,sse,dss,208.66,1755.7,0.5,200,85
63,sse,is1,746.84,6077.75,0.5,200,85
64,crps,sse,208.87,1765.3,0.8,200,85
65,crps,crps,102.19,857.86,0.8,200,85
66,crps,dss,208.66,1755.7,0.8,200,85
67,crps,is1,746.84,6077.75,0.8,200,85
68,dss,sse,230.04,1817.81,0.8,200,85
69,dss,crps,106.29,877.64,0.8,200,85
70,dss,dss,120.95,1011.53,0.8,200,85
71,dss,is1,790.52,6283.2,0.8,200,85
72,is1,sse,208.87,1765.3,0.8,200,85
73,is1,crps,102.19,857.86,0.8,200,85
74,is1,dss,208.66,1755.7,0.8,200,85
75,is1,is1,746.84,6077.75,0.8,200,85
76,sse,sse,208.87,1765.3,0.8,200,85
77,sse,crps,102.19,857.86,0.8,200,85
78,sse,dss,208.66,1755.7,0.8,200,85
79,sse,is1,746.84,6077.75,0.8,200,85
