,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,111.35,456.43,0.0,800,1
1,crps,crps,137.12,575.53,0.0,800,1
2,crps,dss,-963.51,-3701.53,0.0,800,1
3,crps,is1,551.32,2259.77,0.0,800,1
4,dss,sse,112.03,462.18,0.0,800,1
5,dss,crps,137.68,580.15,0.0,800,1
6,dss,dss,-991.98,-3619.2,0.0,800,1
7,dss,is1,546.8,2295.16,0.0,800,1
8,is1,sse,112.27,454.37,0.0,800,1
9,is1,crps,138.05,573.97,0.0,800,1
10,is1,dss,-955.66,-3745.27,0.0,800,1
11,is1,is1,548.4,2263.05,0.0,800,1
12,sse,sse,110.6,464.34,0.0,800,1
13,sse,crps,137.17,583.7,0.0,800,1
14,sse,dss,-963.21,-3657.88,0.0,800,1
15,sse,is1,554.07,2275.86,0.0,800,1
16,crps,sse,111.43,456.63,0.1,800,1
17,crps,crps,137.47,575.46,0.1,800,1
18,crps,dss,-958.75,-3732.19,0.1,800,1
19,crps,is1,552.68,2260.92,0.1,800,1
20,dss,sse,112.92,460.8,0.1,800,1
21,dss,crps,139.73,579.45,0.1,800,1
22,dss,dss,-981.97,-3637.46,0.1,800,1
23,dss,is1,557.07,2294.85,0.1,800,1
24,is1,sse,112.73,454.15,0.1,800,1
25,is1,crps,138.85,572.29,0.1,800,1
26,is1,dss,-950.92,-3747.19,0.1,800,1
27,is1,is1,552.93,2255.28,0.1,800,1
28,sse,sse,111.18,462.67,0.1,800,1
29,sse,crps,139.43,585.45,0.1,800,1
30,sse,dss,-935.03,-3624.58,0.1,800,1
31,sse,is1,566.77,2285.26,0.1,800,1
32,crps,sse,113.88,455.07,0.3,800,1
33,crps,crps,140.13,572.04,0.3,800,1
34,crps,dss,-930.54,-3730.04,0.3,800,1
35,crps,is1,559.11,2258.81,0.3,800,1
36,dss,sse,116.23,459.88,0.3,800,1
37,dss,crps,147.27,596.77,0.3,800,1
38,dss,dss,-916.77,-3695.62,0.3,800,1
39,dss,is1,594.1,2368.73,0.3,800,1
40,is1,sse,113.88,455.07,0.3,800,1
41,is1,crps,140.13,572.04,0.3,800,1
42,is1,dss,-930.54,-3730.04,0.3,800,1
43,is1,is1,559.11,2258.81,0.3,800,1
44,sse,sse,111.74,462.3,0.3,800,1
45,sse,crps,140.19,584.52,0.3,800,1
46,sse,dss,-929.42,-3628.3,0.3,800,1
47,sse,is1,568.93,2285.7,0.3,800,1
48,crps,sse,113.88,455.07,0.5,800,1
49,crps,crps,140.13,572.04,0.5,800,1
50,crps,dss,-930.54,-3730.04,0.5,800,1
51,crps,is1,559.11,2258.81,0.5,800,1
52,dss,sse,116.23,459.88,0.5,800,1
53,dss,crps,147.27,596.77,0.5,800,1
54,dss,dss,-916.77,-3695.62,0.5,800,1
55,dss,is1,594.1,2368.73,0.5,800,1
56,is1,sse,113.88,455.07,0.5,800,1
57,is1,crps,140.13,572.04,0.5,800,1
58,is1,dss,-930.54,-3730.04,0.5,800,1
59,is1,is1,559.11,2258.81,0.5,800,1
60,sse,sse,113.46,456.26,0.5,800,1
61,sse,crps,141.76,579.09,0.5,800,1
62,sse,dss,-919.01,-3666.68,0.5,800,1
63,sse,is1,569.52,2284.62,0.5,800,1
64,crps,sse,113.88,455.07,0.8,800,1
65,crps,crps,140.13,572.04,0.8,800,1
66,crps,dss,-930.54,-3730.04,0.8,800,1
67,crps,is1,559.11,2258.81,0.8,800,1
68,dss,sse,117.54,464.15,0.8,800,1
69,dss,crps,153.18,617.41,0.8,800,1
70,dss,dss,-865.63,-3447.07,0.8,800,1
71,dss,is1,624.03,2463.75,0.8,800,1
72,is1,sse,113.88,455.07,0.8,800,1
73,is1,crps,140.13,572.04,0.8,800,1
74,is1,dss,-930.54,-3730.04,0.8,800,1
75,is1,is1,559.11,2258.81,0.8,800,1
76,sse,sse,117.54,464.15,0.8,800,1
77,sse,crps,153.18,617.41,0.8,800,1
78,sse,dss,-865.63,-3447.07,0.8,800,1
79,sse,is1,624.03,2463.75,0.8,800,1
