,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,144.95,619.78,0.0,400,41
1,crps,crps,108.78,468.88,0.0,400,41
2,crps,dss,-226.52,-579.16,0.0,400,41
3,crps,is1,1327.45,5275.02,0.0,400,41
4,dss,sse,138.85,547.11,0.0,400,41
5,dss,crps,108.83,453.92,0.0,400,41
6,dss,dss,-218.44,-756.48,0.0,400,41
7,dss,is1,1343.29,5276.79,0.0,400,41
8,is1,sse,162.08,828.54,0.0,400,41
9,is1,crps,116.11,549.14,0.0,400,41
10,is1,dss,-164.46,-188.86,0.0,400,41
11,is1,is1,1322.18,5313.89,0.0,400,41
12,sse,sse,144.19,621.4,0.0,400,41
13,sse,crps,108.57,468.24,0.0,400,41
14,sse,dss,-227.77,-571.58,0.0,400,41
15,sse,is1,1327.39,5275.97,0.0,400,41
16,crps,sse,146.48,614.15,0.1,400,41
17,crps,crps,110.95,461.05,0.1,400,41
18,crps,dss,-213.76,-641.87,0.1,400,41
19,crps,is1,1333.68,5253.54,0.1,400,41
20,dss,sse,140.98,544.15,0.1,400,41
21,dss,crps,111.34,447.56,0.1,400,41
22,dss,dss,-204.43,-800.4,0.1,400,41
23,dss,is1,1351.28,5262.17,0.1,400,41
24,is1,sse,232.51,995.72,0.1,400,41
25,is1,crps,133.83,578.67,0.1,400,41
26,is1,dss,128.06,752.0,0.1,400,41
27,is1,is1,1337.19,5266.51,0.1,400,41
28,sse,sse,163.11,827.45,0.1,400,41
29,sse,crps,118.0,543.12,0.1,400,41
30,sse,dss,-155.53,-211.79,0.1,400,41
31,sse,is1,1334.11,5269.64,0.1,400,41
32,crps,sse,368.49,1573.97,0.3,400,41
33,crps,crps,196.92,816.55,0.3,400,41
34,crps,dss,149.82,747.87,0.3,400,41
35,crps,is1,1523.53,6068.1,0.3,400,41
36,dss,sse,461.68,2213.32,0.3,400,41
37,dss,crps,220.25,969.85,0.3,400,41
38,dss,dss,245.98,1367.12,0.3,400,41
39,dss,is1,1602.55,6574.94,0.3,400,41
40,is1,sse,232.51,995.72,0.3,400,41
41,is1,crps,133.83,578.67,0.3,400,41
42,is1,dss,128.06,752.0,0.3,400,41
43,is1,is1,1337.19,5266.51,0.3,400,41
44,sse,sse,368.49,1573.97,0.3,400,41
45,sse,crps,196.92,816.55,0.3,400,41
46,sse,dss,149.82,747.87,0.3,400,41
47,sse,is1,1523.53,6068.1,0.3,400,41
48,crps,sse,437.89,1742.24,0.5,400,41
49,crps,crps,212.75,852.11,0.5,400,41
50,crps,dss,433.4,1711.66,0.5,400,41
51,crps,is1,1526.61,6064.97,0.5,400,41
52,dss,sse,461.68,2213.32,0.5,400,41
53,dss,crps,220.25,969.85,0.5,400,41
54,dss,dss,245.98,1367.12,0.5,400,41
55,dss,is1,1602.55,6574.94,0.5,400,41
56,is1,sse,437.89,1742.24,0.5,400,41
57,is1,crps,212.75,852.11,0.5,400,41
58,is1,dss,433.4,1711.66,0.5,400,41
59,is1,is1,1526.61,6064.97,0.5,400,41
60,sse,sse,437.89,1742.24,0.5,400,41
61,sse,crps,212.75,852.11,0.5,400,41
62,sse,dss,433.4,1711.66,0.5,400,41
63,sse,is1,1526.61,6064.97,0.5,400,41
64,crps,sse,437.89,1742.24,0.8,400,41
65,crps,crps,212.75,852.11,0.8,400,41
66,crps,dss,433.4,1711.66,0.8,400,41
67,crps,is1,1526.61,6064.97,0.8,400,41
68,dss,sse,461.68,2213.32,0.8,400,41
69,dss,crps,220.25,969.85,0.8,400,41
70,dss,dss,245.98,1367.12,0.8,400,41
71,dss,is1,1602.55,6574.94,0.8,400,41
72,is1,sse,437.89,1742.24,0.8,400,41
73,is1,crps,212.75,852.11,0.8,400,41
74,is1,dss,433.4,1711.66,0.8,400,41
75,is1,is1,1526.61,6064.97,0.8,400,41
76,sse,sse,437.89,1742.24,0.8,400,41
77,sse,crps,212.75,852.11,0.8,400,41
78,sse,dss,433.4,1711.66,0.8,400,41
79,sse,is1,1526.61,6064.97,0.8,400,41
