,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,24.64,485.81,0.0,200,42
1,crps,crps,31.27,617.87,0.0,200,42
2,crps,dss,-266.18,-3467.97,0.0,200,42
3,crps,is1,131.17,2355.55,0.0,200,42
4,dss,sse,24.87,486.36,0.0,200,42
5,dss,crps,31.6,621.62,0.0,200,42
6,dss,dss,-263.96,-3459.73,0.0,200,42
7,dss,is1,135.03,2373.67,0.0,200,42
8,is1,sse,24.58,481.16,0.0,200,42
9,is1,crps,31.34,610.27,0.0,200,42
10,is1,dss,-265.25,-3522.59,0.0,200,42
11,is1,is1,129.47,2337.88,0.0,200,42
12,sse,sse,24.28,490.88,0.0,200,42
13,sse,crps,31.1,624.81,0.0,200,42
14,sse,dss,-267.38,-3449.56,0.0,200,42
15,sse,is1,131.24,2381.38,0.0,200,42
16,crps,sse,24.64,485.81,0.1,200,42
17,crps,crps,31.27,617.87,0.1,200,42
18,crps,dss,-266.18,-3467.97,0.1,200,42
19,crps,is1,131.17,2355.55,0.1,200,42
20,dss,sse,24.99,485.06,0.1,200,42
21,dss,crps,31.84,620.43,0.1,200,42
22,dss,dss,-262.84,-3472.67,0.1,200,42
23,dss,is1,136.09,2381.39,0.1,200,42
24,is1,sse,24.58,481.16,0.1,200,42
25,is1,crps,31.34,610.27,0.1,200,42
26,is1,dss,-265.25,-3522.59,0.1,200,42
27,is1,is1,129.47,2337.88,0.1,200,42
28,sse,sse,24.28,490.88,0.1,200,42
29,sse,crps,31.1,624.81,0.1,200,42
30,sse,dss,-267.38,-3449.56,0.1,200,42
31,sse,is1,131.24,2381.38,0.1,200,42
32,crps,sse,24.64,485.81,0.3,200,42
33,crps,crps,31.27,617.87,0.3,200,42
34,crps,dss,-266.18,-3467.97,0.3,200,42
35,crps,is1,131.17,2355.55,0.3,200,42
36,dss,sse,25.13,480.59,0.3,200,42
37,dss,crps,32.12,614.78,0.3,200,42
38,dss,dss,-262.22,-3494.41,0.3,200,42
39,dss,is1,136.23,2378.2,0.3,200,42
40,is1,sse,24.59,481.05,0.3,200,42
41,is1,crps,31.38,609.77,0.3,200,42
42,is1,dss,-265.19,-3523.7,0.3,200,42
43,is1,is1,129.73,2337.31,0.3,200,42
44,sse,sse,24.4,489.58,0.3,200,42
45,sse,crps,31.34,623.62,0.3,200,42
46,sse,dss,-266.26,-3462.5,0.3,200,42
47,sse,is1,132.3,2389.1,0.3,200,42
48,crps,sse,24.75,484.44,0.5,200,42
49,crps,crps,31.48,615.36,0.5,200,42
50,crps,dss,-265.12,-3481.66,0.5,200,42
51,crps,is1,131.99,2348.9,0.5,200,42
52,dss,sse,26.27,463.77,0.5,200,42
53,dss,crps,34.61,601.64,0.5,200,42
54,dss,dss,-248.83,-3633.52,0.5,200,42
55,dss,is1,142.92,2381.19,0.5,200,42
56,is1,sse,24.81,475.45,0.5,200,42
57,is1,crps,31.62,603.98,0.5,200,42
58,is1,dss,-262.97,-3579.63,0.5,200,42
59,is1,is1,129.93,2333.81,0.5,200,42
60,sse,sse,24.4,489.58,0.5,200,42
61,sse,crps,31.34,623.62,0.5,200,42
62,sse,dss,-266.26,-3462.5,0.5,200,42
63,sse,is1,132.3,2389.1,0.5,200,42
64,crps,sse,24.75,484.44,0.8,200,42
65,crps,crps,31.48,615.36,0.8,200,42
66,crps,dss,-265.12,-3481.66,0.8,200,42
67,crps,is1,131.99,2348.9,0.8,200,42
68,dss,sse,26.27,463.77,0.8,200,42
69,dss,crps,34.61,601.64,0.8,200,42
70,dss,dss,-248.83,-3633.52,0.8,200,42
71,dss,is1,142.92,2381.19,0.8,200,42
72,is1,sse,25.33,464.6,0.8,200,42
73,is1,crps,32.55,587.41,0.8,200,42
74,is1,dss,-260.26,-3636.18,0.8,200,42
75,is1,is1,131.86,2312.69,0.8,200,42
76,sse,sse,24.4,489.58,0.8,200,42
77,sse,crps,31.34,623.62,0.8,200,42
78,sse,dss,-266.26,-3462.5,0.8,200,42
79,sse,is1,132.3,2389.1,0.8,200,42
