,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,111.69,468.71,0.0,800,82
1,crps,crps,141.18,584.18,0.0,800,82
2,crps,dss,-945.72,-3693.83,0.0,800,82
3,crps,is1,563.77,2286.77,0.0,800,82
4,dss,sse,112.58,461.21,0.0,800,82
5,dss,crps,142.48,587.52,0.0,800,82
6,dss,dss,-956.51,-3724.94,0.0,800,82
7,dss,is1,567.32,2310.43,0.0,800,82
8,is1,sse,111.91,467.31,0.0,800,82
9,is1,crps,141.45,583.39,0.0,800,82
10,is1,dss,-942.29,-3701.2,0.0,800,82
11,is1,is1,561.63,2288.08,0.0,800,82
12,sse,sse,111.09,479.21,0.0,800,82
13,sse,crps,142.64,597.12,0.0,800,82
14,sse,dss,-941.81,-3553.93,0.0,800,82
15,sse,is1,574.91,2314.64,0.0,800,82
16,crps,sse,111.71,468.71,0.1,800,82
17,crps,crps,141.26,584.15,0.1,800,82
18,crps,dss,-945.5,-3693.86,0.1,800,82
19,crps,is1,564.24,2286.3,0.1,800,82
20,dss,sse,113.05,458.03,0.1,800,82
21,dss,crps,143.98,581.21,0.1,800,82
22,dss,dss,-949.23,-3751.76,0.1,800,82
23,dss,is1,574.65,2286.13,0.1,800,82
24,is1,sse,111.93,467.31,0.1,800,82
25,is1,crps,141.53,583.37,0.1,800,82
26,is1,dss,-942.07,-3701.23,0.1,800,82
27,is1,is1,562.11,2287.61,0.1,800,82
28,sse,sse,113.11,468.66,0.1,800,82
29,sse,crps,146.78,592.0,0.1,800,82
30,sse,dss,-899.28,-3544.32,0.1,800,82
31,sse,is1,589.38,2326.57,0.1,800,82
32,crps,sse,111.93,467.13,0.3,800,82
33,crps,crps,141.95,579.69,0.3,800,82
34,crps,dss,-943.31,-3709.66,0.3,800,82
35,crps,is1,567.15,2275.23,0.3,800,82
36,dss,sse,115.13,464.1,0.3,800,82
37,dss,crps,150.84,602.78,0.3,800,82
38,dss,dss,-927.71,-3657.93,0.3,800,82
39,dss,is1,608.6,2389.3,0.3,800,82
40,is1,sse,112.73,464.98,0.3,800,82
41,is1,crps,143.31,578.17,0.3,800,82
42,is1,dss,-933.63,-3724.38,0.3,800,82
43,is1,is1,569.34,2277.02,0.3,800,82
44,sse,sse,113.11,468.66,0.3,800,82
45,sse,crps,146.78,592.0,0.3,800,82
46,sse,dss,-899.28,-3544.32,0.3,800,82
47,sse,is1,589.38,2326.57,0.3,800,82
48,crps,sse,114.03,455.84,0.5,800,82
49,crps,crps,144.37,571.96,0.5,800,82
50,crps,dss,-926.51,-3755.95,0.5,800,82
51,crps,is1,577.39,2250.31,0.5,800,82
52,dss,sse,115.94,463.09,0.5,800,82
53,dss,crps,151.6,600.75,0.5,800,82
54,dss,dss,-904.78,-3640.45,0.5,800,82
55,dss,is1,612.85,2384.76,0.5,800,82
56,is1,sse,112.87,464.38,0.5,800,82
57,is1,crps,143.65,576.43,0.5,800,82
58,is1,dss,-932.17,-3730.41,0.5,800,82
59,is1,is1,571.32,2271.65,0.5,800,82
60,sse,sse,116.96,466.48,0.5,800,82
61,sse,crps,155.88,618.9,0.5,800,82
62,sse,dss,-857.18,-3411.08,0.5,800,82
63,sse,is1,634.46,2470.3,0.5,800,82
64,crps,sse,114.03,455.84,0.8,800,82
65,crps,crps,144.37,571.96,0.8,800,82
66,crps,dss,-926.51,-3755.95,0.8,800,82
67,crps,is1,577.39,2250.31,0.8,800,82
68,dss,sse,116.96,466.48,0.8,800,82
69,dss,crps,155.88,618.9,0.8,800,82
70,dss,dss,-857.18,-3411.08,0.8,800,82
71,dss,is1,634.46,2470.3,0.8,800,82
72,is1,sse,112.87,464.38,0.8,800,82
73,is1,crps,143.65,576.43,0.8,800,82
74,is1,dss,-932.17,-3730.41,0.8,800,82
75,is1,is1,571.32,2271.65,0.8,800,82
76,sse,sse,116.96,466.48,0.8,800,82
77,sse,crps,155.88,618.9,0.8,800,82
78,sse,dss,-857.18,-3411.08,0.8,800,82
79,sse,is1,634.46,2470.3,0.8,800,82
