,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,127.88,476.95,0.0,800,11
1,crps,crps,145.98,591.25,0.0,800,11
2,crps,dss,-865.73,-3550.09,0.0,800,11
3,crps,is1,594.73,2306.68,0.0,800,11
4,dss,sse,127.15,472.27,0.0,800,11
5,dss,crps,145.49,591.64,0.0,800,11
6,dss,dss,-906.43,-3510.79,0.0,800,11
7,dss,is1,588.3,2340.05,0.0,800,11
8,is1,sse,128.57,468.47,0.0,800,11
9,is1,crps,146.77,584.27,0.0,800,11
10,is1,dss,-856.35,-3633.15,0.0,800,11
11,is1,is1,592.59,2328.14,0.0,800,11
12,sse,sse,128.4,468.87,0.0,800,11
13,sse,crps,149.02,597.11,0.0,800,11
14,sse,dss,-849.57,-3482.89,0.0,800,11
15,sse,is1,597.57,2350.31,0.0,800,11
16,crps,sse,127.88,476.9,0.1,800,11
17,crps,crps,146.04,590.97,0.1,800,11
18,crps,dss,-865.67,-3550.55,0.1,800,11
19,crps,is1,594.84,2305.13,0.1,800,11
20,dss,sse,128.36,470.55,0.1,800,11
21,dss,crps,147.28,587.68,0.1,800,11
22,dss,dss,-888.47,-3543.17,0.1,800,11
23,dss,is1,597.14,2308.18,0.1,800,11
24,is1,sse,128.58,468.45,0.1,800,11
25,is1,crps,146.81,584.0,0.1,800,11
26,is1,dss,-856.33,-3633.27,0.1,800,11
27,is1,is1,592.86,2323.88,0.1,800,11
28,sse,sse,128.41,468.82,0.1,800,11
29,sse,crps,149.06,596.88,0.1,800,11
30,sse,dss,-849.46,-3483.33,0.1,800,11
31,sse,is1,597.74,2348.2,0.1,800,11
32,crps,sse,128.01,477.32,0.3,800,11
33,crps,crps,146.29,591.7,0.3,800,11
34,crps,dss,-864.38,-3546.33,0.3,800,11
35,crps,is1,597.1,2311.68,0.3,800,11
36,dss,sse,133.6,460.39,0.3,800,11
37,dss,crps,156.18,596.3,0.3,800,11
38,dss,dss,-820.43,-3646.4,0.3,800,11
39,dss,is1,641.48,2363.4,0.3,800,11
40,is1,sse,128.68,467.95,0.3,800,11
41,is1,crps,146.95,583.5,0.3,800,11
42,is1,dss,-855.3,-3638.55,0.3,800,11
43,is1,is1,593.48,2321.02,0.3,800,11
44,sse,sse,129.82,463.09,0.3,800,11
45,sse,crps,150.86,592.99,0.3,800,11
46,sse,dss,-818.0,-3506.65,0.3,800,11
47,sse,is1,609.37,2337.71,0.3,800,11
48,crps,sse,129.68,468.59,0.5,800,11
49,crps,crps,148.12,582.32,0.5,800,11
50,crps,dss,-836.68,-3578.97,0.5,800,11
51,crps,is1,607.96,2271.78,0.5,800,11
52,dss,sse,133.6,460.39,0.5,800,11
53,dss,crps,156.18,596.3,0.5,800,11
54,dss,dss,-820.43,-3646.4,0.5,800,11
55,dss,is1,641.48,2363.4,0.5,800,11
56,is1,sse,131.51,460.07,0.5,800,11
57,is1,crps,149.43,576.32,0.5,800,11
58,is1,dss,-827.1,-3647.14,0.5,800,11
59,is1,is1,604.14,2279.49,0.5,800,11
60,sse,sse,129.82,463.09,0.5,800,11
61,sse,crps,150.86,592.99,0.5,800,11
62,sse,dss,-818.0,-3506.65,0.5,800,11
63,sse,is1,609.37,2337.71,0.5,800,11
64,crps,sse,130.4,460.69,0.8,800,11
65,crps,crps,148.77,577.24,0.8,800,11
66,crps,dss,-829.42,-3646.38,0.8,800,11
67,crps,is1,608.12,2286.84,0.8,800,11
68,dss,sse,133.99,463.88,0.8,800,11
69,dss,crps,160.44,616.81,0.8,800,11
70,dss,dss,-774.11,-3428.97,0.8,800,11
71,dss,is1,654.49,2458.42,0.8,800,11
72,is1,sse,131.51,460.07,0.8,800,11
73,is1,crps,149.43,576.32,0.8,800,11
74,is1,dss,-827.1,-3647.14,0.8,800,11
75,is1,is1,604.14,2279.49,0.8,800,11
76,sse,sse,132.09,460.26,0.8,800,11
77,sse,crps,154.53,595.94,0.8,800,11
78,sse,dss,-793.16,-3465.23,0.8,800,11
79,sse,is1,623.04,2363.82,0.8,800,11
