,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,51.83,488.66,0.0,400,71
1,crps,crps,68.49,610.57,0.0,400,71
2,crps,dss,-516.16,-3396.69,0.0,400,71
3,crps,is1,288.8,2375.23,0.0,400,71
4,dss,sse,52.11,495.05,0.0,400,71
5,dss,crps,68.69,612.89,0.0,400,71
6,dss,dss,-520.1,-3402.48,0.0,400,71
7,dss,is1,285.74,2377.62,0.0,400,71
8,is1,sse,52.39,489.55,0.0,400,71
9,is1,crps,69.05,615.49,0.0,400,71
10,is1,dss,-513.49,-3404.19,0.0,400,71
11,is1,is1,283.39,2401.81,0.0,400,71
12,sse,sse,50.8,497.62,0.0,400,71
13,sse,crps,67.76,617.4,0.0,400,71
14,sse,dss,-520.92,-3321.92,0.0,400,71
15,sse,is1,284.35,2379.94,0.0,400,71
16,crps,sse,51.86,488.5,0.1,400,71
17,crps,crps,68.65,609.45,0.1,400,71
18,crps,dss,-515.86,-3398.25,0.1,400,71
19,crps,is1,289.53,2373.29,0.1,400,71
20,dss,sse,52.24,491.93,0.1,400,71
21,dss,crps,68.92,608.54,0.1,400,71
22,dss,dss,-518.86,-3433.61,0.1,400,71
23,dss,is1,287.51,2354.88,0.1,400,71
24,is1,sse,53.14,483.9,0.1,400,71
25,is1,crps,69.82,609.71,0.1,400,71
26,is1,dss,-505.88,-3455.15,0.1,400,71
27,is1,is1,285.31,2386.76,0.1,400,71
28,sse,sse,50.87,496.1,0.1,400,71
29,sse,crps,67.86,615.51,0.1,400,71
30,sse,dss,-520.29,-3337.08,0.1,400,71
31,sse,is1,285.13,2367.84,0.1,400,71
32,crps,sse,52.55,484.38,0.3,400,71
33,crps,crps,69.31,605.6,0.3,400,71
34,crps,dss,-508.84,-3433.87,0.3,400,71
35,crps,is1,290.64,2370.53,0.3,400,71
36,dss,sse,55.82,472.65,0.3,400,71
37,dss,crps,73.53,609.59,0.3,400,71
38,dss,dss,-492.35,-3567.79,0.3,400,71
39,dss,is1,300.33,2426.09,0.3,400,71
40,is1,sse,54.89,471.61,0.3,400,71
41,is1,crps,71.77,595.35,0.3,400,71
42,is1,dss,-486.69,-3496.73,0.3,400,71
43,is1,is1,294.41,2334.42,0.3,400,71
44,sse,sse,50.94,495.98,0.3,400,71
45,sse,crps,68.28,616.86,0.3,400,71
46,sse,dss,-519.18,-3333.69,0.3,400,71
47,sse,is1,286.55,2374.87,0.3,400,71
48,crps,sse,53.03,478.29,0.5,400,71
49,crps,crps,70.16,603.26,0.5,400,71
50,crps,dss,-495.63,-3400.88,0.5,400,71
51,crps,is1,293.22,2336.09,0.5,400,71
52,dss,sse,56.54,470.19,0.5,400,71
53,dss,crps,74.27,605.47,0.5,400,71
54,dss,dss,-480.86,-3547.98,0.5,400,71
55,dss,is1,305.66,2407.7,0.5,400,71
56,is1,sse,56.31,472.29,0.5,400,71
57,is1,crps,74.38,610.42,0.5,400,71
58,is1,dss,-453.69,-3339.77,0.5,400,71
59,is1,is1,301.03,2410.27,0.5,400,71
60,sse,sse,53.47,487.06,0.5,400,71
61,sse,crps,72.3,624.33,0.5,400,71
62,sse,dss,-489.51,-3356.88,0.5,400,71
63,sse,is1,301.97,2419.15,0.5,400,71
64,crps,sse,53.69,473.96,0.8,400,71
65,crps,crps,70.75,598.62,0.8,400,71
66,crps,dss,-490.24,-3490.6,0.8,400,71
67,crps,is1,293.65,2338.08,0.8,400,71
68,dss,sse,56.99,474.77,0.8,400,71
69,dss,crps,76.68,628.67,0.8,400,71
70,dss,dss,-446.85,-3314.9,0.8,400,71
71,dss,is1,309.78,2493.53,0.8,400,71
72,is1,sse,56.99,474.77,0.8,400,71
73,is1,crps,76.68,628.67,0.8,400,71
74,is1,dss,-446.85,-3314.9,0.8,400,71
75,is1,is1,309.78,2493.53,0.8,400,71
76,sse,sse,53.47,487.06,0.8,400,71
77,sse,crps,72.3,624.33,0.8,400,71
78,sse,dss,-489.51,-3356.88,0.8,400,71
79,sse,is1,301.97,2419.15,0.8,400,71
