,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,233.8,459.47,0.0,1600,91
1,crps,crps,278.82,575.54,0.0,1600,91
2,crps,dss,-1975.47,-3738.29,0.0,1600,91
3,crps,is1,1088.5,2261.39,0.0,1600,91
4,dss,sse,233.94,457.77,0.0,1600,91
5,dss,crps,279.05,575.33,0.0,1600,91
6,dss,dss,-1982.16,-3724.49,0.0,1600,91
7,dss,is1,1091.41,2258.61,0.0,1600,91
8,is1,sse,232.99,454.09,0.0,1600,91
9,is1,crps,278.72,573.02,0.0,1600,91
10,is1,dss,-1977.31,-3748.4,0.0,1600,91
11,is1,is1,1084.55,2263.07,0.0,1600,91
12,sse,sse,232.75,455.15,0.0,1600,91
13,sse,crps,278.9,573.08,0.0,1600,91
14,sse,dss,-1978.28,-3747.41,0.0,1600,91
15,sse,is1,1088.95,2253.78,0.0,1600,91
16,crps,sse,234.42,458.85,0.1,1600,91
17,crps,crps,279.53,574.39,0.1,1600,91
18,crps,dss,-1969.28,-3744.44,0.1,1600,91
19,crps,is1,1091.75,2258.27,0.1,1600,91
20,dss,sse,237.75,459.35,0.1,1600,91
21,dss,crps,290.02,592.17,0.1,1600,91
22,dss,dss,-1944.83,-3724.22,0.1,1600,91
23,dss,is1,1137.54,2353.28,0.1,1600,91
24,is1,sse,236.34,454.68,0.1,1600,91
25,is1,crps,281.47,570.05,0.1,1600,91
26,is1,dss,-1958.88,-3770.92,0.1,1600,91
27,is1,is1,1095.97,2247.65,0.1,1600,91
28,sse,sse,233.29,454.12,0.1,1600,91
29,sse,crps,279.67,571.32,0.1,1600,91
30,sse,dss,-1972.89,-3757.71,0.1,1600,91
31,sse,is1,1092.3,2248.99,0.1,1600,91
32,crps,sse,235.06,457.23,0.3,1600,91
33,crps,crps,280.5,572.09,0.3,1600,91
34,crps,dss,-1962.91,-3760.65,0.3,1600,91
35,crps,is1,1094.59,2247.85,0.3,1600,91
36,dss,sse,239.51,460.95,0.3,1600,91
37,dss,crps,293.06,596.38,0.3,1600,91
38,dss,dss,-1916.49,-3671.66,0.3,1600,91
39,dss,is1,1149.66,2369.46,0.3,1600,91
40,is1,sse,236.34,454.68,0.3,1600,91
41,is1,crps,281.47,570.05,0.3,1600,91
42,is1,dss,-1958.88,-3770.92,0.3,1600,91
43,is1,is1,1095.97,2247.65,0.3,1600,91
44,sse,sse,234.1,452.03,0.3,1600,91
45,sse,crps,280.56,568.91,0.3,1600,91
46,sse,dss,-1964.8,-3778.64,0.3,1600,91
47,sse,is1,1094.54,2242.65,0.3,1600,91
48,crps,sse,236.34,454.68,0.5,1600,91
49,crps,crps,281.47,570.05,0.5,1600,91
50,crps,dss,-1958.88,-3770.92,0.5,1600,91
51,crps,is1,1095.97,2247.65,0.5,1600,91
52,dss,sse,239.51,460.95,0.5,1600,91
53,dss,crps,293.06,596.38,0.5,1600,91
54,dss,dss,-1916.49,-3671.66,0.5,1600,91
55,dss,is1,1149.66,2369.46,0.5,1600,91
56,is1,sse,236.34,454.68,0.5,1600,91
57,is1,crps,281.47,570.05,0.5,1600,91
58,is1,dss,-1958.88,-3770.92,0.5,1600,91
59,is1,is1,1095.97,2247.65,0.5,1600,91
60,sse,sse,235.5,456.7,0.5,1600,91
61,sse,crps,289.11,591.03,0.5,1600,91
62,sse,dss,-1950.76,-3731.95,0.5,1600,91
63,sse,is1,1136.12,2348.28,0.5,1600,91
64,crps,sse,236.34,454.68,0.8,1600,91
65,crps,crps,281.47,570.05,0.8,1600,91
66,crps,dss,-1958.88,-3770.92,0.8,1600,91
67,crps,is1,1095.97,2247.65,0.8,1600,91
68,dss,sse,239.51,460.95,0.8,1600,91
69,dss,crps,293.06,596.38,0.8,1600,91
70,dss,dss,-1916.49,-3671.66,0.8,1600,91
71,dss,is1,1149.66,2369.46,0.8,1600,91
72,is1,sse,238.11,456.28,0.8,1600,91
73,is1,crps,284.51,574.26,0.8,1600,91
74,is1,dss,-1930.53,-3718.35,0.8,1600,91
75,is1,is1,1108.08,2263.83,0.8,1600,91
76,sse,sse,243.21,464.93,0.8,1600,91
77,sse,crps,308.88,618.27,0.8,1600,91
78,sse,dss,-1705.5,-3414.55,0.8,1600,91
79,sse,is1,1222.65,2467.3,0.8,1600,91
