,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,32.06,510.91,0.0,200,45
1,crps,crps,37.38,618.4,0.0,200,45
2,crps,dss,-223.43,-3190.42,0.0,200,45
3,crps,is1,157.3,2434.12,0.0,200,45
4,dss,sse,32.45,511.9,0.0,200,45
5,dss,crps,38.11,624.6,0.0,200,45
6,dss,dss,-223.76,-3112.0,0.0,200,45
7,dss,is1,161.62,2477.89,0.0,200,45
8,is1,sse,32.47,497.32,0.0,200,45
9,is1,crps,37.72,623.37,0.0,200,45
10,is1,dss,-214.71,-3269.98,0.0,200,45
11,is1,is1,155.9,2423.46,0.0,200,45
12,sse,sse,32.13,516.79,0.0,200,45
13,sse,crps,37.66,619.31,0.0,200,45
14,sse,dss,-212.02,-3078.55,0.0,200,45
15,sse,is1,162.2,2424.01,0.0,200,45
16,crps,sse,32.06,510.91,0.1,200,45
17,crps,crps,37.38,618.4,0.1,200,45
18,crps,dss,-223.43,-3190.42,0.1,200,45
19,crps,is1,157.3,2434.12,0.1,200,45
20,dss,sse,32.91,502.63,0.1,200,45
21,dss,crps,38.58,616.14,0.1,200,45
22,dss,dss,-220.44,-3176.84,0.1,200,45
23,dss,is1,163.05,2436.54,0.1,200,45
24,is1,sse,32.47,497.32,0.1,200,45
25,is1,crps,37.72,623.37,0.1,200,45
26,is1,dss,-214.71,-3269.98,0.1,200,45
27,is1,is1,155.9,2423.46,0.1,200,45
28,sse,sse,32.28,511.54,0.1,200,45
29,sse,crps,37.83,614.85,0.1,200,45
30,sse,dss,-210.53,-3131.05,0.1,200,45
31,sse,is1,163.09,2406.92,0.1,200,45
32,crps,sse,32.15,508.39,0.3,200,45
33,crps,crps,37.86,611.72,0.3,200,45
34,crps,dss,-222.18,-3221.0,0.3,200,45
35,crps,is1,159.04,2432.66,0.3,200,45
36,dss,sse,33.58,501.94,0.3,200,45
37,dss,crps,39.94,631.15,0.3,200,45
38,dss,dss,-213.75,-3183.81,0.3,200,45
39,dss,is1,169.84,2504.06,0.3,200,45
40,is1,sse,32.55,494.12,0.3,200,45
41,is1,crps,37.99,618.87,0.3,200,45
42,is1,dss,-213.96,-3302.03,0.3,200,45
43,is1,is1,157.13,2413.2,0.3,200,45
44,sse,sse,32.35,511.45,0.3,200,45
45,sse,crps,37.91,614.2,0.3,200,45
46,sse,dss,-209.79,-3132.0,0.3,200,45
47,sse,is1,163.1,2406.18,0.3,200,45
48,crps,sse,32.15,508.39,0.5,200,45
49,crps,crps,37.86,611.72,0.5,200,45
50,crps,dss,-222.18,-3221.0,0.5,200,45
51,crps,is1,159.04,2432.66,0.5,200,45
52,dss,sse,35.47,485.3,0.5,200,45
53,dss,crps,42.77,629.94,0.5,200,45
54,dss,dss,-184.6,-3238.85,0.5,200,45
55,dss,is1,180.17,2487.79,0.5,200,45
56,is1,sse,32.55,494.12,0.5,200,45
57,is1,crps,37.99,618.87,0.5,200,45
58,is1,dss,-213.96,-3302.03,0.5,200,45
59,is1,is1,157.13,2413.2,0.5,200,45
60,sse,sse,33.25,506.83,0.5,200,45
61,sse,crps,39.49,625.86,0.5,200,45
62,sse,dss,-202.02,-3150.36,0.5,200,45
63,sse,is1,170.42,2450.18,0.5,200,45
64,crps,sse,32.71,498.05,0.8,200,45
65,crps,crps,38.22,605.43,0.8,200,45
66,crps,dss,-203.35,-3341.97,0.8,200,45
67,crps,is1,160.21,2389.99,0.8,200,45
68,dss,sse,35.47,485.3,0.8,200,45
69,dss,crps,42.77,629.94,0.8,200,45
70,dss,dss,-184.6,-3238.85,0.8,200,45
71,dss,is1,180.17,2487.79,0.8,200,45
72,is1,sse,32.93,490.54,0.8,200,45
73,is1,crps,39.06,610.61,0.8,200,45
74,is1,dss,-204.3,-3340.9,0.8,200,45
75,is1,is1,160.43,2427.14,0.8,200,45
76,sse,sse,34.24,488.85,0.8,200,45
77,sse,crps,41.16,617.69,0.8,200,45
78,sse,dss,-193.95,-3366.16,0.8,200,45
79,sse,is1,173.04,2480.6,0.8,200,45
