,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,49.72,505.7,0.0,400,42
1,crps,crps,65.01,621.27,0.0,400,42
2,crps,dss,-534.11,-3330.18,0.0,400,42
3,crps,is1,268.2,2386.05,0.0,400,42
4,dss,sse,50.66,503.35,0.0,400,42
5,dss,crps,66.23,615.95,0.0,400,42
6,dss,dss,-505.97,-3332.79,0.0,400,42
7,dss,is1,274.69,2376.96,0.0,400,42
8,is1,sse,48.98,519.33,0.0,400,42
9,is1,crps,64.34,629.99,0.0,400,42
10,is1,dss,-536.75,-3310.1,0.0,400,42
11,is1,is1,262.97,2445.92,0.0,400,42
12,sse,sse,49.76,513.02,0.0,400,42
13,sse,crps,67.38,641.7,0.0,400,42
14,sse,dss,-492.81,-3108.13,0.0,400,42
15,sse,is1,279.68,2514.42,0.0,400,42
16,crps,sse,49.72,505.7,0.1,400,42
17,crps,crps,65.01,621.27,0.1,400,42
18,crps,dss,-534.11,-3330.18,0.1,400,42
19,crps,is1,268.2,2386.05,0.1,400,42
20,dss,sse,50.68,503.1,0.1,400,42
21,dss,crps,66.86,620.5,0.1,400,42
22,dss,dss,-505.11,-3332.54,0.1,400,42
23,dss,is1,277.32,2408.88,0.1,400,42
24,is1,sse,48.98,519.33,0.1,400,42
25,is1,crps,64.34,629.99,0.1,400,42
26,is1,dss,-536.75,-3310.1,0.1,400,42
27,is1,is1,262.97,2445.92,0.1,400,42
28,sse,sse,49.79,513.27,0.1,400,42
29,sse,crps,67.65,641.44,0.1,400,42
30,sse,dss,-492.49,-3105.67,0.1,400,42
31,sse,is1,281.2,2523.75,0.1,400,42
32,crps,sse,49.75,505.43,0.3,400,42
33,crps,crps,65.09,620.74,0.3,400,42
34,crps,dss,-533.79,-3332.9,0.3,400,42
35,crps,is1,268.71,2383.42,0.3,400,42
36,dss,sse,52.42,494.24,0.3,400,42
37,dss,crps,70.21,621.0,0.3,400,42
38,dss,dss,-487.78,-3421.16,0.3,400,42
39,dss,is1,287.36,2443.25,0.3,400,42
40,is1,sse,50.26,506.09,0.3,400,42
41,is1,crps,65.96,613.96,0.3,400,42
42,is1,dss,-523.51,-3438.12,0.3,400,42
43,is1,is1,266.19,2407.81,0.3,400,42
44,sse,sse,49.79,513.27,0.3,400,42
45,sse,crps,67.65,641.44,0.3,400,42
46,sse,dss,-492.49,-3105.67,0.3,400,42
47,sse,is1,281.2,2523.75,0.3,400,42
48,crps,sse,49.75,505.43,0.5,400,42
49,crps,crps,65.09,620.74,0.5,400,42
50,crps,dss,-533.79,-3332.9,0.5,400,42
51,crps,is1,268.71,2383.42,0.5,400,42
52,dss,sse,54.89,465.78,0.5,400,42
53,dss,crps,74.15,616.17,0.5,400,42
54,dss,dss,-456.97,-3491.0,0.5,400,42
55,dss,is1,299.82,2452.22,0.5,400,42
56,is1,sse,50.26,506.09,0.5,400,42
57,is1,crps,65.96,613.96,0.5,400,42
58,is1,dss,-523.51,-3438.12,0.5,400,42
59,is1,is1,266.19,2407.81,0.5,400,42
60,sse,sse,52.26,502.4,0.5,400,42
61,sse,crps,72.41,646.34,0.5,400,42
62,sse,dss,-430.83,-2884.69,0.5,400,42
63,sse,is1,294.44,2573.55,0.5,400,42
64,crps,sse,49.99,503.43,0.8,400,42
65,crps,crps,65.33,618.69,0.8,400,42
66,crps,dss,-531.39,-3358.84,0.8,400,42
67,crps,is1,269.48,2368.03,0.8,400,42
68,dss,sse,55.6,465.27,0.8,400,42
69,dss,crps,75.4,618.87,0.8,400,42
70,dss,dss,-435.42,-3407.88,0.8,400,42
71,dss,is1,306.73,2464.86,0.8,400,42
72,is1,sse,52.83,464.25,0.8,400,42
73,is1,crps,68.02,587.0,0.8,400,42
74,is1,dss,-511.0,-3606.86,0.8,400,42
75,is1,is1,269.84,2331.13,0.8,400,42
76,sse,sse,52.36,500.75,0.8,400,42
77,sse,crps,72.6,643.53,0.8,400,42
78,sse,dss,-429.9,-2901.16,0.8,400,42
79,sse,is1,295.75,2572.38,0.8,400,42
