,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,82.06,719.19,0.0,200,58
1,crps,crps,57.25,497.05,0.0,200,58
2,crps,dss,-110.03,-360.64,0.0,200,58
3,crps,is1,640.93,5490.62,0.0,200,58
4,dss,sse,82.06,719.19,0.0,200,58
5,dss,crps,57.25,497.05,0.0,200,58
6,dss,dss,-110.03,-360.64,0.0,200,58
7,dss,is1,640.93,5490.62,0.0,200,58
8,is1,sse,111.8,1005.63,0.0,200,58
9,is1,crps,65.33,581.52,0.0,200,58
10,is1,dss,-46.7,286.21,0.0,200,58
11,is1,is1,641.25,5373.76,0.0,200,58
12,sse,sse,82.06,719.19,0.0,200,58
13,sse,crps,57.25,497.05,0.0,200,58
14,sse,dss,-110.03,-360.64,0.0,200,58
15,sse,is1,640.93,5490.62,0.0,200,58
16,crps,sse,88.44,671.59,0.1,200,58
17,crps,crps,59.9,476.77,0.1,200,58
18,crps,dss,-80.98,-768.46,0.1,200,58
19,crps,is1,654.53,5396.29,0.1,200,58
20,dss,sse,82.09,718.79,0.1,200,58
21,dss,crps,57.34,495.68,0.1,200,58
22,dss,dss,-109.69,-364.62,0.1,200,58
23,dss,is1,641.02,5491.11,0.1,200,58
24,is1,sse,169.7,1154.0,0.1,200,58
25,is1,crps,82.73,620.26,0.1,200,58
26,is1,dss,120.2,1041.7,0.1,200,58
27,is1,is1,651.1,5371.11,0.1,200,58
28,sse,sse,96.5,740.42,0.1,200,58
29,sse,crps,63.94,500.59,0.1,200,58
30,sse,dss,-20.44,-343.93,0.1,200,58
31,sse,is1,654.53,5401.19,0.1,200,58
32,crps,sse,229.02,1632.74,0.3,200,58
33,crps,crps,111.05,831.24,0.3,200,58
34,crps,dss,139.51,838.79,0.3,200,58
35,crps,is1,760.17,6135.84,0.3,200,58
36,dss,sse,229.02,1632.74,0.3,200,58
37,dss,crps,111.05,831.24,0.3,200,58
38,dss,dss,139.51,838.79,0.3,200,58
39,dss,is1,760.17,6135.84,0.3,200,58
40,is1,sse,287.24,1864.59,0.3,200,58
41,is1,crps,124.56,880.32,0.3,200,58
42,is1,dss,270.76,1896.63,0.3,200,58
43,is1,is1,758.77,6065.93,0.3,200,58
44,sse,sse,229.02,1632.74,0.3,200,58
45,sse,crps,111.05,831.24,0.3,200,58
46,sse,dss,139.51,838.79,0.3,200,58
47,sse,is1,760.17,6135.84,0.3,200,58
48,crps,sse,229.02,1632.74,0.5,200,58
49,crps,crps,111.05,831.24,0.5,200,58
50,crps,dss,139.51,838.79,0.5,200,58
51,crps,is1,760.17,6135.84,0.5,200,58
52,dss,sse,229.02,1632.74,0.5,200,58
53,dss,crps,111.05,831.24,0.5,200,58
54,dss,dss,139.51,838.79,0.5,200,58
55,dss,is1,760.17,6135.84,0.5,200,58
56,is1,sse,287.24,1864.59,0.5,200,58
57,is1,crps,124.56,880.32,0.5,200,58
58,is1,dss,270.76,1896.63,0.5,200,58
59,is1,is1,758.77,6065.93,0.5,200,58
60,sse,sse,229.02,1632.74,0.5,200,58
61,sse,crps,111.05,831.24,0.5,200,58
62,sse,dss,139.51,838.79,0.5,200,58
63,sse,is1,760.17,6135.84,0.5,200,58
64,crps,sse,229.02,1632.74,0.8,200,58
65,crps,crps,111.05,831.24,0.8,200,58
66,crps,dss,139.51,838.79,0.8,200,58
67,crps,is1,760.17,6135.84,0.8,200,58
68,dss,sse,229.02,1632.74,0.8,200,58
69,dss,crps,111.05,831.24,0.8,200,58
70,dss,dss,139.51,838.79,0.8,200,58
71,dss,is1,760.17,6135.84,0.8,200,58
72,is1,sse,287.24,1864.59,0.8,200,58
73,is1,crps,124.56,880.32,0.8,200,58
74,is1,dss,270.76,1896.63,0.8,200,58
75,is1,is1,758.77,6065.93,0.8,200,58
76,sse,sse,229.02,1632.74,0.8,200,58
77,sse,crps,111.05,831.24,0.8,200,58
78,sse,dss,139.51,838.79,0.8,200,58
79,sse,is1,760.17,6135.84,0.8,200,58
