,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,60.12,488.53,0.0,400,72
1,crps,crps,72.22,603.45,0.0,400,72
2,crps,dss,-489.2,-3555.5,0.0,400,72
3,crps,is1,277.71,2374.05,0.0,400,72
4,dss,sse,60.88,476.19,0.0,400,72
5,dss,crps,73.02,595.08,0.0,400,72
6,dss,dss,-487.91,-3564.4,0.0,400,72
7,dss,is1,282.32,2310.64,0.0,400,72
8,is1,sse,62.1,474.91,0.0,400,72
9,is1,crps,73.33,596.17,0.0,400,72
10,is1,dss,-486.43,-3571.96,0.0,400,72
11,is1,is1,278.88,2371.17,0.0,400,72
12,sse,sse,59.75,489.05,0.0,400,72
13,sse,crps,74.23,612.07,0.0,400,72
14,sse,dss,-457.01,-3417.11,0.0,400,72
15,sse,is1,288.81,2381.47,0.0,400,72
16,crps,sse,60.12,488.53,0.1,400,72
17,crps,crps,72.22,603.45,0.1,400,72
18,crps,dss,-489.2,-3555.5,0.1,400,72
19,crps,is1,277.71,2374.05,0.1,400,72
20,dss,sse,61.17,479.53,0.1,400,72
21,dss,crps,75.05,609.86,0.1,400,72
22,dss,dss,-482.09,-3475.95,0.1,400,72
23,dss,is1,290.52,2400.38,0.1,400,72
24,is1,sse,62.1,474.91,0.1,400,72
25,is1,crps,73.33,596.17,0.1,400,72
26,is1,dss,-486.43,-3571.96,0.1,400,72
27,is1,is1,278.88,2371.17,0.1,400,72
28,sse,sse,59.75,489.05,0.1,400,72
29,sse,crps,74.23,612.07,0.1,400,72
30,sse,dss,-457.01,-3417.11,0.1,400,72
31,sse,is1,288.81,2381.47,0.1,400,72
32,crps,sse,60.15,488.27,0.3,400,72
33,crps,crps,72.3,603.14,0.3,400,72
34,crps,dss,-488.93,-3558.17,0.3,400,72
35,crps,is1,278.57,2365.25,0.3,400,72
36,dss,sse,64.68,462.88,0.3,400,72
37,dss,crps,78.73,599.46,0.3,400,72
38,dss,dss,-463.2,-3568.49,0.3,400,72
39,dss,is1,299.8,2376.28,0.3,400,72
40,is1,sse,62.15,474.73,0.3,400,72
41,is1,crps,73.57,595.48,0.3,400,72
42,is1,dss,-485.94,-3573.64,0.3,400,72
43,is1,is1,280.14,2363.75,0.3,400,72
44,sse,sse,60.06,491.01,0.3,400,72
45,sse,crps,75.91,622.72,0.3,400,72
46,sse,dss,-453.84,-3397.49,0.3,400,72
47,sse,is1,294.7,2432.07,0.3,400,72
48,crps,sse,60.15,488.27,0.5,400,72
49,crps,crps,72.3,603.14,0.5,400,72
50,crps,dss,-488.93,-3558.17,0.5,400,72
51,crps,is1,278.57,2365.25,0.5,400,72
52,dss,sse,64.68,462.88,0.5,400,72
53,dss,crps,78.73,599.46,0.5,400,72
54,dss,dss,-463.2,-3568.49,0.5,400,72
55,dss,is1,299.8,2376.28,0.5,400,72
56,is1,sse,62.74,473.09,0.5,400,72
57,is1,crps,74.32,592.97,0.5,400,72
58,is1,dss,-480.09,-3590.3,0.5,400,72
59,is1,is1,281.9,2362.71,0.5,400,72
60,sse,sse,60.58,485.87,0.5,400,72
61,sse,crps,76.95,617.35,0.5,400,72
62,sse,dss,-430.98,-3410.04,0.5,400,72
63,sse,is1,299.15,2405.37,0.5,400,72
64,crps,sse,61.01,481.71,0.8,400,72
65,crps,crps,73.86,592.25,0.8,400,72
66,crps,dss,-478.92,-3632.14,0.8,400,72
67,crps,is1,283.87,2307.58,0.8,400,72
68,dss,sse,64.68,462.88,0.8,400,72
69,dss,crps,78.73,599.46,0.8,400,72
70,dss,dss,-463.2,-3568.49,0.8,400,72
71,dss,is1,299.8,2376.28,0.8,400,72
72,is1,sse,63.31,466.33,0.8,400,72
73,is1,crps,74.97,585.16,0.8,400,72
74,is1,dss,-474.05,-3659.32,0.8,400,72
75,is1,is1,285.56,2311.87,0.8,400,72
76,sse,sse,61.22,486.1,0.8,400,72
77,sse,crps,78.73,621.02,0.8,400,72
78,sse,dss,-424.5,-3407.94,0.8,400,72
79,sse,is1,302.91,2430.43,0.8,400,72
