,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,242.43,457.12,0.0,1600,7
1,crps,crps,289.65,573.49,0.0,1600,7
2,crps,dss,-1867.46,-3733.48,0.0,1600,7
3,crps,is1,1143.47,2261.21,0.0,1600,7
4,dss,sse,241.57,459.5,0.0,1600,7
5,dss,crps,289.24,575.17,0.0,1600,7
6,dss,dss,-1897.6,-3695.07,0.0,1600,7
7,dss,is1,1145.01,2266.28,0.0,1600,7
8,is1,sse,242.54,457.34,0.0,1600,7
9,is1,crps,289.69,574.03,0.0,1600,7
10,is1,dss,-1865.95,-3732.6,0.0,1600,7
11,is1,is1,1141.98,2266.51,0.0,1600,7
12,sse,sse,235.42,480.62,0.0,1600,7
13,sse,crps,287.35,586.88,0.0,1600,7
14,sse,dss,-1859.67,-3649.44,0.0,1600,7
15,sse,is1,1148.24,2303.4,0.0,1600,7
16,crps,sse,242.55,457.5,0.1,1600,7
17,crps,crps,289.99,573.49,0.1,1600,7
18,crps,dss,-1865.47,-3718.74,0.1,1600,7
19,crps,is1,1146.37,2263.57,0.1,1600,7
20,dss,sse,242.1,459.48,0.1,1600,7
21,dss,crps,290.14,574.35,0.1,1600,7
22,dss,dss,-1892.21,-3697.3,0.1,1600,7
23,dss,is1,1148.74,2263.56,0.1,1600,7
24,is1,sse,242.6,457.15,0.1,1600,7
25,is1,crps,289.9,573.55,0.1,1600,7
26,is1,dss,-1865.35,-3734.36,0.1,1600,7
27,is1,is1,1142.96,2263.96,0.1,1600,7
28,sse,sse,235.95,480.57,0.1,1600,7
29,sse,crps,288.25,586.15,0.1,1600,7
30,sse,dss,-1854.36,-3649.94,0.1,1600,7
31,sse,is1,1152.56,2300.33,0.1,1600,7
32,crps,sse,244.06,455.13,0.3,1600,7
33,crps,crps,291.73,570.34,0.3,1600,7
34,crps,dss,-1840.1,-3748.1,0.3,1600,7
35,crps,is1,1159.27,2244.67,0.3,1600,7
36,dss,sse,249.17,461.34,0.3,1600,7
37,dss,crps,307.28,596.5,0.3,1600,7
38,dss,dss,-1772.85,-3659.66,0.3,1600,7
39,dss,is1,1228.52,2366.57,0.3,1600,7
40,is1,sse,242.94,457.29,0.3,1600,7
41,is1,crps,290.46,573.05,0.3,1600,7
42,is1,dss,-1861.08,-3721.96,0.3,1600,7
43,is1,is1,1147.38,2259.78,0.3,1600,7
44,sse,sse,235.95,480.57,0.3,1600,7
45,sse,crps,288.25,586.15,0.3,1600,7
46,sse,dss,-1854.36,-3649.94,0.3,1600,7
47,sse,is1,1152.56,2300.33,0.3,1600,7
48,crps,sse,244.06,455.13,0.5,1600,7
49,crps,crps,291.73,570.34,0.5,1600,7
50,crps,dss,-1840.1,-3748.1,0.5,1600,7
51,crps,is1,1159.27,2244.67,0.5,1600,7
52,dss,sse,249.17,461.34,0.5,1600,7
53,dss,crps,307.28,596.5,0.5,1600,7
54,dss,dss,-1772.85,-3659.66,0.5,1600,7
55,dss,is1,1228.52,2366.57,0.5,1600,7
56,is1,sse,242.98,457.39,0.5,1600,7
57,is1,crps,290.68,572.74,0.5,1600,7
58,is1,dss,-1860.75,-3721.0,0.5,1600,7
59,is1,is1,1150.63,2258.28,0.5,1600,7
60,sse,sse,245.95,460.43,0.5,1600,7
61,sse,crps,303.94,595.72,0.5,1600,7
62,sse,dss,-1682.22,-3462.76,0.5,1600,7
63,sse,is1,1208.2,2359.79,0.5,1600,7
64,crps,sse,244.7,455.36,0.8,1600,7
65,crps,crps,292.82,571.03,0.8,1600,7
66,crps,dss,-1831.66,-3750.08,0.8,1600,7
67,crps,is1,1165.23,2247.67,0.8,1600,7
68,dss,sse,249.88,464.77,0.8,1600,7
69,dss,crps,316.61,617.34,0.8,1600,7
70,dss,dss,-1642.97,-3419.33,0.8,1600,7
71,dss,is1,1264.17,2461.6,0.8,1600,7
72,is1,sse,245.24,457.0,0.8,1600,7
73,is1,crps,294.61,574.88,0.8,1600,7
74,is1,dss,-1812.11,-3703.09,0.8,1600,7
75,is1,is1,1172.55,2264.76,0.8,1600,7
76,sse,sse,245.95,460.43,0.8,1600,7
77,sse,crps,303.94,595.72,0.8,1600,7
78,sse,dss,-1682.22,-3462.76,0.8,1600,7
79,sse,is1,1208.2,2359.79,0.8,1600,7
