,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,47.94,502.45,0.0,400,34
1,crps,crps,62.77,620.23,0.0,400,34
2,crps,dss,-546.4,-3326.15,0.0,400,34
3,crps,is1,251.68,2380.28,0.0,400,34
4,dss,sse,49.11,489.88,0.0,400,34
5,dss,crps,63.86,608.96,0.0,400,34
6,dss,dss,-545.1,-3414.99,0.0,400,34
7,dss,is1,254.72,2331.83,0.0,400,34
8,is1,sse,49.33,488.17,0.0,400,34
9,is1,crps,63.91,610.05,0.0,400,34
10,is1,dss,-533.53,-3406.0,0.0,400,34
11,is1,is1,249.27,2348.16,0.0,400,34
12,sse,sse,48.9,497.97,0.0,400,34
13,sse,crps,63.98,612.55,0.0,400,34
14,sse,dss,-543.2,-3323.54,0.0,400,34
15,sse,is1,254.34,2348.72,0.0,400,34
16,crps,sse,47.94,502.45,0.1,400,34
17,crps,crps,62.77,620.23,0.1,400,34
18,crps,dss,-546.4,-3326.15,0.1,400,34
19,crps,is1,251.68,2380.28,0.1,400,34
20,dss,sse,49.17,489.47,0.1,400,34
21,dss,crps,64.02,607.91,0.1,400,34
22,dss,dss,-544.56,-3419.09,0.1,400,34
23,dss,is1,255.83,2323.57,0.1,400,34
24,is1,sse,49.33,488.17,0.1,400,34
25,is1,crps,63.91,610.05,0.1,400,34
26,is1,dss,-533.53,-3406.0,0.1,400,34
27,is1,is1,249.27,2348.16,0.1,400,34
28,sse,sse,48.9,497.97,0.1,400,34
29,sse,crps,63.98,612.55,0.1,400,34
30,sse,dss,-543.2,-3323.54,0.1,400,34
31,sse,is1,254.34,2348.72,0.1,400,34
32,crps,sse,48.02,500.76,0.3,400,34
33,crps,crps,62.87,618.38,0.3,400,34
34,crps,dss,-544.66,-3358.03,0.3,400,34
35,crps,is1,251.8,2375.79,0.3,400,34
36,dss,sse,50.58,476.58,0.3,400,34
37,dss,crps,66.65,590.05,0.3,400,34
38,dss,dss,-523.79,-3516.73,0.3,400,34
39,dss,is1,262.22,2322.87,0.3,400,34
40,is1,sse,49.41,486.68,0.3,400,34
41,is1,crps,64.6,602.09,0.3,400,34
42,is1,dss,-530.81,-3434.4,0.3,400,34
43,is1,is1,252.12,2337.21,0.3,400,34
44,sse,sse,49.14,493.36,0.3,400,34
45,sse,crps,64.67,604.02,0.3,400,34
46,sse,dss,-536.55,-3391.42,0.3,400,34
47,sse,is1,255.9,2329.38,0.3,400,34
48,crps,sse,48.07,500.41,0.5,400,34
49,crps,crps,63.1,616.81,0.5,400,34
50,crps,dss,-544.09,-3361.57,0.5,400,34
51,crps,is1,253.44,2368.16,0.5,400,34
52,dss,sse,52.75,464.22,0.5,400,34
53,dss,crps,70.23,599.14,0.5,400,34
54,dss,dss,-505.55,-3574.79,0.5,400,34
55,dss,is1,277.3,2388.98,0.5,400,34
56,is1,sse,49.67,484.47,0.5,400,34
57,is1,crps,65.12,598.1,0.5,400,34
58,is1,dss,-528.19,-3456.57,0.5,400,34
59,is1,is1,255.49,2320.13,0.5,400,34
60,sse,sse,49.14,493.36,0.5,400,34
61,sse,crps,64.67,604.02,0.5,400,34
62,sse,dss,-536.55,-3391.42,0.5,400,34
63,sse,is1,255.9,2329.38,0.5,400,34
64,crps,sse,49.1,493.16,0.8,400,34
65,crps,crps,64.2,608.42,0.8,400,34
66,crps,dss,-533.86,-3434.09,0.8,400,34
67,crps,is1,255.9,2352.44,0.8,400,34
68,dss,sse,52.75,464.22,0.8,400,34
69,dss,crps,70.23,599.14,0.8,400,34
70,dss,dss,-505.55,-3574.79,0.8,400,34
71,dss,is1,277.3,2388.98,0.8,400,34
72,is1,sse,51.53,461.51,0.8,400,34
73,is1,crps,66.71,582.52,0.8,400,34
74,is1,dss,-514.32,-3672.95,0.8,400,34
75,is1,is1,260.78,2286.81,0.8,400,34
76,sse,sse,50.67,492.38,0.8,400,34
77,sse,crps,69.45,618.67,0.8,400,34
78,sse,dss,-476.01,-3048.55,0.8,400,34
79,sse,is1,279.9,2471.88,0.8,400,34
