,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,475.87,497.82,0.0,1600,74
1,crps,crps,409.82,422.01,0.0,1600,74
2,crps,dss,-865.7,-722.61,0.0,1600,74
3,crps,is1,5109.0,5171.95,0.0,1600,74
4,dss,sse,556.67,573.38,0.0,1600,74
5,dss,crps,429.11,437.64,0.0,1600,74
6,dss,dss,-946.62,-804.86,0.0,1600,74
7,dss,is1,5103.56,5149.15,0.0,1600,74
8,is1,sse,557.21,614.24,0.0,1600,74
9,is1,crps,426.21,445.8,0.0,1600,74
10,is1,dss,-678.92,-582.75,0.0,1600,74
11,is1,is1,5078.65,5156.32,0.0,1600,74
12,sse,sse,475.21,498.1,0.0,1600,74
13,sse,crps,410.3,421.48,0.0,1600,74
14,sse,dss,-869.4,-719.18,0.0,1600,74
15,sse,is1,5112.54,5155.92,0.0,1600,74
16,crps,sse,478.23,497.31,0.1,1600,74
17,crps,crps,412.71,420.08,0.1,1600,74
18,crps,dss,-852.21,-732.87,0.1,1600,74
19,crps,is1,5123.79,5156.46,0.1,1600,74
20,dss,sse,558.53,571.62,0.1,1600,74
21,dss,crps,431.26,436.0,0.1,1600,74
22,dss,dss,-923.05,-827.83,0.1,1600,74
23,dss,is1,5116.47,5140.92,0.1,1600,74
24,is1,sse,579.38,640.59,0.1,1600,74
25,is1,crps,436.01,453.93,0.1,1600,74
26,is1,dss,-163.85,94.6,0.1,1600,74
27,is1,is1,5096.89,5129.16,0.1,1600,74
28,sse,sse,531.25,554.6,0.1,1600,74
29,sse,crps,433.09,440.88,0.1,1600,74
30,sse,dss,-578.58,-520.52,0.1,1600,74
31,sse,is1,5127.28,5158.03,0.1,1600,74
32,crps,sse,1680.62,1724.19,0.3,1600,74
33,crps,crps,838.77,851.39,0.3,1600,74
34,crps,dss,880.57,924.89,0.3,1600,74
35,crps,is1,6181.85,6202.5,0.3,1600,74
36,dss,sse,1680.62,1724.19,0.3,1600,74
37,dss,crps,838.77,851.39,0.3,1600,74
38,dss,dss,880.57,924.89,0.3,1600,74
39,dss,is1,6181.85,6202.5,0.3,1600,74
40,is1,sse,2137.8,2113.96,0.3,1600,74
41,is1,crps,938.34,931.75,0.3,1600,74
42,is1,dss,2045.26,2034.35,0.3,1600,74
43,is1,is1,6114.79,6115.47,0.3,1600,74
44,sse,sse,1680.62,1724.19,0.3,1600,74
45,sse,crps,838.77,851.39,0.3,1600,74
46,sse,dss,880.57,924.89,0.3,1600,74
47,sse,is1,6181.85,6202.5,0.3,1600,74
48,crps,sse,1680.62,1724.19,0.5,1600,74
49,crps,crps,838.77,851.39,0.5,1600,74
50,crps,dss,880.57,924.89,0.5,1600,74
51,crps,is1,6181.85,6202.5,0.5,1600,74
52,dss,sse,1680.62,1724.19,0.5,1600,74
53,dss,crps,838.77,851.39,0.5,1600,74
54,dss,dss,880.57,924.89,0.5,1600,74
55,dss,is1,6181.85,6202.5,0.5,1600,74
56,is1,sse,2137.8,2113.96,0.5,1600,74
57,is1,crps,938.34,931.75,0.5,1600,74
58,is1,dss,2045.26,2034.35,0.5,1600,74
59,is1,is1,6114.79,6115.47,0.5,1600,74
60,sse,sse,1680.62,1724.19,0.5,1600,74
61,sse,crps,838.77,851.39,0.5,1600,74
62,sse,dss,880.57,924.89,0.5,1600,74
63,sse,is1,6181.85,6202.5,0.5,1600,74
64,crps,sse,1680.62,1724.19,0.8,1600,74
65,crps,crps,838.77,851.39,0.8,1600,74
66,crps,dss,880.57,924.89,0.8,1600,74
67,crps,is1,6181.85,6202.5,0.8,1600,74
68,dss,sse,1680.62,1724.19,0.8,1600,74
69,dss,crps,838.77,851.39,0.8,1600,74
70,dss,dss,880.57,924.89,0.8,1600,74
71,dss,is1,6181.85,6202.5,0.8,1600,74
72,is1,sse,2137.8,2113.96,0.8,1600,74
73,is1,crps,938.34,931.75,0.8,1600,74
74,is1,dss,2045.26,2034.35,0.8,1600,74
75,is1,is1,6114.79,6115.47,0.8,1600,74
76,sse,sse,1680.62,1724.19,0.8,1600,74
77,sse,crps,838.77,851.39,0.8,1600,74
78,sse,dss,880.57,924.89,0.8,1600,74
79,sse,is1,6181.85,6202.5,0.8,1600,74
