,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,28.58,486.09,0.0,200,60
1,crps,crps,34.84,606.32,0.0,200,60
2,crps,dss,-247.16,-3535.2,0.0,200,60
3,crps,is1,140.74,2325.51,0.0,200,60
4,dss,sse,29.25,478.54,0.0,200,60
5,dss,crps,35.91,606.11,0.0,200,60
6,dss,dss,-246.91,-3396.7,0.0,200,60
7,dss,is1,142.0,2422.47,0.0,200,60
8,is1,sse,29.97,471.73,0.0,200,60
9,is1,crps,36.38,599.83,0.0,200,60
10,is1,dss,-235.0,-3548.08,0.0,200,60
11,is1,is1,143.51,2355.77,0.0,200,60
12,sse,sse,29.05,473.77,0.0,200,60
13,sse,crps,35.6,596.95,0.0,200,60
14,sse,dss,-246.11,-3508.81,0.0,200,60
15,sse,is1,141.9,2315.15,0.0,200,60
16,crps,sse,28.58,486.09,0.1,200,60
17,crps,crps,34.84,606.32,0.1,200,60
18,crps,dss,-247.16,-3535.2,0.1,200,60
19,crps,is1,140.74,2325.51,0.1,200,60
20,dss,sse,29.29,478.58,0.1,200,60
21,dss,crps,36.13,604.02,0.1,200,60
22,dss,dss,-246.6,-3396.29,0.1,200,60
23,dss,is1,143.38,2409.67,0.1,200,60
24,is1,sse,30.0,471.08,0.1,200,60
25,is1,crps,36.61,596.65,0.1,200,60
26,is1,dss,-234.64,-3558.47,0.1,200,60
27,is1,is1,144.09,2351.52,0.1,200,60
28,sse,sse,29.08,473.81,0.1,200,60
29,sse,crps,35.82,594.87,0.1,200,60
30,sse,dss,-245.79,-3508.41,0.1,200,60
31,sse,is1,143.27,2302.35,0.1,200,60
32,crps,sse,29.65,476.06,0.3,200,60
33,crps,crps,35.98,591.42,0.3,200,60
34,crps,dss,-228.01,-3602.75,0.3,200,60
35,crps,is1,148.65,2318.75,0.3,200,60
36,dss,sse,30.13,476.7,0.3,200,60
37,dss,crps,38.33,616.24,0.3,200,60
38,dss,dss,-236.96,-3407.11,0.3,200,60
39,dss,is1,153.64,2426.91,0.3,200,60
40,is1,sse,30.18,468.73,0.3,200,60
41,is1,crps,37.68,602.24,0.3,200,60
42,is1,dss,-226.27,-3487.43,0.3,200,60
43,is1,is1,146.87,2362.06,0.3,200,60
44,sse,sse,29.24,472.14,0.3,200,60
45,sse,crps,35.97,593.3,0.3,200,60
46,sse,dss,-244.16,-3525.13,0.3,200,60
47,sse,is1,143.51,2301.66,0.3,200,60
48,crps,sse,29.65,476.06,0.5,200,60
49,crps,crps,35.98,591.42,0.5,200,60
50,crps,dss,-228.01,-3602.75,0.5,200,60
51,crps,is1,148.65,2318.75,0.5,200,60
52,dss,sse,31.09,471.07,0.5,200,60
53,dss,crps,40.17,623.0,0.5,200,60
54,dss,dss,-210.42,-3396.32,0.5,200,60
55,dss,is1,160.07,2485.71,0.5,200,60
56,is1,sse,30.18,468.73,0.5,200,60
57,is1,crps,37.68,602.24,0.5,200,60
58,is1,dss,-226.27,-3487.43,0.5,200,60
59,is1,is1,146.87,2362.06,0.5,200,60
60,sse,sse,31.09,471.07,0.5,200,60
61,sse,crps,40.17,623.0,0.5,200,60
62,sse,dss,-210.42,-3396.32,0.5,200,60
63,sse,is1,160.07,2485.71,0.5,200,60
64,crps,sse,29.65,476.06,0.8,200,60
65,crps,crps,35.98,591.42,0.8,200,60
66,crps,dss,-228.01,-3602.75,0.8,200,60
67,crps,is1,148.65,2318.75,0.8,200,60
68,dss,sse,31.09,471.07,0.8,200,60
69,dss,crps,40.17,623.0,0.8,200,60
70,dss,dss,-210.42,-3396.32,0.8,200,60
71,dss,is1,160.07,2485.71,0.8,200,60
72,is1,sse,30.63,467.42,0.8,200,60
73,is1,crps,38.4,603.55,0.8,200,60
74,is1,dss,-214.98,-3432.77,0.8,200,60
75,is1,is1,150.67,2394.63,0.8,200,60
76,sse,sse,31.09,471.07,0.8,200,60
77,sse,crps,40.17,623.0,0.8,200,60
78,sse,dss,-210.42,-3396.32,0.8,200,60
79,sse,is1,160.07,2485.71,0.8,200,60
