,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,240.79,491.25,0.0,800,56
1,crps,crps,205.84,415.12,0.0,800,56
2,crps,dss,-570.93,-1161.1,0.0,800,56
3,crps,is1,2631.91,5182.77,0.0,800,56
4,dss,sse,218.09,449.54,0.0,800,56
5,dss,crps,203.25,406.16,0.0,800,56
6,dss,dss,-548.27,-1076.33,0.0,800,56
7,dss,is1,2589.41,5074.97,0.0,800,56
8,is1,sse,223.35,467.48,0.0,800,56
9,is1,crps,202.25,409.15,0.0,800,56
10,is1,dss,-592.72,-1209.97,0.0,800,56
11,is1,is1,2603.5,5113.08,0.0,800,56
12,sse,sse,239.96,496.76,0.0,800,56
13,sse,crps,205.98,417.22,0.0,800,56
14,sse,dss,-575.71,-1129.36,0.0,800,56
15,sse,is1,2634.24,5201.03,0.0,800,56
16,crps,sse,248.98,474.43,0.1,800,56
17,crps,crps,211.1,404.84,0.1,800,56
18,crps,dss,-531.47,-1188.96,0.1,800,56
19,crps,is1,2654.68,5168.41,0.1,800,56
20,dss,sse,223.83,435.26,0.1,800,56
21,dss,crps,206.68,398.73,0.1,800,56
22,dss,dss,-524.84,-1110.91,0.1,800,56
23,dss,is1,2602.38,5067.53,0.1,800,56
24,is1,sse,303.57,586.57,0.1,800,56
25,is1,crps,223.71,429.04,0.1,800,56
26,is1,dss,-111.34,-327.01,0.1,800,56
27,is1,is1,2628.15,5095.75,0.1,800,56
28,sse,sse,248.98,474.43,0.1,800,56
29,sse,crps,211.1,404.84,0.1,800,56
30,sse,dss,-531.47,-1188.96,0.1,800,56
31,sse,is1,2654.68,5168.41,0.1,800,56
32,crps,sse,780.46,1568.76,0.3,800,56
33,crps,crps,405.43,811.74,0.3,800,56
34,crps,dss,355.86,749.43,0.3,800,56
35,crps,is1,3075.01,6089.98,0.3,800,56
36,dss,sse,968.87,1839.46,0.3,800,56
37,dss,crps,450.3,879.25,0.3,800,56
38,dss,dss,530.39,1031.7,0.3,800,56
39,dss,is1,3210.52,6284.43,0.3,800,56
40,is1,sse,433.83,876.32,0.3,800,56
41,is1,crps,254.26,494.14,0.3,800,56
42,is1,dss,61.19,1.67,0.3,800,56
43,is1,is1,2660.27,5167.33,0.3,800,56
44,sse,sse,780.46,1568.76,0.3,800,56
45,sse,crps,405.43,811.74,0.3,800,56
46,sse,dss,355.86,749.43,0.3,800,56
47,sse,is1,3075.01,6089.98,0.3,800,56
48,crps,sse,965.31,1970.65,0.5,800,56
49,crps,crps,448.59,901.03,0.5,800,56
50,crps,dss,948.51,1940.06,0.5,800,56
51,crps,is1,3080.59,6088.91,0.5,800,56
52,dss,sse,968.87,1839.46,0.5,800,56
53,dss,crps,450.3,879.25,0.5,800,56
54,dss,dss,530.39,1031.7,0.5,800,56
55,dss,is1,3210.52,6284.43,0.5,800,56
56,is1,sse,965.31,1970.65,0.5,800,56
57,is1,crps,448.59,901.03,0.5,800,56
58,is1,dss,948.51,1940.06,0.5,800,56
59,is1,is1,3080.59,6088.91,0.5,800,56
60,sse,sse,965.31,1970.65,0.5,800,56
61,sse,crps,448.59,901.03,0.5,800,56
62,sse,dss,948.51,1940.06,0.5,800,56
63,sse,is1,3080.59,6088.91,0.5,800,56
64,crps,sse,965.31,1970.65,0.8,800,56
65,crps,crps,448.59,901.03,0.8,800,56
66,crps,dss,948.51,1940.06,0.8,800,56
67,crps,is1,3080.59,6088.91,0.8,800,56
68,dss,sse,968.87,1839.46,0.8,800,56
69,dss,crps,450.3,879.25,0.8,800,56
70,dss,dss,530.39,1031.7,0.8,800,56
71,dss,is1,3210.52,6284.43,0.8,800,56
72,is1,sse,965.31,1970.65,0.8,800,56
73,is1,crps,448.59,901.03,0.8,800,56
74,is1,dss,948.51,1940.06,0.8,800,56
75,is1,is1,3080.59,6088.91,0.8,800,56
76,sse,sse,965.31,1970.65,0.8,800,56
77,sse,crps,448.59,901.03,0.8,800,56
78,sse,dss,948.51,1940.06,0.8,800,56
79,sse,is1,3080.59,6088.91,0.8,800,56
