,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,66.82,547.88,0.0,200,8
1,crps,crps,54.01,445.45,0.0,200,8
2,crps,dss,-113.71,-503.75,0.0,200,8
3,crps,is1,637.18,5307.09,0.0,200,8
4,dss,sse,64.05,517.62,0.0,200,8
5,dss,crps,53.34,432.69,0.0,200,8
6,dss,dss,-106.03,-599.06,0.0,200,8
7,dss,is1,634.32,5218.25,0.0,200,8
8,is1,sse,66.18,688.28,0.0,200,8
9,is1,crps,54.09,501.06,0.0,200,8
10,is1,dss,-107.52,-374.33,0.0,200,8
11,is1,is1,625.77,5299.51,0.0,200,8
12,sse,sse,66.06,542.3,0.0,200,8
13,sse,crps,54.45,443.82,0.0,200,8
14,sse,dss,-118.85,-586.25,0.0,200,8
15,sse,is1,644.48,5308.31,0.0,200,8
16,crps,sse,70.05,535.24,0.1,200,8
17,crps,crps,56.96,430.75,0.1,200,8
18,crps,dss,-90.58,-832.52,0.1,200,8
19,crps,is1,656.93,5268.4,0.1,200,8
20,dss,sse,64.28,515.72,0.1,200,8
21,dss,crps,53.93,428.58,0.1,200,8
22,dss,dss,-100.51,-817.41,0.1,200,8
23,dss,is1,636.98,5211.25,0.1,200,8
24,is1,sse,72.67,700.11,0.1,200,8
25,is1,crps,56.92,498.1,0.1,200,8
26,is1,dss,-61.11,-140.86,0.1,200,8
27,is1,is1,633.63,5292.64,0.1,200,8
28,sse,sse,180.0,1536.13,0.1,200,8
29,sse,crps,98.26,809.14,0.1,200,8
30,sse,dss,82.31,743.76,0.1,200,8
31,sse,is1,751.07,6074.59,0.1,200,8
32,crps,sse,180.0,1536.13,0.3,200,8
33,crps,crps,98.26,809.14,0.3,200,8
34,crps,dss,82.31,743.76,0.3,200,8
35,crps,is1,751.07,6074.59,0.3,200,8
36,dss,sse,180.0,1536.13,0.3,200,8
37,dss,crps,98.26,809.14,0.3,200,8
38,dss,dss,82.31,743.76,0.3,200,8
39,dss,is1,751.07,6074.59,0.3,200,8
40,is1,sse,180.0,1536.13,0.3,200,8
41,is1,crps,98.26,809.14,0.3,200,8
42,is1,dss,82.31,743.76,0.3,200,8
43,is1,is1,751.07,6074.59,0.3,200,8
44,sse,sse,180.0,1536.13,0.3,200,8
45,sse,crps,98.26,809.14,0.3,200,8
46,sse,dss,82.31,743.76,0.3,200,8
47,sse,is1,751.07,6074.59,0.3,200,8
48,crps,sse,180.0,1536.13,0.5,200,8
49,crps,crps,98.26,809.14,0.5,200,8
50,crps,dss,82.31,743.76,0.5,200,8
51,crps,is1,751.07,6074.59,0.5,200,8
52,dss,sse,180.0,1536.13,0.5,200,8
53,dss,crps,98.26,809.14,0.5,200,8
54,dss,dss,82.31,743.76,0.5,200,8
55,dss,is1,751.07,6074.59,0.5,200,8
56,is1,sse,180.0,1536.13,0.5,200,8
57,is1,crps,98.26,809.14,0.5,200,8
58,is1,dss,82.31,743.76,0.5,200,8
59,is1,is1,751.07,6074.59,0.5,200,8
60,sse,sse,180.0,1536.13,0.5,200,8
61,sse,crps,98.26,809.14,0.5,200,8
62,sse,dss,82.31,743.76,0.5,200,8
63,sse,is1,751.07,6074.59,0.5,200,8
64,crps,sse,180.0,1536.13,0.8,200,8
65,crps,crps,98.26,809.14,0.8,200,8
66,crps,dss,82.31,743.76,0.8,200,8
67,crps,is1,751.07,6074.59,0.8,200,8
68,dss,sse,180.0,1536.13,0.8,200,8
69,dss,crps,98.26,809.14,0.8,200,8
70,dss,dss,82.31,743.76,0.8,200,8
71,dss,is1,751.07,6074.59,0.8,200,8
72,is1,sse,180.0,1536.13,0.8,200,8
73,is1,crps,98.26,809.14,0.8,200,8
74,is1,dss,82.31,743.76,0.8,200,8
75,is1,is1,751.07,6074.59,0.8,200,8
76,sse,sse,180.0,1536.13,0.8,200,8
77,sse,crps,98.26,809.14,0.8,200,8
78,sse,dss,82.31,743.76,0.8,200,8
79,sse,is1,751.07,6074.59,0.8,200,8
