,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,258.72,459.24,0.0,800,12
1,crps,crps,208.26,416.78,0.0,800,12
2,crps,dss,-535.11,-1045.5,0.0,800,12
3,crps,is1,2601.81,5175.92,0.0,800,12
4,dss,sse,259.51,453.75,0.0,800,12
5,dss,crps,209.2,412.88,0.0,800,12
6,dss,dss,-537.49,-1076.24,0.0,800,12
7,dss,is1,2604.04,5167.18,0.0,800,12
8,is1,sse,284.22,536.18,0.0,800,12
9,is1,crps,218.34,445.04,0.0,800,12
10,is1,dss,-303.15,-625.77,0.0,800,12
11,is1,is1,2585.24,5168.04,0.0,800,12
12,sse,sse,258.04,491.32,0.0,800,12
13,sse,crps,208.9,429.73,0.0,800,12
14,sse,dss,-426.47,-634.24,0.0,800,12
15,sse,is1,2589.46,5141.44,0.0,800,12
16,crps,sse,272.98,479.64,0.1,800,12
17,crps,crps,215.38,419.14,0.1,800,12
18,crps,dss,-485.5,-993.97,0.1,800,12
19,crps,is1,2635.11,5205.68,0.1,800,12
20,dss,sse,272.98,479.64,0.1,800,12
21,dss,crps,215.38,419.14,0.1,800,12
22,dss,dss,-485.5,-993.97,0.1,800,12
23,dss,is1,2635.11,5205.68,0.1,800,12
24,is1,sse,331.26,603.25,0.1,800,12
25,is1,crps,237.69,466.51,0.1,800,12
26,is1,dss,-172.54,-441.46,0.1,800,12
27,is1,is1,2617.18,5171.18,0.1,800,12
28,sse,sse,272.55,512.54,0.1,800,12
29,sse,crps,215.83,433.66,0.1,800,12
30,sse,dss,-377.91,-590.45,0.1,800,12
31,sse,is1,2622.47,5173.86,0.1,800,12
32,crps,sse,766.05,1487.19,0.3,800,12
33,crps,crps,405.44,797.46,0.3,800,12
34,crps,dss,379.13,696.05,0.3,800,12
35,crps,is1,3005.45,6031.0,0.3,800,12
36,dss,sse,766.05,1487.19,0.3,800,12
37,dss,crps,405.44,797.46,0.3,800,12
38,dss,dss,379.13,696.05,0.3,800,12
39,dss,is1,3005.45,6031.0,0.3,800,12
40,is1,sse,766.05,1487.19,0.3,800,12
41,is1,crps,405.44,797.46,0.3,800,12
42,is1,dss,379.13,696.05,0.3,800,12
43,is1,is1,3005.45,6031.0,0.3,800,12
44,sse,sse,766.05,1487.19,0.3,800,12
45,sse,crps,405.44,797.46,0.3,800,12
46,sse,dss,379.13,696.05,0.3,800,12
47,sse,is1,3005.45,6031.0,0.3,800,12
48,crps,sse,766.05,1487.19,0.5,800,12
49,crps,crps,405.44,797.46,0.5,800,12
50,crps,dss,379.13,696.05,0.5,800,12
51,crps,is1,3005.45,6031.0,0.5,800,12
52,dss,sse,766.05,1487.19,0.5,800,12
53,dss,crps,405.44,797.46,0.5,800,12
54,dss,dss,379.13,696.05,0.5,800,12
55,dss,is1,3005.45,6031.0,0.5,800,12
56,is1,sse,766.05,1487.19,0.5,800,12
57,is1,crps,405.44,797.46,0.5,800,12
58,is1,dss,379.13,696.05,0.5,800,12
59,is1,is1,3005.45,6031.0,0.5,800,12
60,sse,sse,766.05,1487.19,0.5,800,12
61,sse,crps,405.44,797.46,0.5,800,12
62,sse,dss,379.13,696.05,0.5,800,12
63,sse,is1,3005.45,6031.0,0.5,800,12
64,crps,sse,766.05,1487.19,0.8,800,12
65,crps,crps,405.44,797.46,0.8,800,12
66,crps,dss,379.13,696.05,0.8,800,12
67,crps,is1,3005.45,6031.0,0.8,800,12
68,dss,sse,766.05,1487.19,0.8,800,12
69,dss,crps,405.44,797.46,0.8,800,12
70,dss,dss,379.13,696.05,0.8,800,12
71,dss,is1,3005.45,6031.0,0.8,800,12
72,is1,sse,766.05,1487.19,0.8,800,12
73,is1,crps,405.44,797.46,0.8,800,12
74,is1,dss,379.13,696.05,0.8,800,12
75,is1,is1,3005.45,6031.0,0.8,800,12
76,sse,sse,766.05,1487.19,0.8,800,12
77,sse,crps,405.44,797.46,0.8,800,12
78,sse,dss,379.13,696.05,0.8,800,12
79,sse,is1,3005.45,6031.0,0.8,800,12
