,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,30.35,469.96,0.0,200,73
1,crps,crps,35.69,603.86,0.0,200,73
2,crps,dss,-222.31,-3431.78,0.0,200,73
3,crps,is1,145.82,2336.06,0.0,200,73
4,dss,sse,29.48,489.59,0.0,200,73
5,dss,crps,35.18,618.51,0.0,200,73
6,dss,dss,-230.59,-3241.73,0.0,200,73
7,dss,is1,144.21,2436.02,0.0,200,73
8,is1,sse,30.54,475.39,0.0,200,73
9,is1,crps,36.02,608.85,0.0,200,73
10,is1,dss,-216.64,-3402.44,0.0,200,73
11,is1,is1,144.21,2423.25,0.0,200,73
12,sse,sse,29.71,482.05,0.0,200,73
13,sse,crps,35.63,609.14,0.0,200,73
14,sse,dss,-221.57,-3319.09,0.0,200,73
15,sse,is1,146.1,2357.67,0.0,200,73
16,crps,sse,30.35,469.96,0.1,200,73
17,crps,crps,35.69,603.86,0.1,200,73
18,crps,dss,-222.31,-3431.78,0.1,200,73
19,crps,is1,145.82,2336.06,0.1,200,73
20,dss,sse,29.53,488.95,0.1,200,73
21,dss,crps,35.36,616.43,0.1,200,73
22,dss,dss,-230.12,-3248.09,0.1,200,73
23,dss,is1,145.36,2428.83,0.1,200,73
24,is1,sse,30.54,475.39,0.1,200,73
25,is1,crps,36.02,608.85,0.1,200,73
26,is1,dss,-216.64,-3402.44,0.1,200,73
27,is1,is1,144.21,2423.25,0.1,200,73
28,sse,sse,29.71,482.05,0.1,200,73
29,sse,crps,35.63,609.14,0.1,200,73
30,sse,dss,-221.57,-3319.09,0.1,200,73
31,sse,is1,146.1,2357.67,0.1,200,73
32,crps,sse,30.35,469.96,0.3,200,73
33,crps,crps,35.69,603.86,0.3,200,73
34,crps,dss,-222.31,-3431.78,0.3,200,73
35,crps,is1,145.82,2336.06,0.3,200,73
36,dss,sse,29.59,486.61,0.3,200,73
37,dss,crps,35.48,614.05,0.3,200,73
38,dss,dss,-229.48,-3271.53,0.3,200,73
39,dss,is1,145.42,2429.61,0.3,200,73
40,is1,sse,30.56,475.43,0.3,200,73
41,is1,crps,36.13,607.7,0.3,200,73
42,is1,dss,-215.48,-3433.72,0.3,200,73
43,is1,is1,144.34,2422.46,0.3,200,73
44,sse,sse,30.18,476.11,0.3,200,73
45,sse,crps,37.23,617.49,0.3,200,73
46,sse,dss,-210.05,-3286.97,0.3,200,73
47,sse,is1,152.38,2414.19,0.3,200,73
48,crps,sse,30.37,469.64,0.5,200,73
49,crps,crps,36.05,601.48,0.5,200,73
50,crps,dss,-216.15,-3460.62,0.5,200,73
51,crps,is1,146.92,2333.52,0.5,200,73
52,dss,sse,31.19,471.83,0.5,200,73
53,dss,crps,39.58,628.67,0.5,200,73
54,dss,dss,-199.95,-3306.12,0.5,200,73
55,dss,is1,161.4,2494.1,0.5,200,73
56,is1,sse,30.57,474.98,0.5,200,73
57,is1,crps,36.41,605.11,0.5,200,73
58,is1,dss,-214.82,-3423.54,0.5,200,73
59,is1,is1,145.58,2421.69,0.5,200,73
60,sse,sse,30.32,472.67,0.5,200,73
61,sse,crps,37.59,611.87,0.5,200,73
62,sse,dss,-208.69,-3321.32,0.5,200,73
63,sse,is1,154.05,2400.69,0.5,200,73
64,crps,sse,30.53,465.75,0.8,200,73
65,crps,crps,36.51,593.57,0.8,200,73
66,crps,dss,-214.51,-3500.42,0.8,200,73
67,crps,is1,148.15,2325.4,0.8,200,73
68,dss,sse,31.19,471.83,0.8,200,73
69,dss,crps,39.58,628.67,0.8,200,73
70,dss,dss,-199.95,-3306.12,0.8,200,73
71,dss,is1,161.4,2494.1,0.8,200,73
72,is1,sse,30.57,474.98,0.8,200,73
73,is1,crps,36.41,605.11,0.8,200,73
74,is1,dss,-214.82,-3423.54,0.8,200,73
75,is1,is1,145.58,2421.69,0.8,200,73
76,sse,sse,31.13,469.47,0.8,200,73
77,sse,crps,39.29,624.52,0.8,200,73
78,sse,dss,-199.86,-3348.89,0.8,200,73
79,sse,is1,161.4,2471.57,0.8,200,73
