,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,87.17,465.92,0.0,400,61
1,crps,crps,92.96,424.02,0.0,400,61
2,crps,dss,-296.38,-723.1,0.0,400,61
3,crps,is1,1224.92,5150.25,0.0,400,61
4,dss,sse,88.41,461.04,0.0,400,61
5,dss,crps,94.06,420.7,0.0,400,61
6,dss,dss,-291.9,-642.91,0.0,400,61
7,dss,is1,1229.83,5132.52,0.0,400,61
8,is1,sse,90.91,461.37,0.0,400,61
9,is1,crps,94.35,420.93,0.0,400,61
10,is1,dss,-292.65,-791.91,0.0,400,61
11,is1,is1,1220.92,5153.34,0.0,400,61
12,sse,sse,80.17,423.69,0.0,400,61
13,sse,crps,90.74,405.46,0.0,400,61
14,sse,dss,-329.15,-865.49,0.0,400,61
15,sse,is1,1221.62,5117.65,0.0,400,61
16,crps,sse,93.48,462.39,0.1,400,61
17,crps,crps,97.24,416.26,0.1,400,61
18,crps,dss,-250.88,-746.25,0.1,400,61
19,crps,is1,1239.46,5114.66,0.1,400,61
20,dss,sse,89.61,456.33,0.1,400,61
21,dss,crps,95.56,414.84,0.1,400,61
22,dss,dss,-273.49,-793.94,0.1,400,61
23,dss,is1,1238.71,5113.21,0.1,400,61
24,is1,sse,93.48,462.39,0.1,400,61
25,is1,crps,97.24,416.26,0.1,400,61
26,is1,dss,-250.88,-746.25,0.1,400,61
27,is1,is1,1239.46,5114.66,0.1,400,61
28,sse,sse,86.27,424.64,0.1,400,61
29,sse,crps,94.62,401.24,0.1,400,61
30,sse,dss,-275.53,-885.03,0.1,400,61
31,sse,is1,1236.8,5098.97,0.1,400,61
32,crps,sse,390.23,1472.14,0.3,400,61
33,crps,crps,204.68,793.7,0.3,400,61
34,crps,dss,198.33,679.89,0.3,400,61
35,crps,is1,1506.67,6021.72,0.3,400,61
36,dss,sse,93.48,462.39,0.3,400,61
37,dss,crps,97.24,416.26,0.3,400,61
38,dss,dss,-250.88,-746.25,0.3,400,61
39,dss,is1,1239.46,5114.66,0.3,400,61
40,is1,sse,93.48,462.39,0.3,400,61
41,is1,crps,97.24,416.26,0.3,400,61
42,is1,dss,-250.88,-746.25,0.3,400,61
43,is1,is1,1239.46,5114.66,0.3,400,61
44,sse,sse,390.23,1472.14,0.3,400,61
45,sse,crps,204.68,793.7,0.3,400,61
46,sse,dss,198.33,679.89,0.3,400,61
47,sse,is1,1506.67,6021.72,0.3,400,61
48,crps,sse,390.23,1472.14,0.5,400,61
49,crps,crps,204.68,793.7,0.5,400,61
50,crps,dss,198.33,679.89,0.5,400,61
51,crps,is1,1506.67,6021.72,0.5,400,61
52,dss,sse,390.23,1472.14,0.5,400,61
53,dss,crps,204.68,793.7,0.5,400,61
54,dss,dss,198.33,679.89,0.5,400,61
55,dss,is1,1506.67,6021.72,0.5,400,61
56,is1,sse,390.23,1472.14,0.5,400,61
57,is1,crps,204.68,793.7,0.5,400,61
58,is1,dss,198.33,679.89,0.5,400,61
59,is1,is1,1506.67,6021.72,0.5,400,61
60,sse,sse,390.23,1472.14,0.5,400,61
61,sse,crps,204.68,793.7,0.5,400,61
62,sse,dss,198.33,679.89,0.5,400,61
63,sse,is1,1506.67,6021.72,0.5,400,61
64,crps,sse,390.23,1472.14,0.8,400,61
65,crps,crps,204.68,793.7,0.8,400,61
66,crps,dss,198.33,679.89,0.8,400,61
67,crps,is1,1506.67,6021.72,0.8,400,61
68,dss,sse,390.23,1472.14,0.8,400,61
69,dss,crps,204.68,793.7,0.8,400,61
70,dss,dss,198.33,679.89,0.8,400,61
71,dss,is1,1506.67,6021.72,0.8,400,61
72,is1,sse,390.23,1472.14,0.8,400,61
73,is1,crps,204.68,793.7,0.8,400,61
74,is1,dss,198.33,679.89,0.8,400,61
75,is1,is1,1506.67,6021.72,0.8,400,61
76,sse,sse,390.23,1472.14,0.8,400,61
77,sse,crps,204.68,793.7,0.8,400,61
78,sse,dss,198.33,679.89,0.8,400,61
79,sse,is1,1506.67,6021.72,0.8,400,61
