,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,24.55,517.22,0.0,200,0
1,crps,crps,32.4,630.05,0.0,200,0
2,crps,dss,-269.55,-3255.31,0.0,200,0
3,crps,is1,131.61,2438.99,0.0,200,0
4,dss,sse,25.31,507.81,0.0,200,0
5,dss,crps,32.71,627.59,0.0,200,0
6,dss,dss,-271.9,-3187.48,0.0,200,0
7,dss,is1,132.38,2427.95,0.0,200,0
8,is1,sse,25.73,492.3,0.0,200,0
9,is1,crps,33.15,624.56,0.0,200,0
10,is1,dss,-265.43,-3228.17,0.0,200,0
11,is1,is1,129.93,2423.0,0.0,200,0
12,sse,sse,25.29,511.97,0.0,200,0
13,sse,crps,33.39,624.61,0.0,200,0
14,sse,dss,-265.88,-3319.11,0.0,200,0
15,sse,is1,132.31,2489.39,0.0,200,0
16,crps,sse,24.55,517.22,0.1,200,0
17,crps,crps,32.4,630.05,0.1,200,0
18,crps,dss,-269.55,-3255.31,0.1,200,0
19,crps,is1,131.61,2438.99,0.1,200,0
20,dss,sse,25.39,505.99,0.1,200,0
21,dss,crps,32.91,624.47,0.1,200,0
22,dss,dss,-271.12,-3205.67,0.1,200,0
23,dss,is1,133.29,2423.88,0.1,200,0
24,is1,sse,25.73,492.3,0.1,200,0
25,is1,crps,33.15,624.56,0.1,200,0
26,is1,dss,-265.43,-3228.17,0.1,200,0
27,is1,is1,129.93,2423.0,0.1,200,0
28,sse,sse,25.29,511.76,0.1,200,0
29,sse,crps,33.41,624.69,0.1,200,0
30,sse,dss,-265.86,-3321.21,0.1,200,0
31,sse,is1,132.31,2489.26,0.1,200,0
32,crps,sse,24.57,516.87,0.3,200,0
33,crps,crps,32.45,628.88,0.3,200,0
34,crps,dss,-269.35,-3258.81,0.3,200,0
35,crps,is1,131.77,2441.39,0.3,200,0
36,dss,sse,25.39,505.99,0.3,200,0
37,dss,crps,32.91,624.47,0.3,200,0
38,dss,dss,-271.12,-3205.67,0.3,200,0
39,dss,is1,133.29,2423.88,0.3,200,0
40,is1,sse,26.64,485.22,0.3,200,0
41,is1,crps,34.09,619.96,0.3,200,0
42,is1,dss,-258.65,-3362.1,0.3,200,0
43,is1,is1,131.34,2444.92,0.3,200,0
44,sse,sse,25.31,510.99,0.3,200,0
45,sse,crps,33.45,623.45,0.3,200,0
46,sse,dss,-265.61,-3328.86,0.3,200,0
47,sse,is1,132.47,2491.75,0.3,200,0
48,crps,sse,24.66,514.04,0.5,200,0
49,crps,crps,32.66,627.98,0.5,200,0
50,crps,dss,-268.54,-3287.11,0.5,200,0
51,crps,is1,132.11,2459.52,0.5,200,0
52,dss,sse,26.9,479.74,0.5,200,0
53,dss,crps,34.47,612.53,0.5,200,0
54,dss,dss,-258.1,-3426.62,0.5,200,0
55,dss,is1,134.3,2418.15,0.5,200,0
56,is1,sse,26.79,481.36,0.5,200,0
57,is1,crps,34.4,614.76,0.5,200,0
58,is1,dss,-257.2,-3400.72,0.5,200,0
59,is1,is1,132.74,2426.95,0.5,200,0
60,sse,sse,25.31,510.99,0.5,200,0
61,sse,crps,33.45,623.45,0.5,200,0
62,sse,dss,-265.61,-3328.86,0.5,200,0
63,sse,is1,132.47,2491.75,0.5,200,0
64,crps,sse,24.66,514.04,0.8,200,0
65,crps,crps,32.66,627.98,0.8,200,0
66,crps,dss,-268.54,-3287.11,0.8,200,0
67,crps,is1,132.11,2459.52,0.8,200,0
68,dss,sse,26.9,479.74,0.8,200,0
69,dss,crps,34.47,612.53,0.8,200,0
70,dss,dss,-258.1,-3426.62,0.8,200,0
71,dss,is1,134.3,2418.15,0.8,200,0
72,is1,sse,26.79,481.36,0.8,200,0
73,is1,crps,34.4,614.76,0.8,200,0
74,is1,dss,-257.2,-3400.72,0.8,200,0
75,is1,is1,132.74,2426.95,0.8,200,0
76,sse,sse,26.37,485.3,0.8,200,0
77,sse,crps,35.3,623.61,0.8,200,0
78,sse,dss,-232.21,-3246.35,0.8,200,0
79,sse,is1,140.13,2481.72,0.8,200,0
