,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,161.15,602.44,0.0,400,64
1,crps,crps,112.56,445.68,0.0,400,64
2,crps,dss,-217.95,-937.76,0.0,400,64
3,crps,is1,1248.49,5157.3,0.0,400,64
4,dss,sse,116.84,637.17,0.0,400,64
5,dss,crps,106.24,467.04,0.0,400,64
6,dss,dss,-232.41,-283.4,0.0,400,64
7,dss,is1,1264.34,5408.6,0.0,400,64
8,is1,sse,154.33,596.47,0.0,400,64
9,is1,crps,110.7,442.8,0.0,400,64
10,is1,dss,-212.06,-761.23,0.0,400,64
11,is1,is1,1243.96,5119.07,0.0,400,64
12,sse,sse,160.05,606.96,0.0,400,64
13,sse,crps,112.47,447.51,0.0,400,64
14,sse,dss,-224.06,-922.52,0.0,400,64
15,sse,is1,1248.45,5171.84,0.0,400,64
16,crps,sse,167.41,643.73,0.1,400,64
17,crps,crps,117.2,456.9,0.1,400,64
18,crps,dss,-155.84,-652.85,0.1,400,64
19,crps,is1,1258.45,5130.98,0.1,400,64
20,dss,sse,121.8,610.55,0.1,400,64
21,dss,crps,109.68,453.08,0.1,400,64
22,dss,dss,-206.27,-634.8,0.1,400,64
23,dss,is1,1272.29,5351.6,0.1,400,64
24,is1,sse,237.86,751.58,0.1,400,64
25,is1,crps,135.76,495.04,0.1,400,64
26,is1,dss,124.32,403.04,0.1,400,64
27,is1,is1,1263.21,5168.77,0.1,400,64
28,sse,sse,167.41,643.73,0.1,400,64
29,sse,crps,117.2,456.9,0.1,400,64
30,sse,dss,-155.84,-652.85,0.1,400,64
31,sse,is1,1258.45,5130.98,0.1,400,64
32,crps,sse,417.98,1641.89,0.3,400,64
33,crps,crps,210.48,829.35,0.3,400,64
34,crps,dss,226.25,814.78,0.3,400,64
35,crps,is1,1477.89,6048.64,0.3,400,64
36,dss,sse,502.0,2270.06,0.3,400,64
37,dss,crps,231.4,980.59,0.3,400,64
38,dss,dss,318.45,1408.57,0.3,400,64
39,dss,is1,1563.72,6626.28,0.3,400,64
40,is1,sse,473.1,1670.89,0.3,400,64
41,is1,crps,222.84,835.89,0.3,400,64
42,is1,dss,467.03,1690.49,0.3,400,64
43,is1,is1,1478.37,6048.38,0.3,400,64
44,sse,sse,417.98,1641.89,0.3,400,64
45,sse,crps,210.48,829.35,0.3,400,64
46,sse,dss,226.25,814.78,0.3,400,64
47,sse,is1,1477.89,6048.64,0.3,400,64
48,crps,sse,473.1,1670.89,0.5,400,64
49,crps,crps,222.84,835.89,0.5,400,64
50,crps,dss,467.03,1690.49,0.5,400,64
51,crps,is1,1478.37,6048.38,0.5,400,64
52,dss,sse,502.0,2270.06,0.5,400,64
53,dss,crps,231.4,980.59,0.5,400,64
54,dss,dss,318.45,1408.57,0.5,400,64
55,dss,is1,1563.72,6626.28,0.5,400,64
56,is1,sse,473.1,1670.89,0.5,400,64
57,is1,crps,222.84,835.89,0.5,400,64
58,is1,dss,467.03,1690.49,0.5,400,64
59,is1,is1,1478.37,6048.38,0.5,400,64
60,sse,sse,473.1,1670.89,0.5,400,64
61,sse,crps,222.84,835.89,0.5,400,64
62,sse,dss,467.03,1690.49,0.5,400,64
63,sse,is1,1478.37,6048.38,0.5,400,64
64,crps,sse,473.1,1670.89,0.8,400,64
65,crps,crps,222.84,835.89,0.8,400,64
66,crps,dss,467.03,1690.49,0.8,400,64
67,crps,is1,1478.37,6048.38,0.8,400,64
68,dss,sse,502.0,2270.06,0.8,400,64
69,dss,crps,231.4,980.59,0.8,400,64
70,dss,dss,318.45,1408.57,0.8,400,64
71,dss,is1,1563.72,6626.28,0.8,400,64
72,is1,sse,473.1,1670.89,0.8,400,64
73,is1,crps,222.84,835.89,0.8,400,64
74,is1,dss,467.03,1690.49,0.8,400,64
75,is1,is1,1478.37,6048.38,0.8,400,64
76,sse,sse,473.1,1670.89,0.8,400,64
77,sse,crps,222.84,835.89,0.8,400,64
78,sse,dss,467.03,1690.49,0.8,400,64
79,sse,is1,1478.37,6048.38,0.8,400,64
