,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,96.82,825.52,0.0,200,44
1,crps,crps,55.06,531.01,0.0,200,44
2,crps,dss,-142.97,-115.06,0.0,200,44
3,crps,is1,667.87,5387.19,0.0,200,44
4,dss,sse,96.87,824.74,0.0,200,44
5,dss,crps,55.21,529.42,0.0,200,44
6,dss,dss,-143.06,-117.51,0.0,200,44
7,dss,is1,668.22,5380.51,0.0,200,44
8,is1,sse,83.95,609.48,0.0,200,44
9,is1,crps,49.56,459.92,0.0,200,44
10,is1,dss,-162.33,-4.62,0.0,200,44
11,is1,is1,639.56,5153.18,0.0,200,44
12,sse,sse,97.13,824.44,0.0,200,44
13,sse,crps,55.52,528.2,0.0,200,44
14,sse,dss,-139.68,-155.59,0.0,200,44
15,sse,is1,670.52,5368.71,0.0,200,44
16,crps,sse,97.32,823.81,0.1,200,44
17,crps,crps,56.0,524.26,0.1,200,44
18,crps,dss,-138.19,-176.11,0.1,200,44
19,crps,is1,671.03,5366.76,0.1,200,44
20,dss,sse,97.32,823.81,0.1,200,44
21,dss,crps,56.0,524.26,0.1,200,44
22,dss,dss,-138.19,-176.11,0.1,200,44
23,dss,is1,671.03,5366.76,0.1,200,44
24,is1,sse,96.88,606.91,0.1,200,44
25,is1,crps,53.88,448.28,0.1,200,44
26,is1,dss,-17.15,271.86,0.1,200,44
27,is1,is1,645.64,5125.71,0.1,200,44
28,sse,sse,103.03,758.03,0.1,200,44
29,sse,crps,58.14,500.01,0.1,200,44
30,sse,dss,-94.26,-83.6,0.1,200,44
31,sse,is1,671.13,5365.16,0.1,200,44
32,crps,sse,204.88,1760.71,0.3,200,44
33,crps,crps,96.97,869.26,0.3,200,44
34,crps,dss,79.6,956.4,0.3,200,44
35,crps,is1,811.82,6240.62,0.3,200,44
36,dss,sse,204.88,1760.71,0.3,200,44
37,dss,crps,96.97,869.26,0.3,200,44
38,dss,dss,79.6,956.4,0.3,200,44
39,dss,is1,811.82,6240.62,0.3,200,44
40,is1,sse,96.88,606.91,0.3,200,44
41,is1,crps,53.88,448.28,0.3,200,44
42,is1,dss,-17.15,271.86,0.3,200,44
43,is1,is1,645.64,5125.71,0.3,200,44
44,sse,sse,204.88,1760.71,0.3,200,44
45,sse,crps,96.97,869.26,0.3,200,44
46,sse,dss,79.6,956.4,0.3,200,44
47,sse,is1,811.82,6240.62,0.3,200,44
48,crps,sse,204.88,1760.71,0.5,200,44
49,crps,crps,96.97,869.26,0.5,200,44
50,crps,dss,79.6,956.4,0.5,200,44
51,crps,is1,811.82,6240.62,0.5,200,44
52,dss,sse,204.88,1760.71,0.5,200,44
53,dss,crps,96.97,869.26,0.5,200,44
54,dss,dss,79.6,956.4,0.5,200,44
55,dss,is1,811.82,6240.62,0.5,200,44
56,is1,sse,208.85,1662.13,0.5,200,44
57,is1,crps,97.09,841.74,0.5,200,44
58,is1,dss,208.63,1668.32,0.5,200,44
59,is1,is1,776.84,6054.62,0.5,200,44
60,sse,sse,204.88,1760.71,0.5,200,44
61,sse,crps,96.97,869.26,0.5,200,44
62,sse,dss,79.6,956.4,0.5,200,44
63,sse,is1,811.82,6240.62,0.5,200,44
64,crps,sse,204.88,1760.71,0.8,200,44
65,crps,crps,96.97,869.26,0.8,200,44
66,crps,dss,79.6,956.4,0.8,200,44
67,crps,is1,811.82,6240.62,0.8,200,44
68,dss,sse,204.88,1760.71,0.8,200,44
69,dss,crps,96.97,869.26,0.8,200,44
70,dss,dss,79.6,956.4,0.8,200,44
71,dss,is1,811.82,6240.62,0.8,200,44
72,is1,sse,208.85,1662.13,0.8,200,44
73,is1,crps,97.09,841.74,0.8,200,44
74,is1,dss,208.63,1668.32,0.8,200,44
75,is1,is1,776.84,6054.62,0.8,200,44
76,sse,sse,204.88,1760.71,0.8,200,44
77,sse,crps,96.97,869.26,0.8,200,44
78,sse,dss,79.6,956.4,0.8,200,44
79,sse,is1,811.82,6240.62,0.8,200,44
