,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,113.42,468.95,0.0,800,75
1,crps,crps,140.32,585.01,0.0,800,75
2,crps,dss,-992.14,-3619.97,0.0,800,75
3,crps,is1,541.98,2268.76,0.0,800,75
4,dss,sse,114.38,469.62,0.0,800,75
5,dss,crps,141.11,584.74,0.0,800,75
6,dss,dss,-994.11,-3589.0,0.0,800,75
7,dss,is1,542.18,2283.6,0.0,800,75
8,is1,sse,114.04,463.54,0.0,800,75
9,is1,crps,140.79,583.65,0.0,800,75
10,is1,dss,-987.45,-3652.87,0.0,800,75
11,is1,is1,537.99,2297.84,0.0,800,75
12,sse,sse,112.17,474.96,0.0,800,75
13,sse,crps,143.42,603.83,0.0,800,75
14,sse,dss,-937.65,-3431.39,0.0,800,75
15,sse,is1,560.85,2396.16,0.0,800,75
16,crps,sse,113.48,468.69,0.1,800,75
17,crps,crps,140.41,584.59,0.1,800,75
18,crps,dss,-991.6,-3622.61,0.1,800,75
19,crps,is1,542.54,2265.98,0.1,800,75
20,dss,sse,114.77,466.96,0.1,800,75
21,dss,crps,141.65,581.59,0.1,800,75
22,dss,dss,-990.18,-3615.59,0.1,800,75
23,dss,is1,544.01,2277.5,0.1,800,75
24,is1,sse,114.04,463.54,0.1,800,75
25,is1,crps,140.79,583.65,0.1,800,75
26,is1,dss,-987.45,-3652.87,0.1,800,75
27,is1,is1,537.99,2297.84,0.1,800,75
28,sse,sse,112.26,474.13,0.1,800,75
29,sse,crps,144.13,605.97,0.1,800,75
30,sse,dss,-926.1,-3392.22,0.1,800,75
31,sse,is1,563.13,2405.48,0.1,800,75
32,crps,sse,113.88,467.11,0.3,800,75
33,crps,crps,141.13,583.46,0.3,800,75
34,crps,dss,-987.6,-3638.46,0.3,800,75
35,crps,is1,545.24,2261.8,0.3,800,75
36,dss,sse,117.24,463.37,0.3,800,75
37,dss,crps,149.97,598.25,0.3,800,75
38,dss,dss,-935.62,-3574.87,0.3,800,75
39,dss,is1,573.5,2376.58,0.3,800,75
40,is1,sse,115.68,462.62,0.3,800,75
41,is1,crps,143.46,576.76,0.3,800,75
42,is1,dss,-968.77,-3718.2,0.3,800,75
43,is1,is1,548.02,2261.94,0.3,800,75
44,sse,sse,112.46,473.1,0.3,800,75
45,sse,crps,144.42,604.39,0.3,800,75
46,sse,dss,-924.17,-3402.5,0.3,800,75
47,sse,is1,565.44,2398.18,0.3,800,75
48,crps,sse,114.7,467.77,0.5,800,75
49,crps,crps,142.11,583.8,0.5,800,75
50,crps,dss,-979.35,-3631.78,0.5,800,75
51,crps,is1,550.78,2265.72,0.5,800,75
52,dss,sse,117.24,463.37,0.5,800,75
53,dss,crps,149.97,598.25,0.5,800,75
54,dss,dss,-935.62,-3574.87,0.5,800,75
55,dss,is1,573.5,2376.58,0.5,800,75
56,is1,sse,115.95,462.78,0.5,800,75
57,is1,crps,143.78,576.63,0.5,800,75
58,is1,dss,-966.09,-3716.57,0.5,800,75
59,is1,is1,550.14,2260.54,0.5,800,75
60,sse,sse,115.72,467.31,0.5,800,75
61,sse,crps,153.0,618.52,0.5,800,75
62,sse,dss,-839.78,-3339.37,0.5,800,75
63,sse,is1,593.27,2455.6,0.5,800,75
64,crps,sse,116.45,463.3,0.8,800,75
65,crps,crps,144.4,576.82,0.8,800,75
66,crps,dss,-961.0,-3711.45,0.8,800,75
67,crps,is1,554.41,2263.04,0.8,800,75
68,dss,sse,117.24,463.37,0.8,800,75
69,dss,crps,149.97,598.25,0.8,800,75
70,dss,dss,-935.62,-3574.87,0.8,800,75
71,dss,is1,573.5,2376.58,0.8,800,75
72,is1,sse,116.51,460.79,0.8,800,75
73,is1,crps,145.45,581.25,0.8,800,75
74,is1,dss,-942.92,-3600.7,0.8,800,75
75,is1,is1,559.09,2305.18,0.8,800,75
76,sse,sse,116.57,468.67,0.8,800,75
77,sse,crps,154.73,617.05,0.8,800,75
78,sse,dss,-833.47,-3353.08,0.8,800,75
79,sse,is1,595.21,2456.25,0.8,800,75
