,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,435.95,417.26,0.0,1600,73
1,crps,crps,408.88,400.14,0.0,1600,73
2,crps,dss,-944.44,-994.08,0.0,1600,73
3,crps,is1,5023.6,5102.93,0.0,1600,73
4,dss,sse,431.08,405.92,0.0,1600,73
5,dss,crps,407.43,396.58,0.0,1600,73
6,dss,dss,-1049.05,-1170.26,0.0,1600,73
7,dss,is1,5034.45,5091.19,0.0,1600,73
8,is1,sse,434.47,415.36,0.0,1600,73
9,is1,crps,407.99,400.28,0.0,1600,73
10,is1,dss,-811.58,-989.45,0.0,1600,73
11,is1,is1,5024.58,5107.32,0.0,1600,73
12,sse,sse,435.52,417.62,0.0,1600,73
13,sse,crps,408.84,400.77,0.0,1600,73
14,sse,dss,-947.43,-985.04,0.0,1600,73
15,sse,is1,5024.28,5105.5,0.0,1600,73
16,crps,sse,477.18,460.76,0.1,1600,73
17,crps,crps,425.21,416.92,0.1,1600,73
18,crps,dss,-583.88,-797.87,0.1,1600,73
19,crps,is1,5043.9,5089.58,0.1,1600,73
20,dss,sse,437.67,415.17,0.1,1600,73
21,dss,crps,411.1,399.38,0.1,1600,73
22,dss,dss,-996.32,-1083.46,0.1,1600,73
23,dss,is1,5055.8,5114.5,0.1,1600,73
24,is1,sse,512.54,493.46,0.1,1600,73
25,is1,crps,437.52,428.36,0.1,1600,73
26,is1,dss,-470.56,-688.83,0.1,1600,73
27,is1,is1,5076.84,5141.41,0.1,1600,73
28,sse,sse,477.18,460.76,0.1,1600,73
29,sse,crps,425.21,416.92,0.1,1600,73
30,sse,dss,-583.88,-797.87,0.1,1600,73
31,sse,is1,5043.9,5089.58,0.1,1600,73
32,crps,sse,1525.86,1463.93,0.3,1600,73
33,crps,crps,810.35,790.94,0.3,1600,73
34,crps,dss,932.43,672.22,0.3,1600,73
35,crps,is1,5983.83,6014.17,0.3,1600,73
36,dss,sse,1525.86,1463.93,0.3,1600,73
37,dss,crps,810.35,790.94,0.3,1600,73
38,dss,dss,932.43,672.22,0.3,1600,73
39,dss,is1,5983.83,6014.17,0.3,1600,73
40,is1,sse,1525.86,1463.93,0.3,1600,73
41,is1,crps,810.35,790.94,0.3,1600,73
42,is1,dss,932.43,672.22,0.3,1600,73
43,is1,is1,5983.83,6014.17,0.3,1600,73
44,sse,sse,1525.86,1463.93,0.3,1600,73
45,sse,crps,810.35,790.94,0.3,1600,73
46,sse,dss,932.43,672.22,0.3,1600,73
47,sse,is1,5983.83,6014.17,0.3,1600,73
48,crps,sse,1525.86,1463.93,0.5,1600,73
49,crps,crps,810.35,790.94,0.5,1600,73
50,crps,dss,932.43,672.22,0.5,1600,73
51,crps,is1,5983.83,6014.17,0.5,1600,73
52,dss,sse,1525.86,1463.93,0.5,1600,73
53,dss,crps,810.35,790.94,0.5,1600,73
54,dss,dss,932.43,672.22,0.5,1600,73
55,dss,is1,5983.83,6014.17,0.5,1600,73
56,is1,sse,1525.86,1463.93,0.5,1600,73
57,is1,crps,810.35,790.94,0.5,1600,73
58,is1,dss,932.43,672.22,0.5,1600,73
59,is1,is1,5983.83,6014.17,0.5,1600,73
60,sse,sse,1525.86,1463.93,0.5,1600,73
61,sse,crps,810.35,790.94,0.5,1600,73
62,sse,dss,932.43,672.22,0.5,1600,73
63,sse,is1,5983.83,6014.17,0.5,1600,73
64,crps,sse,1525.86,1463.93,0.8,1600,73
65,crps,crps,810.35,790.94,0.8,1600,73
66,crps,dss,932.43,672.22,0.8,1600,73
67,crps,is1,5983.83,6014.17,0.8,1600,73
68,dss,sse,1525.86,1463.93,0.8,1600,73
69,dss,crps,810.35,790.94,0.8,1600,73
70,dss,dss,932.43,672.22,0.8,1600,73
71,dss,is1,5983.83,6014.17,0.8,1600,73
72,is1,sse,1525.86,1463.93,0.8,1600,73
73,is1,crps,810.35,790.94,0.8,1600,73
74,is1,dss,932.43,672.22,0.8,1600,73
75,is1,is1,5983.83,6014.17,0.8,1600,73
76,sse,sse,1525.86,1463.93,0.8,1600,73
77,sse,crps,810.35,790.94,0.8,1600,73
78,sse,dss,932.43,672.22,0.8,1600,73
79,sse,is1,5983.83,6014.17,0.8,1600,73
