,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,239.47,456.95,0.0,1600,79
1,crps,crps,290.14,574.69,0.0,1600,79
2,crps,dss,-1810.26,-3698.6,0.0,1600,79
3,crps,is1,1163.35,2263.13,0.0,1600,79
4,dss,sse,239.1,454.21,0.0,1600,79
5,dss,crps,291.01,574.33,0.0,1600,79
6,dss,dss,-1866.92,-3648.13,0.0,1600,79
7,dss,is1,1170.03,2265.93,0.0,1600,79
8,is1,sse,239.36,458.5,0.0,1600,79
9,is1,crps,290.78,574.18,0.0,1600,79
10,is1,dss,-1838.03,-3670.76,0.0,1600,79
11,is1,is1,1161.07,2257.73,0.0,1600,79
12,sse,sse,237.46,458.76,0.0,1600,79
13,sse,crps,289.63,574.68,0.0,1600,79
14,sse,dss,-1843.12,-3677.0,0.0,1600,79
15,sse,is1,1160.07,2254.8,0.0,1600,79
16,crps,sse,239.85,456.89,0.1,1600,79
17,crps,crps,290.52,574.52,0.1,1600,79
18,crps,dss,-1802.05,-3699.07,0.1,1600,79
19,crps,is1,1165.87,2261.71,0.1,1600,79
20,dss,sse,240.79,455.84,0.1,1600,79
21,dss,crps,293.68,573.15,0.1,1600,79
22,dss,dss,-1846.31,-3655.33,0.1,1600,79
23,dss,is1,1176.18,2254.32,0.1,1600,79
24,is1,sse,240.46,456.7,0.1,1600,79
25,is1,crps,292.15,572.02,0.1,1600,79
26,is1,dss,-1824.73,-3685.64,0.1,1600,79
27,is1,is1,1165.43,2251.43,0.1,1600,79
28,sse,sse,237.85,458.84,0.1,1600,79
29,sse,crps,290.37,574.16,0.1,1600,79
30,sse,dss,-1839.19,-3676.44,0.1,1600,79
31,sse,is1,1163.05,2252.98,0.1,1600,79
32,crps,sse,241.64,456.66,0.3,1600,79
33,crps,crps,293.24,571.81,0.3,1600,79
34,crps,dss,-1782.43,-3706.39,0.3,1600,79
35,crps,is1,1174.02,2253.31,0.3,1600,79
36,dss,sse,244.73,460.34,0.3,1600,79
37,dss,crps,305.13,594.2,0.3,1600,79
38,dss,dss,-1751.73,-3649.48,0.3,1600,79
39,dss,is1,1232.72,2360.04,0.3,1600,79
40,is1,sse,241.91,456.48,0.3,1600,79
41,is1,crps,294.46,573.37,0.3,1600,79
42,is1,dss,-1770.59,-3695.15,0.3,1600,79
43,is1,is1,1177.03,2262.68,0.3,1600,79
44,sse,sse,242.82,460.39,0.3,1600,79
45,sse,crps,304.29,595.87,0.3,1600,79
46,sse,dss,-1699.81,-3475.06,0.3,1600,79
47,sse,is1,1213.87,2358.88,0.3,1600,79
48,crps,sse,242.06,456.27,0.5,1600,79
49,crps,crps,294.38,573.48,0.5,1600,79
50,crps,dss,-1778.48,-3690.16,0.5,1600,79
51,crps,is1,1179.59,2260.47,0.5,1600,79
52,dss,sse,245.5,464.46,0.5,1600,79
53,dss,crps,315.04,616.59,0.5,1600,79
54,dss,dss,-1673.05,-3434.37,0.5,1600,79
55,dss,is1,1266.99,2458.45,0.5,1600,79
56,is1,sse,241.91,456.48,0.5,1600,79
57,is1,crps,294.46,573.37,0.5,1600,79
58,is1,dss,-1770.59,-3695.15,0.5,1600,79
59,is1,is1,1177.03,2262.68,0.5,1600,79
60,sse,sse,242.82,460.39,0.5,1600,79
61,sse,crps,304.29,595.87,0.5,1600,79
62,sse,dss,-1699.81,-3475.06,0.5,1600,79
63,sse,is1,1213.87,2358.88,0.5,1600,79
64,crps,sse,242.06,456.27,0.8,1600,79
65,crps,crps,294.38,573.48,0.8,1600,79
66,crps,dss,-1778.48,-3690.16,0.8,1600,79
67,crps,is1,1179.59,2260.47,0.8,1600,79
68,dss,sse,245.5,464.46,0.8,1600,79
69,dss,crps,315.04,616.59,0.8,1600,79
70,dss,dss,-1673.05,-3434.37,0.8,1600,79
71,dss,is1,1266.99,2458.45,0.8,1600,79
72,is1,sse,241.91,456.48,0.8,1600,79
73,is1,crps,294.46,573.37,0.8,1600,79
74,is1,dss,-1770.59,-3695.15,0.8,1600,79
75,is1,is1,1177.03,2262.68,0.8,1600,79
76,sse,sse,245.5,464.46,0.8,1600,79
77,sse,crps,315.04,616.59,0.8,1600,79
78,sse,dss,-1673.05,-3434.37,0.8,1600,79
79,sse,is1,1266.99,2458.45,0.8,1600,79
