,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,153.3,639.25,0.0,400,67
1,crps,crps,114.37,468.21,0.0,400,67
2,crps,dss,-182.98,-570.3,0.0,400,67
3,crps,is1,1250.2,5175.07,0.0,400,67
4,dss,sse,119.55,372.42,0.0,400,67
5,dss,crps,107.87,389.06,0.0,400,67
6,dss,dss,-191.32,-1088.2,0.0,400,67
7,dss,is1,1244.74,5076.76,0.0,400,67
8,is1,sse,147.54,517.86,0.0,400,67
9,is1,crps,112.11,425.67,0.0,400,67
10,is1,dss,-214.55,-942.01,0.0,400,67
11,is1,is1,1245.84,5140.68,0.0,400,67
12,sse,sse,153.09,641.46,0.0,400,67
13,sse,crps,114.7,467.92,0.0,400,67
14,sse,dss,-181.56,-593.7,0.0,400,67
15,sse,is1,1249.37,5165.6,0.0,400,67
16,crps,sse,158.01,652.72,0.1,400,67
17,crps,crps,117.54,470.33,0.1,400,67
18,crps,dss,-147.69,-498.76,0.1,400,67
19,crps,is1,1252.74,5165.55,0.1,400,67
20,dss,sse,120.3,371.3,0.1,400,67
21,dss,crps,108.66,386.83,0.1,400,67
22,dss,dss,-187.22,-1096.18,0.1,400,67
23,dss,is1,1247.54,5077.7,0.1,400,67
24,is1,sse,171.34,545.66,0.1,400,67
25,is1,crps,118.72,425.1,0.1,400,67
26,is1,dss,-1.68,-241.05,0.1,400,67
27,is1,is1,1259.06,5124.14,0.1,400,67
28,sse,sse,158.01,652.72,0.1,400,67
29,sse,crps,117.54,470.33,0.1,400,67
30,sse,dss,-147.69,-498.76,0.1,400,67
31,sse,is1,1252.74,5165.55,0.1,400,67
32,crps,sse,401.29,1629.91,0.3,400,67
33,crps,crps,206.37,828.8,0.3,400,67
34,crps,dss,397.2,1565.12,0.3,400,67
35,crps,is1,1468.38,6047.57,0.3,400,67
36,dss,sse,492.18,1914.82,0.3,400,67
37,dss,crps,229.59,897.71,0.3,400,67
38,dss,dss,309.74,1092.95,0.3,400,67
39,dss,is1,1576.89,6344.77,0.3,400,67
40,is1,sse,401.29,1629.91,0.3,400,67
41,is1,crps,206.37,828.8,0.3,400,67
42,is1,dss,397.2,1565.12,0.3,400,67
43,is1,is1,1468.38,6047.57,0.3,400,67
44,sse,sse,401.29,1629.91,0.3,400,67
45,sse,crps,206.37,828.8,0.3,400,67
46,sse,dss,397.2,1565.12,0.3,400,67
47,sse,is1,1468.38,6047.57,0.3,400,67
48,crps,sse,401.29,1629.91,0.5,400,67
49,crps,crps,206.37,828.8,0.5,400,67
50,crps,dss,397.2,1565.12,0.5,400,67
51,crps,is1,1468.38,6047.57,0.5,400,67
52,dss,sse,492.18,1914.82,0.5,400,67
53,dss,crps,229.59,897.71,0.5,400,67
54,dss,dss,309.74,1092.95,0.5,400,67
55,dss,is1,1576.89,6344.77,0.5,400,67
56,is1,sse,401.29,1629.91,0.5,400,67
57,is1,crps,206.37,828.8,0.5,400,67
58,is1,dss,397.2,1565.12,0.5,400,67
59,is1,is1,1468.38,6047.57,0.5,400,67
60,sse,sse,401.29,1629.91,0.5,400,67
61,sse,crps,206.37,828.8,0.5,400,67
62,sse,dss,397.2,1565.12,0.5,400,67
63,sse,is1,1468.38,6047.57,0.5,400,67
64,crps,sse,401.29,1629.91,0.8,400,67
65,crps,crps,206.37,828.8,0.8,400,67
66,crps,dss,397.2,1565.12,0.8,400,67
67,crps,is1,1468.38,6047.57,0.8,400,67
68,dss,sse,492.18,1914.82,0.8,400,67
69,dss,crps,229.59,897.71,0.8,400,67
70,dss,dss,309.74,1092.95,0.8,400,67
71,dss,is1,1576.89,6344.77,0.8,400,67
72,is1,sse,401.29,1629.91,0.8,400,67
73,is1,crps,206.37,828.8,0.8,400,67
74,is1,dss,397.2,1565.12,0.8,400,67
75,is1,is1,1468.38,6047.57,0.8,400,67
76,sse,sse,401.29,1629.91,0.8,400,67
77,sse,crps,206.37,828.8,0.8,400,67
78,sse,dss,397.2,1565.12,0.8,400,67
79,sse,is1,1468.38,6047.57,0.8,400,67
