,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,404.79,515.69,0.0,1600,76
1,crps,crps,382.38,421.63,0.0,1600,76
2,crps,dss,-1312.78,-1001.71,0.0,1600,76
3,crps,is1,5215.73,5157.19,0.0,1600,76
4,dss,sse,503.67,605.16,0.0,1600,76
5,dss,crps,408.41,446.14,0.0,1600,76
6,dss,dss,-1027.35,-652.34,0.0,1600,76
7,dss,is1,5250.62,5163.33,0.0,1600,76
8,is1,sse,403.21,497.96,0.0,1600,76
9,is1,crps,384.52,419.91,0.0,1600,76
10,is1,dss,-1320.88,-1111.55,0.0,1600,76
11,is1,is1,5229.05,5163.56,0.0,1600,76
12,sse,sse,404.74,515.72,0.0,1600,76
13,sse,crps,382.39,421.79,0.0,1600,76
14,sse,dss,-1313.25,-1001.38,0.0,1600,76
15,sse,is1,5215.71,5158.29,0.0,1600,76
16,crps,sse,475.61,653.26,0.1,1600,76
17,crps,crps,408.23,464.33,0.1,1600,76
18,crps,dss,-432.33,322.98,0.1,1600,76
19,crps,is1,5237.12,5141.77,0.1,1600,76
20,dss,sse,507.88,598.33,0.1,1600,76
21,dss,crps,411.85,442.31,0.1,1600,76
22,dss,dss,-989.58,-722.89,0.1,1600,76
23,dss,is1,5262.29,5147.54,0.1,1600,76
24,is1,sse,496.83,683.86,0.1,1600,76
25,is1,crps,416.46,475.28,0.1,1600,76
26,is1,dss,-392.1,380.27,0.1,1600,76
27,is1,is1,5270.69,5189.09,0.1,1600,76
28,sse,sse,475.61,653.26,0.1,1600,76
29,sse,crps,408.23,464.33,0.1,1600,76
30,sse,dss,-432.33,322.98,0.1,1600,76
31,sse,is1,5237.12,5141.77,0.1,1600,76
32,crps,sse,1447.79,1621.2,0.3,1600,76
33,crps,crps,778.34,823.58,0.3,1600,76
34,crps,dss,1086.87,1637.25,0.3,1600,76
35,crps,is1,6065.5,6014.55,0.3,1600,76
36,dss,sse,1916.36,1939.14,0.3,1600,76
37,dss,crps,893.31,901.73,0.3,1600,76
38,dss,dss,1039.55,1111.76,0.3,1600,76
39,dss,is1,6485.25,6350.38,0.3,1600,76
40,is1,sse,1796.26,1830.36,0.3,1600,76
41,is1,crps,854.66,869.94,0.3,1600,76
42,is1,dss,1779.39,1807.22,0.3,1600,76
43,is1,is1,6144.01,6064.5,0.3,1600,76
44,sse,sse,1447.79,1621.2,0.3,1600,76
45,sse,crps,778.34,823.58,0.3,1600,76
46,sse,dss,1086.87,1637.25,0.3,1600,76
47,sse,is1,6065.5,6014.55,0.3,1600,76
48,crps,sse,1796.26,1830.36,0.5,1600,76
49,crps,crps,854.66,869.94,0.5,1600,76
50,crps,dss,1779.39,1807.22,0.5,1600,76
51,crps,is1,6144.01,6064.5,0.5,1600,76
52,dss,sse,1916.36,1939.14,0.5,1600,76
53,dss,crps,893.31,901.73,0.5,1600,76
54,dss,dss,1039.55,1111.76,0.5,1600,76
55,dss,is1,6485.25,6350.38,0.5,1600,76
56,is1,sse,1796.26,1830.36,0.5,1600,76
57,is1,crps,854.66,869.94,0.5,1600,76
58,is1,dss,1779.39,1807.22,0.5,1600,76
59,is1,is1,6144.01,6064.5,0.5,1600,76
60,sse,sse,1796.26,1830.36,0.5,1600,76
61,sse,crps,854.66,869.94,0.5,1600,76
62,sse,dss,1779.39,1807.22,0.5,1600,76
63,sse,is1,6144.01,6064.5,0.5,1600,76
64,crps,sse,1796.26,1830.36,0.8,1600,76
65,crps,crps,854.66,869.94,0.8,1600,76
66,crps,dss,1779.39,1807.22,0.8,1600,76
67,crps,is1,6144.01,6064.5,0.8,1600,76
68,dss,sse,1916.36,1939.14,0.8,1600,76
69,dss,crps,893.31,901.73,0.8,1600,76
70,dss,dss,1039.55,1111.76,0.8,1600,76
71,dss,is1,6485.25,6350.38,0.8,1600,76
72,is1,sse,1796.26,1830.36,0.8,1600,76
73,is1,crps,854.66,869.94,0.8,1600,76
74,is1,dss,1779.39,1807.22,0.8,1600,76
75,is1,is1,6144.01,6064.5,0.8,1600,76
76,sse,sse,1796.26,1830.36,0.8,1600,76
77,sse,crps,854.66,869.94,0.8,1600,76
78,sse,dss,1779.39,1807.22,0.8,1600,76
79,sse,is1,6144.01,6064.5,0.8,1600,76
