,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,220.49,462.63,0.0,1600,45
1,crps,crps,276.31,577.86,0.0,1600,45
2,crps,dss,-1949.19,-3683.26,0.0,1600,45
3,crps,is1,1129.49,2263.29,0.0,1600,45
4,dss,sse,222.55,457.56,0.0,1600,45
5,dss,crps,277.74,573.66,0.0,1600,45
6,dss,dss,-1946.64,-3725.24,0.0,1600,45
7,dss,is1,1127.85,2248.09,0.0,1600,45
8,is1,sse,222.06,460.91,0.0,1600,45
9,is1,crps,277.67,575.88,0.0,1600,45
10,is1,dss,-1941.21,-3694.63,0.0,1600,45
11,is1,is1,1125.53,2275.51,0.0,1600,45
12,sse,sse,219.61,460.39,0.0,1600,45
13,sse,crps,277.79,579.95,0.0,1600,45
14,sse,dss,-1937.7,-3605.01,0.0,1600,45
15,sse,is1,1134.86,2293.71,0.0,1600,45
16,crps,sse,220.61,462.4,0.1,1600,45
17,crps,crps,276.53,577.32,0.1,1600,45
18,crps,dss,-1947.61,-3687.43,0.1,1600,45
19,crps,is1,1129.55,2263.46,0.1,1600,45
20,dss,sse,223.43,456.49,0.1,1600,45
21,dss,crps,279.8,572.69,0.1,1600,45
22,dss,dss,-1933.76,-3747.71,0.1,1600,45
23,dss,is1,1135.64,2253.2,0.1,1600,45
24,is1,sse,222.41,459.36,0.1,1600,45
25,is1,crps,278.41,573.54,0.1,1600,45
26,is1,dss,-1937.64,-3712.1,0.1,1600,45
27,is1,is1,1131.01,2261.69,0.1,1600,45
28,sse,sse,220.51,459.23,0.1,1600,45
29,sse,crps,279.38,578.74,0.1,1600,45
30,sse,dss,-1923.6,-3614.09,0.1,1600,45
31,sse,is1,1140.95,2299.93,0.1,1600,45
32,crps,sse,223.58,458.5,0.3,1600,45
33,crps,crps,279.97,573.53,0.3,1600,45
34,crps,dss,-1921.44,-3738.7,0.3,1600,45
35,crps,is1,1138.95,2258.19,0.3,1600,45
36,dss,sse,224.24,455.11,0.3,1600,45
37,dss,crps,280.6,571.22,0.3,1600,45
38,dss,dss,-1915.29,-3765.27,0.3,1600,45
39,dss,is1,1138.7,2250.99,0.3,1600,45
40,is1,sse,223.4,458.07,0.3,1600,45
41,is1,crps,279.3,572.12,0.3,1600,45
42,is1,dss,-1923.18,-3743.04,0.3,1600,45
43,is1,is1,1134.71,2249.07,0.3,1600,45
44,sse,sse,223.73,461.87,0.3,1600,45
45,sse,crps,284.55,584.08,0.3,1600,45
46,sse,dss,-1846.6,-3531.8,0.3,1600,45
47,sse,is1,1157.73,2317.02,0.3,1600,45
48,crps,sse,223.58,458.5,0.5,1600,45
49,crps,crps,279.97,573.53,0.5,1600,45
50,crps,dss,-1921.44,-3738.7,0.5,1600,45
51,crps,is1,1138.95,2258.19,0.5,1600,45
52,dss,sse,228.61,458.73,0.5,1600,45
53,dss,crps,292.94,590.49,0.5,1600,45
54,dss,dss,-1871.6,-3729.05,0.5,1600,45
55,dss,is1,1197.17,2340.28,0.5,1600,45
56,is1,sse,223.58,458.5,0.5,1600,45
57,is1,crps,279.97,573.53,0.5,1600,45
58,is1,dss,-1921.44,-3738.7,0.5,1600,45
59,is1,is1,1138.95,2258.19,0.5,1600,45
60,sse,sse,223.73,461.87,0.5,1600,45
61,sse,crps,284.55,584.08,0.5,1600,45
62,sse,dss,-1846.6,-3531.8,0.5,1600,45
63,sse,is1,1157.73,2317.02,0.5,1600,45
64,crps,sse,224.12,461.83,0.8,1600,45
65,crps,crps,283.44,580.8,0.8,1600,45
66,crps,dss,-1863.84,-3597.99,0.8,1600,45
67,crps,is1,1154.67,2305.47,0.8,1600,45
68,dss,sse,233.58,466.88,0.8,1600,45
69,dss,crps,307.02,620.14,0.8,1600,45
70,dss,dss,-1714.24,-3382.59,0.8,1600,45
71,dss,is1,1263.52,2473.46,0.8,1600,45
72,is1,sse,224.12,461.83,0.8,1600,45
73,is1,crps,283.44,580.8,0.8,1600,45
74,is1,dss,-1863.84,-3597.99,0.8,1600,45
75,is1,is1,1154.67,2305.47,0.8,1600,45
76,sse,sse,231.38,467.84,0.8,1600,45
77,sse,crps,305.49,620.52,0.8,1600,45
78,sse,dss,-1712.68,-3324.12,0.8,1600,45
79,sse,is1,1256.9,2477.01,0.8,1600,45
