,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,245.95,467.25,0.0,1600,77
1,crps,crps,287.69,579.27,0.0,1600,77
2,crps,dss,-1810.78,-3684.62,0.0,1600,77
3,crps,is1,1132.77,2278.6,0.0,1600,77
4,dss,sse,246.06,469.97,0.0,1600,77
5,dss,crps,291.05,586.01,0.0,1600,77
6,dss,dss,-1850.32,-3597.69,0.0,1600,77
7,dss,is1,1141.88,2296.94,0.0,1600,77
8,is1,sse,245.88,467.8,0.0,1600,77
9,is1,crps,288.03,579.71,0.0,1600,77
10,is1,dss,-1813.94,-3692.44,0.0,1600,77
11,is1,is1,1129.44,2299.62,0.0,1600,77
12,sse,sse,245.59,469.67,0.0,1600,77
13,sse,crps,290.74,587.84,0.0,1600,77
14,sse,dss,-1777.23,-3532.01,0.0,1600,77
15,sse,is1,1152.82,2322.11,0.0,1600,77
16,crps,sse,245.95,467.25,0.1,1600,77
17,crps,crps,287.69,579.27,0.1,1600,77
18,crps,dss,-1810.78,-3684.62,0.1,1600,77
19,crps,is1,1132.77,2278.6,0.1,1600,77
20,dss,sse,247.26,466.68,0.1,1600,77
21,dss,crps,292.48,582.15,0.1,1600,77
22,dss,dss,-1837.61,-3635.09,0.1,1600,77
23,dss,is1,1144.32,2289.0,0.1,1600,77
24,is1,sse,246.2,466.89,0.1,1600,77
25,is1,crps,288.7,577.98,0.1,1600,77
26,is1,dss,-1809.08,-3702.07,0.1,1600,77
27,is1,is1,1132.43,2286.75,0.1,1600,77
28,sse,sse,246.59,465.44,0.1,1600,77
29,sse,crps,293.37,588.83,0.1,1600,77
30,sse,dss,-1735.77,-3511.85,0.1,1600,77
31,sse,is1,1159.69,2331.08,0.1,1600,77
32,crps,sse,247.68,464.36,0.3,1600,77
33,crps,crps,290.12,575.38,0.3,1600,77
34,crps,dss,-1778.46,-3711.35,0.3,1600,77
35,crps,is1,1140.36,2263.73,0.3,1600,77
36,dss,sse,251.58,467.52,0.3,1600,77
37,dss,crps,305.84,604.52,0.3,1600,77
38,dss,dss,-1732.01,-3605.38,0.3,1600,77
39,dss,is1,1207.06,2393.25,0.3,1600,77
40,is1,sse,247.9,463.83,0.3,1600,77
41,is1,crps,290.35,575.07,0.3,1600,77
42,is1,dss,-1776.75,-3712.48,0.3,1600,77
43,is1,is1,1141.03,2263.73,0.3,1600,77
44,sse,sse,249.02,466.02,0.3,1600,77
45,sse,crps,305.43,606.78,0.3,1600,77
46,sse,dss,-1593.45,-3333.57,0.3,1600,77
47,sse,is1,1202.77,2413.1,0.3,1600,77
48,crps,sse,247.68,464.36,0.5,1600,77
49,crps,crps,290.12,575.38,0.5,1600,77
50,crps,dss,-1778.46,-3711.35,0.5,1600,77
51,crps,is1,1140.36,2263.73,0.5,1600,77
52,dss,sse,254.31,466.59,0.5,1600,77
53,dss,crps,315.95,619.7,0.5,1600,77
54,dss,dss,-1605.44,-3396.27,0.5,1600,77
55,dss,is1,1249.61,2468.03,0.5,1600,77
56,is1,sse,248.83,461.0,0.5,1600,77
57,is1,crps,291.92,575.02,0.5,1600,77
58,is1,dss,-1758.35,-3694.47,0.5,1600,77
59,is1,is1,1149.2,2263.11,0.5,1600,77
60,sse,sse,249.63,465.18,0.5,1600,77
61,sse,crps,306.25,605.44,0.5,1600,77
62,sse,dss,-1587.37,-3341.93,0.5,1600,77
63,sse,is1,1203.43,2414.14,0.5,1600,77
64,crps,sse,248.83,461.0,0.8,1600,77
65,crps,crps,291.92,575.02,0.8,1600,77
66,crps,dss,-1758.35,-3694.47,0.8,1600,77
67,crps,is1,1149.2,2263.11,0.8,1600,77
68,dss,sse,254.31,466.59,0.8,1600,77
69,dss,crps,315.95,619.7,0.8,1600,77
70,dss,dss,-1605.44,-3396.27,0.8,1600,77
71,dss,is1,1249.61,2468.03,0.8,1600,77
72,is1,sse,248.83,461.0,0.8,1600,77
73,is1,crps,291.92,575.02,0.8,1600,77
74,is1,dss,-1758.35,-3694.47,0.8,1600,77
75,is1,is1,1149.2,2263.11,0.8,1600,77
76,sse,sse,252.43,467.37,0.8,1600,77
77,sse,crps,315.54,620.8,0.8,1600,77
78,sse,dss,-1559.35,-3320.07,0.8,1600,77
79,sse,is1,1247.65,2480.45,0.8,1600,77
