,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,489.97,490.11,0.0,1600,5
1,crps,crps,420.25,416.44,0.0,1600,5
2,crps,dss,-955.23,-1012.96,0.0,1600,5
3,crps,is1,5201.48,5131.19,0.0,1600,5
4,dss,sse,584.99,663.65,0.0,1600,5
5,dss,crps,452.58,468.19,0.0,1600,5
6,dss,dss,-815.06,-659.99,0.0,1600,5
7,dss,is1,5320.18,5331.8,0.0,1600,5
8,is1,sse,433.7,413.1,0.0,1600,5
9,is1,crps,404.49,393.51,0.0,1600,5
10,is1,dss,-1119.04,-1149.64,0.0,1600,5
11,is1,is1,5184.81,5081.33,0.0,1600,5
12,sse,sse,584.48,664.29,0.0,1600,5
13,sse,crps,451.84,469.55,0.0,1600,5
14,sse,dss,-812.85,-668.12,0.0,1600,5
15,sse,is1,5314.87,5337.98,0.0,1600,5
16,crps,sse,538.49,520.88,0.1,1600,5
17,crps,crps,440.58,427.77,0.1,1600,5
18,crps,dss,-679.75,-741.07,0.1,1600,5
19,crps,is1,5226.68,5104.95,0.1,1600,5
20,dss,sse,588.82,660.62,0.1,1600,5
21,dss,crps,455.41,466.56,0.1,1600,5
22,dss,dss,-789.0,-726.72,0.1,1600,5
23,dss,is1,5334.19,5325.57,0.1,1600,5
24,is1,sse,515.23,509.49,0.1,1600,5
25,is1,crps,435.56,424.11,0.1,1600,5
26,is1,dss,-374.46,-297.55,0.1,1600,5
27,is1,is1,5225.53,5095.4,0.1,1600,5
28,sse,sse,589.91,661.14,0.1,1600,5
29,sse,crps,456.27,466.79,0.1,1600,5
30,sse,dss,-716.11,-689.57,0.1,1600,5
31,sse,is1,5335.43,5324.84,0.1,1600,5
32,crps,sse,1782.29,1755.91,0.3,1600,5
33,crps,crps,868.81,859.2,0.3,1600,5
34,crps,dss,963.67,953.7,0.3,1600,5
35,crps,is1,6290.72,6224.89,0.3,1600,5
36,dss,sse,1782.29,1755.91,0.3,1600,5
37,dss,crps,868.81,859.2,0.3,1600,5
38,dss,dss,963.67,953.7,0.3,1600,5
39,dss,is1,6290.72,6224.89,0.3,1600,5
40,is1,sse,2088.76,2053.42,0.3,1600,5
41,is1,crps,929.91,919.56,0.3,1600,5
42,is1,dss,2019.61,1994.0,0.3,1600,5
43,is1,is1,6151.15,6105.23,0.3,1600,5
44,sse,sse,1782.29,1755.91,0.3,1600,5
45,sse,crps,868.81,859.2,0.3,1600,5
46,sse,dss,963.67,953.7,0.3,1600,5
47,sse,is1,6290.72,6224.89,0.3,1600,5
48,crps,sse,1782.29,1755.91,0.5,1600,5
49,crps,crps,868.81,859.2,0.5,1600,5
50,crps,dss,963.67,953.7,0.5,1600,5
51,crps,is1,6290.72,6224.89,0.5,1600,5
52,dss,sse,1782.29,1755.91,0.5,1600,5
53,dss,crps,868.81,859.2,0.5,1600,5
54,dss,dss,963.67,953.7,0.5,1600,5
55,dss,is1,6290.72,6224.89,0.5,1600,5
56,is1,sse,2088.76,2053.42,0.5,1600,5
57,is1,crps,929.91,919.56,0.5,1600,5
58,is1,dss,2019.61,1994.0,0.5,1600,5
59,is1,is1,6151.15,6105.23,0.5,1600,5
60,sse,sse,1782.29,1755.91,0.5,1600,5
61,sse,crps,868.81,859.2,0.5,1600,5
62,sse,dss,963.67,953.7,0.5,1600,5
63,sse,is1,6290.72,6224.89,0.5,1600,5
64,crps,sse,1782.29,1755.91,0.8,1600,5
65,crps,crps,868.81,859.2,0.8,1600,5
66,crps,dss,963.67,953.7,0.8,1600,5
67,crps,is1,6290.72,6224.89,0.8,1600,5
68,dss,sse,1782.29,1755.91,0.8,1600,5
69,dss,crps,868.81,859.2,0.8,1600,5
70,dss,dss,963.67,953.7,0.8,1600,5
71,dss,is1,6290.72,6224.89,0.8,1600,5
72,is1,sse,2088.76,2053.42,0.8,1600,5
73,is1,crps,929.91,919.56,0.8,1600,5
74,is1,dss,2019.61,1994.0,0.8,1600,5
75,is1,is1,6151.15,6105.23,0.8,1600,5
76,sse,sse,1782.29,1755.91,0.8,1600,5
77,sse,crps,868.81,859.2,0.8,1600,5
78,sse,dss,963.67,953.7,0.8,1600,5
79,sse,is1,6290.72,6224.89,0.8,1600,5
