,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,224.85,481.29,0.0,1600,49
1,crps,crps,282.87,591.93,0.0,1600,49
2,crps,dss,-1873.2,-3517.52,0.0,1600,49
3,crps,is1,1148.33,2352.91,0.0,1600,49
4,dss,sse,225.77,479.63,0.0,1600,49
5,dss,crps,283.35,590.59,0.0,1600,49
6,dss,dss,-1898.98,-3469.79,0.0,1600,49
7,dss,is1,1150.09,2345.26,0.0,1600,49
8,is1,sse,226.32,467.84,0.0,1600,49
9,is1,crps,284.0,587.49,0.0,1600,49
10,is1,dss,-1869.64,-3524.2,0.0,1600,49
11,is1,is1,1145.86,2337.08,0.0,1600,49
12,sse,sse,224.44,481.91,0.0,1600,49
13,sse,crps,283.86,592.05,0.0,1600,49
14,sse,dss,-1857.74,-3515.92,0.0,1600,49
15,sse,is1,1161.78,2319.61,0.0,1600,49
16,crps,sse,224.85,481.29,0.1,1600,49
17,crps,crps,282.87,591.93,0.1,1600,49
18,crps,dss,-1873.2,-3517.52,0.1,1600,49
19,crps,is1,1148.33,2352.91,0.1,1600,49
20,dss,sse,227.76,467.29,0.1,1600,49
21,dss,crps,286.15,586.19,0.1,1600,49
22,dss,dss,-1875.79,-3485.85,0.1,1600,49
23,dss,is1,1156.24,2340.57,0.1,1600,49
24,is1,sse,226.78,466.96,0.1,1600,49
25,is1,crps,284.52,587.09,0.1,1600,49
26,is1,dss,-1866.88,-3530.94,0.1,1600,49
27,is1,is1,1147.27,2338.18,0.1,1600,49
28,sse,sse,224.44,481.91,0.1,1600,49
29,sse,crps,283.86,592.05,0.1,1600,49
30,sse,dss,-1857.74,-3515.92,0.1,1600,49
31,sse,is1,1161.78,2319.61,0.1,1600,49
32,crps,sse,225.58,474.22,0.3,1600,49
33,crps,crps,284.3,589.0,0.3,1600,49
34,crps,dss,-1864.14,-3522.05,0.3,1600,49
35,crps,is1,1152.04,2351.8,0.3,1600,49
36,dss,sse,233.82,464.31,0.3,1600,49
37,dss,crps,300.32,601.05,0.3,1600,49
38,dss,dss,-1771.9,-3533.74,0.3,1600,49
39,dss,is1,1225.79,2393.91,0.3,1600,49
40,is1,sse,228.18,466.11,0.3,1600,49
41,is1,crps,286.49,585.31,0.3,1600,49
42,is1,dss,-1841.99,-3536.94,0.3,1600,49
43,is1,is1,1156.21,2337.63,0.3,1600,49
44,sse,sse,227.28,468.18,0.3,1600,49
45,sse,crps,288.76,591.41,0.3,1600,49
46,sse,dss,-1804.19,-3463.36,0.3,1600,49
47,sse,is1,1174.55,2344.53,0.3,1600,49
48,crps,sse,228.81,463.71,0.5,1600,49
49,crps,crps,287.26,582.77,0.5,1600,49
50,crps,dss,-1833.03,-3570.72,0.5,1600,49
51,crps,is1,1167.24,2306.29,0.5,1600,49
52,dss,sse,233.82,464.31,0.5,1600,49
53,dss,crps,300.32,601.05,0.5,1600,49
54,dss,dss,-1771.9,-3533.74,0.5,1600,49
55,dss,is1,1225.79,2393.91,0.5,1600,49
56,is1,sse,228.18,466.11,0.5,1600,49
57,is1,crps,286.49,585.31,0.5,1600,49
58,is1,dss,-1841.99,-3536.94,0.5,1600,49
59,is1,is1,1156.21,2337.63,0.5,1600,49
60,sse,sse,229.96,466.91,0.5,1600,49
61,sse,crps,295.03,602.24,0.5,1600,49
62,sse,dss,-1763.07,-3367.24,0.5,1600,49
63,sse,is1,1191.08,2392.73,0.5,1600,49
64,crps,sse,228.81,463.71,0.8,1600,49
65,crps,crps,287.26,582.77,0.8,1600,49
66,crps,dss,-1833.03,-3570.72,0.8,1600,49
67,crps,is1,1167.24,2306.29,0.8,1600,49
68,dss,sse,234.96,467.51,0.8,1600,49
69,dss,crps,308.09,620.52,0.8,1600,49
70,dss,dss,-1701.94,-3330.26,0.8,1600,49
71,dss,is1,1249.63,2480.35,0.8,1600,49
72,is1,sse,228.18,466.11,0.8,1600,49
73,is1,crps,286.49,585.31,0.8,1600,49
74,is1,dss,-1841.99,-3536.94,0.8,1600,49
75,is1,is1,1156.21,2337.63,0.8,1600,49
76,sse,sse,231.2,465.78,0.8,1600,49
77,sse,crps,297.56,602.82,0.8,1600,49
78,sse,dss,-1739.62,-3347.49,0.8,1600,49
79,sse,is1,1206.65,2399.06,0.8,1600,49
