,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,120.61,470.43,0.0,800,97
1,crps,crps,140.14,587.56,0.0,800,97
2,crps,dss,-888.13,-3474.51,0.0,800,97
3,crps,is1,575.74,2321.92,0.0,800,97
4,dss,sse,123.47,464.98,0.0,800,97
5,dss,crps,143.61,586.76,0.0,800,97
6,dss,dss,-955.93,-3557.72,0.0,800,97
7,dss,is1,586.74,2308.05,0.0,800,97
8,is1,sse,121.52,474.94,0.0,800,97
9,is1,crps,141.36,587.29,0.0,800,97
10,is1,dss,-879.48,-3421.28,0.0,800,97
11,is1,is1,573.24,2335.58,0.0,800,97
12,sse,sse,118.09,500.61,0.0,800,97
13,sse,crps,142.34,619.66,0.0,800,97
14,sse,dss,-943.36,-3345.85,0.0,800,97
15,sse,is1,590.05,2427.8,0.0,800,97
16,crps,sse,120.64,470.34,0.1,800,97
17,crps,crps,140.23,587.08,0.1,800,97
18,crps,dss,-887.81,-3475.43,0.1,800,97
19,crps,is1,575.94,2320.56,0.1,800,97
20,dss,sse,124.67,459.59,0.1,800,97
21,dss,crps,145.9,582.89,0.1,800,97
22,dss,dss,-939.38,-3618.59,0.1,800,97
23,dss,is1,596.31,2297.4,0.1,800,97
24,is1,sse,121.58,474.82,0.1,800,97
25,is1,crps,141.6,586.79,0.1,800,97
26,is1,dss,-878.88,-3422.42,0.1,800,97
27,is1,is1,575.28,2330.04,0.1,800,97
28,sse,sse,118.09,500.61,0.1,800,97
29,sse,crps,142.34,619.66,0.1,800,97
30,sse,dss,-943.36,-3345.85,0.1,800,97
31,sse,is1,590.05,2427.8,0.1,800,97
32,crps,sse,120.83,470.56,0.3,800,97
33,crps,crps,140.68,586.74,0.3,800,97
34,crps,dss,-879.59,-3480.28,0.3,800,97
35,crps,is1,578.43,2323.05,0.3,800,97
36,dss,sse,126.65,463.07,0.3,800,97
37,dss,crps,151.31,599.96,0.3,800,97
38,dss,dss,-919.65,-3583.86,0.3,800,97
39,dss,is1,615.99,2379.32,0.3,800,97
40,is1,sse,121.64,474.76,0.3,800,97
41,is1,crps,142.31,586.99,0.3,800,97
42,is1,dss,-873.9,-3421.64,0.3,800,97
43,is1,is1,577.15,2326.95,0.3,800,97
44,sse,sse,118.86,497.25,0.3,800,97
45,sse,crps,143.38,614.88,0.3,800,97
46,sse,dss,-871.01,-3284.09,0.3,800,97
47,sse,is1,593.68,2419.11,0.3,800,97
48,crps,sse,120.98,470.37,0.5,800,97
49,crps,crps,140.84,586.27,0.5,800,97
50,crps,dss,-878.16,-3482.15,0.5,800,97
51,crps,is1,579.4,2322.39,0.5,800,97
52,dss,sse,127.95,465.38,0.5,800,97
53,dss,crps,156.08,618.49,0.5,800,97
54,dss,dss,-810.96,-3398.44,0.5,800,97
55,dss,is1,641.91,2468.02,0.5,800,97
56,is1,sse,122.86,472.6,0.5,800,97
57,is1,crps,143.78,584.1,0.5,800,97
58,is1,dss,-865.2,-3435.91,0.5,800,97
59,is1,is1,581.89,2323.51,0.5,800,97
60,sse,sse,119.5,485.0,0.5,800,97
61,sse,crps,144.37,610.32,0.5,800,97
62,sse,dss,-863.6,-3307.79,0.5,800,97
63,sse,is1,593.7,2400.69,0.5,800,97
64,crps,sse,122.69,465.94,0.8,800,97
65,crps,crps,142.42,582.23,0.8,800,97
66,crps,dss,-859.23,-3484.2,0.8,800,97
67,crps,is1,586.07,2298.67,0.8,800,97
68,dss,sse,127.95,465.38,0.8,800,97
69,dss,crps,156.08,618.49,0.8,800,97
70,dss,dss,-810.96,-3398.44,0.8,800,97
71,dss,is1,641.91,2468.02,0.8,800,97
72,is1,sse,122.86,472.6,0.8,800,97
73,is1,crps,143.78,584.1,0.8,800,97
74,is1,dss,-865.2,-3435.91,0.8,800,97
75,is1,is1,581.89,2323.51,0.8,800,97
76,sse,sse,126.85,470.6,0.8,800,97
77,sse,crps,156.14,624.92,0.8,800,97
78,sse,dss,-807.96,-3162.88,0.8,800,97
79,sse,is1,645.57,2503.92,0.8,800,97
