,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,239.68,461.7,0.0,1600,70
1,crps,crps,290.3,577.71,0.0,1600,70
2,crps,dss,-1884.85,-3708.35,0.0,1600,70
3,crps,is1,1119.51,2267.53,0.0,1600,70
4,dss,sse,239.97,463.75,0.0,1600,70
5,dss,crps,290.44,576.75,0.0,1600,70
6,dss,dss,-1899.93,-3721.65,0.0,1600,70
7,dss,is1,1124.22,2251.92,0.0,1600,70
8,is1,sse,242.7,458.04,0.0,1600,70
9,is1,crps,291.93,573.9,0.0,1600,70
10,is1,dss,-1873.67,-3748.96,0.0,1600,70
11,is1,is1,1119.21,2258.71,0.0,1600,70
12,sse,sse,234.25,479.92,0.0,1600,70
13,sse,crps,288.76,585.44,0.0,1600,70
14,sse,dss,-1880.56,-3638.1,0.0,1600,70
15,sse,is1,1122.87,2283.0,0.0,1600,70
16,crps,sse,240.28,461.4,0.1,1600,70
17,crps,crps,291.14,576.84,0.1,1600,70
18,crps,dss,-1876.52,-3707.23,0.1,1600,70
19,crps,is1,1123.99,2263.4,0.1,1600,70
20,dss,sse,243.4,458.71,0.1,1600,70
21,dss,crps,294.1,574.62,0.1,1600,70
22,dss,dss,-1860.94,-3721.41,0.1,1600,70
23,dss,is1,1131.0,2257.88,0.1,1600,70
24,is1,sse,243.08,457.94,0.1,1600,70
25,is1,crps,292.82,572.83,0.1,1600,70
26,is1,dss,-1868.26,-3747.36,0.1,1600,70
27,is1,is1,1124.6,2253.63,0.1,1600,70
28,sse,sse,234.35,479.75,0.1,1600,70
29,sse,crps,289.0,585.07,0.1,1600,70
30,sse,dss,-1879.47,-3639.81,0.1,1600,70
31,sse,is1,1124.15,2281.63,0.1,1600,70
32,crps,sse,241.11,460.66,0.3,1600,70
33,crps,crps,292.24,575.44,0.3,1600,70
34,crps,dss,-1868.2,-3714.72,0.3,1600,70
35,crps,is1,1124.86,2264.02,0.3,1600,70
36,dss,sse,246.03,463.51,0.3,1600,70
37,dss,crps,304.1,596.86,0.3,1600,70
38,dss,dss,-1834.65,-3673.33,0.3,1600,70
39,dss,is1,1178.12,2366.37,0.3,1600,70
40,is1,sse,243.4,458.71,0.3,1600,70
41,is1,crps,294.1,574.62,0.3,1600,70
42,is1,dss,-1860.94,-3721.41,0.3,1600,70
43,is1,is1,1131.0,2257.88,0.3,1600,70
44,sse,sse,243.47,460.09,0.3,1600,70
45,sse,crps,303.76,594.74,0.3,1600,70
46,sse,dss,-1705.95,-3487.3,0.3,1600,70
47,sse,is1,1163.29,2351.41,0.3,1600,70
48,crps,sse,243.4,458.71,0.5,1600,70
49,crps,crps,294.1,574.62,0.5,1600,70
50,crps,dss,-1860.94,-3721.41,0.5,1600,70
51,crps,is1,1131.0,2257.88,0.5,1600,70
52,dss,sse,246.03,463.51,0.5,1600,70
53,dss,crps,304.1,596.86,0.5,1600,70
54,dss,dss,-1834.65,-3673.33,0.5,1600,70
55,dss,is1,1178.12,2366.37,0.5,1600,70
56,is1,sse,243.4,458.71,0.5,1600,70
57,is1,crps,294.1,574.62,0.5,1600,70
58,is1,dss,-1860.94,-3721.41,0.5,1600,70
59,is1,is1,1131.0,2257.88,0.5,1600,70
60,sse,sse,243.47,460.09,0.5,1600,70
61,sse,crps,303.76,594.74,0.5,1600,70
62,sse,dss,-1705.95,-3487.3,0.5,1600,70
63,sse,is1,1163.29,2351.41,0.5,1600,70
64,crps,sse,243.4,458.71,0.8,1600,70
65,crps,crps,294.1,574.62,0.8,1600,70
66,crps,dss,-1860.94,-3721.41,0.8,1600,70
67,crps,is1,1131.0,2257.88,0.8,1600,70
68,dss,sse,246.03,463.51,0.8,1600,70
69,dss,crps,304.1,596.86,0.8,1600,70
70,dss,dss,-1834.65,-3673.33,0.8,1600,70
71,dss,is1,1178.12,2366.37,0.8,1600,70
72,is1,sse,243.4,458.71,0.8,1600,70
73,is1,crps,294.1,574.62,0.8,1600,70
74,is1,dss,-1860.94,-3721.41,0.8,1600,70
75,is1,is1,1131.0,2257.88,0.8,1600,70
76,sse,sse,243.47,460.09,0.8,1600,70
77,sse,crps,303.76,594.74,0.8,1600,70
78,sse,dss,-1705.95,-3487.3,0.8,1600,70
79,sse,is1,1163.29,2351.41,0.8,1600,70
