,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,100.75,1214.46,0.0,200,50
1,crps,crps,60.15,616.51,0.0,200,50
2,crps,dss,-104.69,-141.78,0.0,200,50
3,crps,is1,662.39,5356.68,0.0,200,50
4,dss,sse,106.38,1157.52,0.0,200,50
5,dss,crps,64.17,611.89,0.0,200,50
6,dss,dss,-76.1,-173.81,0.0,200,50
7,dss,is1,669.65,5426.28,0.0,200,50
8,is1,sse,98.7,928.69,0.0,200,50
9,is1,crps,62.03,558.59,0.0,200,50
10,is1,dss,-48.83,249.63,0.0,200,50
11,is1,is1,641.1,5246.11,0.0,200,50
12,sse,sse,98.35,1244.04,0.0,200,50
13,sse,crps,60.08,624.49,0.0,200,50
14,sse,dss,-93.93,-112.56,0.0,200,50
15,sse,is1,657.39,5331.66,0.0,200,50
16,crps,sse,104.22,1190.47,0.1,200,50
17,crps,crps,63.17,591.17,0.1,200,50
18,crps,dss,-86.4,-245.48,0.1,200,50
19,crps,is1,671.1,5295.15,0.1,200,50
20,dss,sse,106.55,1156.01,0.1,200,50
21,dss,crps,64.46,609.17,0.1,200,50
22,dss,dss,-74.48,-188.88,0.1,200,50
23,dss,is1,669.77,5423.7,0.1,200,50
24,is1,sse,123.95,1032.02,0.1,200,50
25,is1,crps,70.88,606.37,0.1,200,50
26,is1,dss,71.08,873.52,0.1,200,50
27,is1,is1,647.59,5298.86,0.1,200,50
28,sse,sse,103.18,1183.95,0.1,200,50
29,sse,crps,63.13,587.97,0.1,200,50
30,sse,dss,-70.25,-279.86,0.1,200,50
31,sse,is1,667.24,5276.52,0.1,200,50
32,crps,sse,222.58,2673.8,0.3,200,50
33,crps,crps,110.36,1085.0,0.3,200,50
34,crps,dss,138.65,1836.28,0.3,200,50
35,crps,is1,776.34,6931.05,0.3,200,50
36,dss,sse,222.58,2673.8,0.3,200,50
37,dss,crps,110.36,1085.0,0.3,200,50
38,dss,dss,138.65,1836.28,0.3,200,50
39,dss,is1,776.34,6931.05,0.3,200,50
40,is1,sse,193.45,1469.49,0.3,200,50
41,is1,crps,96.35,757.66,0.3,200,50
42,is1,dss,157.15,1229.16,0.3,200,50
43,is1,is1,688.77,5613.52,0.3,200,50
44,sse,sse,222.58,2673.8,0.3,200,50
45,sse,crps,110.36,1085.0,0.3,200,50
46,sse,dss,138.65,1836.28,0.3,200,50
47,sse,is1,776.34,6931.05,0.3,200,50
48,crps,sse,222.58,2673.8,0.5,200,50
49,crps,crps,110.36,1085.0,0.5,200,50
50,crps,dss,138.65,1836.28,0.5,200,50
51,crps,is1,776.34,6931.05,0.5,200,50
52,dss,sse,222.58,2673.8,0.5,200,50
53,dss,crps,110.36,1085.0,0.5,200,50
54,dss,dss,138.65,1836.28,0.5,200,50
55,dss,is1,776.34,6931.05,0.5,200,50
56,is1,sse,228.46,1698.44,0.5,200,50
57,is1,crps,110.73,847.09,0.5,200,50
58,is1,dss,226.57,1707.74,0.5,200,50
59,is1,is1,748.12,6044.4,0.5,200,50
60,sse,sse,222.58,2673.8,0.5,200,50
61,sse,crps,110.36,1085.0,0.5,200,50
62,sse,dss,138.65,1836.28,0.5,200,50
63,sse,is1,776.34,6931.05,0.5,200,50
64,crps,sse,222.58,2673.8,0.8,200,50
65,crps,crps,110.36,1085.0,0.8,200,50
66,crps,dss,138.65,1836.28,0.8,200,50
67,crps,is1,776.34,6931.05,0.8,200,50
68,dss,sse,222.58,2673.8,0.8,200,50
69,dss,crps,110.36,1085.0,0.8,200,50
70,dss,dss,138.65,1836.28,0.8,200,50
71,dss,is1,776.34,6931.05,0.8,200,50
72,is1,sse,228.46,1698.44,0.8,200,50
73,is1,crps,110.73,847.09,0.8,200,50
74,is1,dss,226.57,1707.74,0.8,200,50
75,is1,is1,748.12,6044.4,0.8,200,50
76,sse,sse,222.58,2673.8,0.8,200,50
77,sse,crps,110.36,1085.0,0.8,200,50
78,sse,dss,138.65,1836.28,0.8,200,50
79,sse,is1,776.34,6931.05,0.8,200,50
