,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,22.73,503.8,0.0,200,64
1,crps,crps,30.97,617.93,0.0,200,64
2,crps,dss,-271.21,-3069.07,0.0,200,64
3,crps,is1,138.24,2467.47,0.0,200,64
4,dss,sse,21.95,509.81,0.0,200,64
5,dss,crps,30.63,638.61,0.0,200,64
6,dss,dss,-276.39,-3020.51,0.0,200,64
7,dss,is1,136.67,2553.22,0.0,200,64
8,is1,sse,22.69,499.62,0.0,200,64
9,is1,crps,31.67,628.91,0.0,200,64
10,is1,dss,-271.01,-3054.56,0.0,200,64
11,is1,is1,137.54,2431.15,0.0,200,64
12,sse,sse,22.25,511.08,0.0,200,64
13,sse,crps,31.07,627.79,0.0,200,64
14,sse,dss,-272.63,-3129.58,0.0,200,64
15,sse,is1,136.11,2425.96,0.0,200,64
16,crps,sse,22.73,503.8,0.1,200,64
17,crps,crps,30.97,617.93,0.1,200,64
18,crps,dss,-271.21,-3069.07,0.1,200,64
19,crps,is1,138.24,2467.47,0.1,200,64
20,dss,sse,21.95,509.81,0.1,200,64
21,dss,crps,30.63,638.61,0.1,200,64
22,dss,dss,-276.39,-3020.51,0.1,200,64
23,dss,is1,136.67,2553.22,0.1,200,64
24,is1,sse,22.69,499.62,0.1,200,64
25,is1,crps,31.67,628.91,0.1,200,64
26,is1,dss,-271.01,-3054.56,0.1,200,64
27,is1,is1,137.54,2431.15,0.1,200,64
28,sse,sse,22.25,511.08,0.1,200,64
29,sse,crps,31.07,627.79,0.1,200,64
30,sse,dss,-272.63,-3129.58,0.1,200,64
31,sse,is1,136.11,2425.96,0.1,200,64
32,crps,sse,22.73,503.8,0.3,200,64
33,crps,crps,30.97,617.93,0.3,200,64
34,crps,dss,-271.21,-3069.07,0.3,200,64
35,crps,is1,138.24,2467.47,0.3,200,64
36,dss,sse,22.83,504.05,0.3,200,64
37,dss,crps,32.64,644.37,0.3,200,64
38,dss,dss,-266.34,-3023.4,0.3,200,64
39,dss,is1,144.28,2624.44,0.3,200,64
40,is1,sse,22.97,489.63,0.3,200,64
41,is1,crps,32.08,619.33,0.3,200,64
42,is1,dss,-260.05,-3374.68,0.3,200,64
43,is1,is1,138.51,2419.83,0.3,200,64
44,sse,sse,22.41,508.03,0.3,200,64
45,sse,crps,31.3,624.39,0.3,200,64
46,sse,dss,-265.72,-3212.77,0.3,200,64
47,sse,is1,136.64,2430.92,0.3,200,64
48,crps,sse,22.94,499.71,0.5,200,64
49,crps,crps,31.38,614.12,0.5,200,64
50,crps,dss,-263.64,-3137.17,0.5,200,64
51,crps,is1,140.19,2475.63,0.5,200,64
52,dss,sse,24.31,485.42,0.5,200,64
53,dss,crps,33.81,628.13,0.5,200,64
54,dss,dss,-253.91,-3340.97,0.5,200,64
55,dss,is1,145.37,2491.51,0.5,200,64
56,is1,sse,23.3,487.25,0.5,200,64
57,is1,crps,32.72,615.62,0.5,200,64
58,is1,dss,-256.78,-3398.49,0.5,200,64
59,is1,is1,140.85,2405.35,0.5,200,64
60,sse,sse,23.21,503.01,0.5,200,64
61,sse,crps,33.15,628.99,0.5,200,64
62,sse,dss,-256.92,-3252.97,0.5,200,64
63,sse,is1,143.46,2479.64,0.5,200,64
64,crps,sse,23.11,495.91,0.8,200,64
65,crps,crps,31.9,606.21,0.8,200,64
66,crps,dss,-261.55,-3172.58,0.8,200,64
67,crps,is1,141.58,2439.72,0.8,200,64
68,dss,sse,24.31,485.42,0.8,200,64
69,dss,crps,33.81,628.13,0.8,200,64
70,dss,dss,-253.91,-3340.97,0.8,200,64
71,dss,is1,145.37,2491.51,0.8,200,64
72,is1,sse,23.3,487.25,0.8,200,64
73,is1,crps,32.72,615.62,0.8,200,64
74,is1,dss,-256.78,-3398.49,0.8,200,64
75,is1,is1,140.85,2405.35,0.8,200,64
76,sse,sse,23.21,503.01,0.8,200,64
77,sse,crps,33.15,628.99,0.8,200,64
78,sse,dss,-256.92,-3252.97,0.8,200,64
79,sse,is1,143.46,2479.64,0.8,200,64
