,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,44.11,500.08,0.0,400,20
1,crps,crps,61.31,608.36,0.0,400,20
2,crps,dss,-556.83,-3329.3,0.0,400,20
3,crps,is1,265.34,2384.48,0.0,400,20
4,dss,sse,43.47,500.71,0.0,400,20
5,dss,crps,60.82,609.44,0.0,400,20
6,dss,dss,-571.67,-3343.13,0.0,400,20
7,dss,is1,263.78,2394.53,0.0,400,20
8,is1,sse,44.6,495.31,0.0,400,20
9,is1,crps,61.76,608.1,0.0,400,20
10,is1,dss,-546.35,-3324.19,0.0,400,20
11,is1,is1,259.11,2342.35,0.0,400,20
12,sse,sse,43.75,499.94,0.0,400,20
13,sse,crps,61.21,606.73,0.0,400,20
14,sse,dss,-569.52,-3331.31,0.0,400,20
15,sse,is1,264.99,2335.61,0.0,400,20
16,crps,sse,44.11,500.08,0.1,400,20
17,crps,crps,61.31,608.36,0.1,400,20
18,crps,dss,-556.83,-3329.3,0.1,400,20
19,crps,is1,265.34,2384.48,0.1,400,20
20,dss,sse,43.97,499.06,0.1,400,20
21,dss,crps,61.62,605.54,0.1,400,20
22,dss,dss,-566.64,-3359.62,0.1,400,20
23,dss,is1,266.45,2382.61,0.1,400,20
24,is1,sse,44.63,495.28,0.1,400,20
25,is1,crps,61.83,608.05,0.1,400,20
26,is1,dss,-546.04,-3324.51,0.1,400,20
27,is1,is1,259.32,2344.49,0.1,400,20
28,sse,sse,43.79,499.49,0.1,400,20
29,sse,crps,61.27,605.8,0.1,400,20
30,sse,dss,-569.17,-3335.8,0.1,400,20
31,sse,is1,265.28,2330.37,0.1,400,20
32,crps,sse,44.56,497.58,0.3,400,20
33,crps,crps,61.98,604.35,0.3,400,20
34,crps,dss,-552.29,-3354.27,0.3,400,20
35,crps,is1,267.98,2375.6,0.3,400,20
36,dss,sse,44.31,497.09,0.3,400,20
37,dss,crps,62.0,602.71,0.3,400,20
38,dss,dss,-565.49,-3365.48,0.3,400,20
39,dss,is1,268.64,2322.64,0.3,400,20
40,is1,sse,44.77,495.1,0.3,400,20
41,is1,crps,62.12,606.56,0.3,400,20
42,is1,dss,-544.62,-3326.31,0.3,400,20
43,is1,is1,261.06,2342.61,0.3,400,20
44,sse,sse,44.55,493.09,0.3,400,20
45,sse,crps,63.8,617.38,0.3,400,20
46,sse,dss,-517.37,-3121.45,0.3,400,20
47,sse,is1,273.21,2402.12,0.3,400,20
48,crps,sse,44.66,492.01,0.5,400,20
49,crps,crps,62.34,607.75,0.5,400,20
50,crps,dss,-545.65,-3247.62,0.5,400,20
51,crps,is1,268.62,2393.74,0.5,400,20
52,dss,sse,45.45,492.19,0.5,400,20
53,dss,crps,64.91,622.22,0.5,400,20
54,dss,dss,-548.47,-3252.11,0.5,400,20
55,dss,is1,280.96,2409.76,0.5,400,20
56,is1,sse,45.79,489.91,0.5,400,20
57,is1,crps,63.18,602.01,0.5,400,20
58,is1,dss,-526.25,-3422.9,0.5,400,20
59,is1,is1,267.02,2330.68,0.5,400,20
60,sse,sse,45.7,485.71,0.5,400,20
61,sse,crps,64.6,613.49,0.5,400,20
62,sse,dss,-501.52,-3177.4,0.5,400,20
63,sse,is1,276.39,2383.3,0.5,400,20
64,crps,sse,45.33,486.67,0.8,400,20
65,crps,crps,62.85,604.24,0.8,400,20
66,crps,dss,-529.23,-3348.6,0.8,400,20
67,crps,is1,270.35,2379.88,0.8,400,20
68,dss,sse,45.45,492.19,0.8,400,20
69,dss,crps,64.91,622.22,0.8,400,20
70,dss,dss,-548.47,-3252.11,0.8,400,20
71,dss,is1,280.96,2409.76,0.8,400,20
72,is1,sse,45.85,487.98,0.8,400,20
73,is1,crps,63.61,600.84,0.8,400,20
74,is1,dss,-524.77,-3427.65,0.8,400,20
75,is1,is1,270.19,2335.84,0.8,400,20
76,sse,sse,46.74,486.38,0.8,400,20
77,sse,crps,67.16,629.6,0.8,400,20
78,sse,dss,-491.14,-3170.67,0.8,400,20
79,sse,is1,288.07,2452.27,0.8,400,20
