,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,85.75,909.85,0.0,200,70
1,crps,crps,58.14,544.31,0.0,200,70
2,crps,dss,-89.33,-191.2,0.0,200,70
3,crps,is1,670.96,5369.52,0.0,200,70
4,dss,sse,89.03,802.71,0.0,200,70
5,dss,crps,60.31,504.39,0.0,200,70
6,dss,dss,-84.81,-728.06,0.0,200,70
7,dss,is1,676.43,5286.53,0.0,200,70
8,is1,sse,82.67,933.08,0.0,200,70
9,is1,crps,57.18,562.51,0.0,200,70
10,is1,dss,-102.02,-74.03,0.0,200,70
11,is1,is1,658.87,5331.2,0.0,200,70
12,sse,sse,87.55,821.35,0.0,200,70
13,sse,crps,59.58,513.72,0.0,200,70
14,sse,dss,-88.52,-675.39,0.0,200,70
15,sse,is1,673.41,5312.3,0.0,200,70
16,crps,sse,88.2,917.61,0.1,200,70
17,crps,crps,59.54,541.62,0.1,200,70
18,crps,dss,-74.9,-103.85,0.1,200,70
19,crps,is1,673.22,5329.09,0.1,200,70
20,dss,sse,89.31,800.47,0.1,200,70
21,dss,crps,60.63,501.84,0.1,200,70
22,dss,dss,-82.62,-748.82,0.1,200,70
23,dss,is1,677.36,5287.9,0.1,200,70
24,is1,sse,113.26,1053.89,0.1,200,70
25,is1,crps,65.98,580.03,0.1,200,70
26,is1,dss,35.39,1022.6,0.1,200,70
27,is1,is1,666.5,5269.63,0.1,200,70
28,sse,sse,91.7,852.68,0.1,200,70
29,sse,crps,61.52,519.79,0.1,200,70
30,sse,dss,-54.03,-250.33,0.1,200,70
31,sse,is1,678.79,5294.74,0.1,200,70
32,crps,sse,215.25,1886.13,0.3,200,70
33,crps,crps,108.98,897.64,0.3,200,70
34,crps,dss,129.75,1070.92,0.3,200,70
35,crps,is1,771.22,6285.33,0.3,200,70
36,dss,sse,215.25,1886.13,0.3,200,70
37,dss,crps,108.98,897.64,0.3,200,70
38,dss,dss,129.75,1070.92,0.3,200,70
39,dss,is1,771.22,6285.33,0.3,200,70
40,is1,sse,239.92,1925.4,0.3,200,70
41,is1,crps,114.26,899.49,0.3,200,70
42,is1,dss,236.33,1900.13,0.3,200,70
43,is1,is1,754.98,6080.79,0.3,200,70
44,sse,sse,215.25,1886.13,0.3,200,70
45,sse,crps,108.98,897.64,0.3,200,70
46,sse,dss,129.75,1070.92,0.3,200,70
47,sse,is1,771.22,6285.33,0.3,200,70
48,crps,sse,215.25,1886.13,0.5,200,70
49,crps,crps,108.98,897.64,0.5,200,70
50,crps,dss,129.75,1070.92,0.5,200,70
51,crps,is1,771.22,6285.33,0.5,200,70
52,dss,sse,215.25,1886.13,0.5,200,70
53,dss,crps,108.98,897.64,0.5,200,70
54,dss,dss,129.75,1070.92,0.5,200,70
55,dss,is1,771.22,6285.33,0.5,200,70
56,is1,sse,239.92,1925.4,0.5,200,70
57,is1,crps,114.26,899.49,0.5,200,70
58,is1,dss,236.33,1900.13,0.5,200,70
59,is1,is1,754.98,6080.79,0.5,200,70
60,sse,sse,215.25,1886.13,0.5,200,70
61,sse,crps,108.98,897.64,0.5,200,70
62,sse,dss,129.75,1070.92,0.5,200,70
63,sse,is1,771.22,6285.33,0.5,200,70
64,crps,sse,215.25,1886.13,0.8,200,70
65,crps,crps,108.98,897.64,0.8,200,70
66,crps,dss,129.75,1070.92,0.8,200,70
67,crps,is1,771.22,6285.33,0.8,200,70
68,dss,sse,215.25,1886.13,0.8,200,70
69,dss,crps,108.98,897.64,0.8,200,70
70,dss,dss,129.75,1070.92,0.8,200,70
71,dss,is1,771.22,6285.33,0.8,200,70
72,is1,sse,239.92,1925.4,0.8,200,70
73,is1,crps,114.26,899.49,0.8,200,70
74,is1,dss,236.33,1900.13,0.8,200,70
75,is1,is1,754.98,6080.79,0.8,200,70
76,sse,sse,215.25,1886.13,0.8,200,70
77,sse,crps,108.98,897.64,0.8,200,70
78,sse,dss,129.75,1070.92,0.8,200,70
79,sse,is1,771.22,6285.33,0.8,200,70
