,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,478.13,498.57,0.0,1600,50
1,crps,crps,412.64,416.65,0.0,1600,50
2,crps,dss,-987.26,-1083.4,0.0,1600,50
3,crps,is1,5083.98,5139.86,0.0,1600,50
4,dss,sse,559.17,608.19,0.0,1600,50
5,dss,crps,441.16,455.72,0.0,1600,50
6,dss,dss,-888.32,-785.82,0.0,1600,50
7,dss,is1,5177.47,5293.39,0.0,1600,50
8,is1,sse,513.72,530.92,0.0,1600,50
9,is1,crps,427.61,429.4,0.0,1600,50
10,is1,dss,-798.64,-825.9,0.0,1600,50
11,is1,is1,5072.77,5125.41,0.0,1600,50
12,sse,sse,525.57,572.24,0.0,1600,50
13,sse,crps,428.36,443.08,0.0,1600,50
14,sse,dss,-835.25,-839.35,0.0,1600,50
15,sse,is1,5143.89,5243.39,0.0,1600,50
16,crps,sse,482.46,493.52,0.1,1600,50
17,crps,crps,416.42,413.45,0.1,1600,50
18,crps,dss,-958.93,-1101.44,0.1,1600,50
19,crps,is1,5092.33,5139.72,0.1,1600,50
20,dss,sse,565.68,592.68,0.1,1600,50
21,dss,crps,445.37,448.44,0.1,1600,50
22,dss,dss,-853.89,-855.86,0.1,1600,50
23,dss,is1,5188.87,5268.67,0.1,1600,50
24,is1,sse,592.08,599.08,0.1,1600,50
25,is1,crps,459.14,454.06,0.1,1600,50
26,is1,dss,-567.98,-639.16,0.1,1600,50
27,is1,is1,5122.48,5149.48,0.1,1600,50
28,sse,sse,1559.85,1600.9,0.1,1600,50
29,sse,crps,814.26,823.05,0.1,1600,50
30,sse,dss,788.84,807.91,0.1,1600,50
31,sse,is1,6096.07,6113.7,0.1,1600,50
32,crps,sse,1559.85,1600.9,0.3,1600,50
33,crps,crps,814.26,823.05,0.3,1600,50
34,crps,dss,788.84,807.91,0.3,1600,50
35,crps,is1,6096.07,6113.7,0.3,1600,50
36,dss,sse,1559.85,1600.9,0.3,1600,50
37,dss,crps,814.26,823.05,0.3,1600,50
38,dss,dss,788.84,807.91,0.3,1600,50
39,dss,is1,6096.07,6113.7,0.3,1600,50
40,is1,sse,1559.85,1600.9,0.3,1600,50
41,is1,crps,814.26,823.05,0.3,1600,50
42,is1,dss,788.84,807.91,0.3,1600,50
43,is1,is1,6096.07,6113.7,0.3,1600,50
44,sse,sse,1559.85,1600.9,0.3,1600,50
45,sse,crps,814.26,823.05,0.3,1600,50
46,sse,dss,788.84,807.91,0.3,1600,50
47,sse,is1,6096.07,6113.7,0.3,1600,50
48,crps,sse,1559.85,1600.9,0.5,1600,50
49,crps,crps,814.26,823.05,0.5,1600,50
50,crps,dss,788.84,807.91,0.5,1600,50
51,crps,is1,6096.07,6113.7,0.5,1600,50
52,dss,sse,1559.85,1600.9,0.5,1600,50
53,dss,crps,814.26,823.05,0.5,1600,50
54,dss,dss,788.84,807.91,0.5,1600,50
55,dss,is1,6096.07,6113.7,0.5,1600,50
56,is1,sse,1559.85,1600.9,0.5,1600,50
57,is1,crps,814.26,823.05,0.5,1600,50
58,is1,dss,788.84,807.91,0.5,1600,50
59,is1,is1,6096.07,6113.7,0.5,1600,50
60,sse,sse,1559.85,1600.9,0.5,1600,50
61,sse,crps,814.26,823.05,0.5,1600,50
62,sse,dss,788.84,807.91,0.5,1600,50
63,sse,is1,6096.07,6113.7,0.5,1600,50
64,crps,sse,1559.85,1600.9,0.8,1600,50
65,crps,crps,814.26,823.05,0.8,1600,50
66,crps,dss,788.84,807.91,0.8,1600,50
67,crps,is1,6096.07,6113.7,0.8,1600,50
68,dss,sse,1559.85,1600.9,0.8,1600,50
69,dss,crps,814.26,823.05,0.8,1600,50
70,dss,dss,788.84,807.91,0.8,1600,50
71,dss,is1,6096.07,6113.7,0.8,1600,50
72,is1,sse,1559.85,1600.9,0.8,1600,50
73,is1,crps,814.26,823.05,0.8,1600,50
74,is1,dss,788.84,807.91,0.8,1600,50
75,is1,is1,6096.07,6113.7,0.8,1600,50
76,sse,sse,1559.85,1600.9,0.8,1600,50
77,sse,crps,814.26,823.05,0.8,1600,50
78,sse,dss,788.84,807.91,0.8,1600,50
79,sse,is1,6096.07,6113.7,0.8,1600,50
