,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,311.15,571.86,0.0,800,58
1,crps,crps,225.07,437.7,0.0,800,58
2,crps,dss,-331.09,-822.68,0.0,800,58
3,crps,is1,2570.19,5169.51,0.0,800,58
4,dss,sse,334.49,638.59,0.0,800,58
5,dss,crps,241.72,484.6,0.0,800,58
6,dss,dss,-191.06,-439.12,0.0,800,58
7,dss,is1,2583.4,5194.56,0.0,800,58
8,is1,sse,324.89,660.57,0.0,800,58
9,is1,crps,231.69,472.05,0.0,800,58
10,is1,dss,-277.8,-506.11,0.0,800,58
11,is1,is1,2556.36,5184.26,0.0,800,58
12,sse,sse,264.33,528.29,0.0,800,58
13,sse,crps,208.29,421.92,0.0,800,58
14,sse,dss,-543.29,-1038.14,0.0,800,58
15,sse,is1,2532.33,5160.08,0.0,800,58
16,crps,sse,347.5,614.78,0.1,800,58
17,crps,crps,236.0,442.3,0.1,800,58
18,crps,dss,57.29,-95.51,0.1,800,58
19,crps,is1,2579.22,5150.34,0.1,800,58
20,dss,sse,335.21,636.65,0.1,800,58
21,dss,crps,243.23,480.59,0.1,800,58
22,dss,dss,-183.89,-458.46,0.1,800,58
23,dss,is1,2586.25,5187.85,0.1,800,58
24,is1,sse,406.48,765.15,0.1,800,58
25,is1,crps,258.71,500.74,0.1,800,58
26,is1,dss,211.49,332.93,0.1,800,58
27,is1,is1,2591.49,5182.77,0.1,800,58
28,sse,sse,302.76,564.9,0.1,800,58
29,sse,crps,219.4,424.33,0.1,800,58
30,sse,dss,-151.28,-326.19,0.1,800,58
31,sse,is1,2545.93,5113.29,0.1,800,58
32,crps,sse,844.97,1656.71,0.3,800,58
33,crps,crps,422.53,831.73,0.3,800,58
34,crps,dss,801.31,1571.64,0.3,800,58
35,crps,is1,3003.16,6041.8,0.3,800,58
36,dss,sse,764.03,1483.73,0.3,800,58
37,dss,crps,404.66,795.85,0.3,800,58
38,dss,dss,382.99,692.96,0.3,800,58
39,dss,is1,2997.88,6029.46,0.3,800,58
40,is1,sse,844.97,1656.71,0.3,800,58
41,is1,crps,422.53,831.73,0.3,800,58
42,is1,dss,801.31,1571.64,0.3,800,58
43,is1,is1,3003.16,6041.8,0.3,800,58
44,sse,sse,844.97,1656.71,0.3,800,58
45,sse,crps,422.53,831.73,0.3,800,58
46,sse,dss,801.31,1571.64,0.3,800,58
47,sse,is1,3003.16,6041.8,0.3,800,58
48,crps,sse,844.97,1656.71,0.5,800,58
49,crps,crps,422.53,831.73,0.5,800,58
50,crps,dss,801.31,1571.64,0.5,800,58
51,crps,is1,3003.16,6041.8,0.5,800,58
52,dss,sse,1076.23,2221.66,0.5,800,58
53,dss,crps,478.83,968.89,0.5,800,58
54,dss,dss,671.59,1362.87,0.5,800,58
55,dss,is1,3228.69,6570.14,0.5,800,58
56,is1,sse,844.97,1656.71,0.5,800,58
57,is1,crps,422.53,831.73,0.5,800,58
58,is1,dss,801.31,1571.64,0.5,800,58
59,is1,is1,3003.16,6041.8,0.5,800,58
60,sse,sse,844.97,1656.71,0.5,800,58
61,sse,crps,422.53,831.73,0.5,800,58
62,sse,dss,801.31,1571.64,0.5,800,58
63,sse,is1,3003.16,6041.8,0.5,800,58
64,crps,sse,844.97,1656.71,0.8,800,58
65,crps,crps,422.53,831.73,0.8,800,58
66,crps,dss,801.31,1571.64,0.8,800,58
67,crps,is1,3003.16,6041.8,0.8,800,58
68,dss,sse,1076.23,2221.66,0.8,800,58
69,dss,crps,478.83,968.89,0.8,800,58
70,dss,dss,671.59,1362.87,0.8,800,58
71,dss,is1,3228.69,6570.14,0.8,800,58
72,is1,sse,844.97,1656.71,0.8,800,58
73,is1,crps,422.53,831.73,0.8,800,58
74,is1,dss,801.31,1571.64,0.8,800,58
75,is1,is1,3003.16,6041.8,0.8,800,58
76,sse,sse,844.97,1656.71,0.8,800,58
77,sse,crps,422.53,831.73,0.8,800,58
78,sse,dss,801.31,1571.64,0.8,800,58
79,sse,is1,3003.16,6041.8,0.8,800,58
