,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,46.57,694.5,0.0,200,75
1,crps,crps,44.87,489.99,0.0,200,75
2,crps,dss,-174.89,729.26,0.0,200,75
3,crps,is1,605.7,5396.07,0.0,200,75
4,dss,sse,47.04,691.3,0.0,200,75
5,dss,crps,45.22,486.24,0.0,200,75
6,dss,dss,-180.18,811.87,0.0,200,75
7,dss,is1,607.64,5393.74,0.0,200,75
8,is1,sse,60.5,632.49,0.0,200,75
9,is1,crps,49.71,467.19,0.0,200,75
10,is1,dss,-127.0,733.96,0.0,200,75
11,is1,is1,605.97,5273.32,0.0,200,75
12,sse,sse,46.48,698.32,0.0,200,75
13,sse,crps,44.85,490.57,0.0,200,75
14,sse,dss,-175.76,1003.98,0.0,200,75
15,sse,is1,606.4,5402.61,0.0,200,75
16,crps,sse,50.71,691.83,0.1,200,75
17,crps,crps,47.49,482.48,0.1,200,75
18,crps,dss,-142.58,532.72,0.1,200,75
19,crps,is1,616.18,5357.74,0.1,200,75
20,dss,sse,47.49,680.35,0.1,200,75
21,dss,crps,45.93,480.89,0.1,200,75
22,dss,dss,-175.62,506.55,0.1,200,75
23,dss,is1,609.45,5370.85,0.1,200,75
24,is1,sse,62.16,625.25,0.1,200,75
25,is1,crps,51.69,456.96,0.1,200,75
26,is1,dss,-101.54,365.56,0.1,200,75
27,is1,is1,614.84,5242.22,0.1,200,75
28,sse,sse,50.71,691.83,0.1,200,75
29,sse,crps,47.49,482.48,0.1,200,75
30,sse,dss,-142.58,532.72,0.1,200,75
31,sse,is1,616.18,5357.74,0.1,200,75
32,crps,sse,194.82,1573.73,0.3,200,75
33,crps,crps,101.07,818.3,0.3,200,75
34,crps,dss,94.22,785.48,0.3,200,75
35,crps,is1,750.81,6099.36,0.3,200,75
36,dss,sse,50.71,691.83,0.3,200,75
37,dss,crps,47.49,482.48,0.3,200,75
38,dss,dss,-142.58,532.72,0.3,200,75
39,dss,is1,616.18,5357.74,0.3,200,75
40,is1,sse,62.16,625.25,0.3,200,75
41,is1,crps,51.69,456.96,0.3,200,75
42,is1,dss,-101.54,365.56,0.3,200,75
43,is1,is1,614.84,5242.22,0.3,200,75
44,sse,sse,194.82,1573.73,0.3,200,75
45,sse,crps,101.07,818.3,0.3,200,75
46,sse,dss,94.22,785.48,0.3,200,75
47,sse,is1,750.81,6099.36,0.3,200,75
48,crps,sse,194.82,1573.73,0.5,200,75
49,crps,crps,101.07,818.3,0.5,200,75
50,crps,dss,94.22,785.48,0.5,200,75
51,crps,is1,750.81,6099.36,0.5,200,75
52,dss,sse,194.82,1573.73,0.5,200,75
53,dss,crps,101.07,818.3,0.5,200,75
54,dss,dss,94.22,785.48,0.5,200,75
55,dss,is1,750.81,6099.36,0.5,200,75
56,is1,sse,194.82,1573.73,0.5,200,75
57,is1,crps,101.07,818.3,0.5,200,75
58,is1,dss,94.22,785.48,0.5,200,75
59,is1,is1,750.81,6099.36,0.5,200,75
60,sse,sse,194.82,1573.73,0.5,200,75
61,sse,crps,101.07,818.3,0.5,200,75
62,sse,dss,94.22,785.48,0.5,200,75
63,sse,is1,750.81,6099.36,0.5,200,75
64,crps,sse,194.82,1573.73,0.8,200,75
65,crps,crps,101.07,818.3,0.8,200,75
66,crps,dss,94.22,785.48,0.8,200,75
67,crps,is1,750.81,6099.36,0.8,200,75
68,dss,sse,194.82,1573.73,0.8,200,75
69,dss,crps,101.07,818.3,0.8,200,75
70,dss,dss,94.22,785.48,0.8,200,75
71,dss,is1,750.81,6099.36,0.8,200,75
72,is1,sse,194.82,1573.73,0.8,200,75
73,is1,crps,101.07,818.3,0.8,200,75
74,is1,dss,94.22,785.48,0.8,200,75
75,is1,is1,750.81,6099.36,0.8,200,75
76,sse,sse,194.82,1573.73,0.8,200,75
77,sse,crps,101.07,818.3,0.8,200,75
78,sse,dss,94.22,785.48,0.8,200,75
79,sse,is1,750.81,6099.36,0.8,200,75
