,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,60.91,521.59,0.0,400,70
1,crps,crps,72.58,618.12,0.0,400,70
2,crps,dss,-456.59,-3224.48,0.0,400,70
3,crps,is1,287.58,2454.02,0.0,400,70
4,dss,sse,63.52,504.6,0.0,400,70
5,dss,crps,73.82,608.85,0.0,400,70
6,dss,dss,-452.1,-3262.68,0.0,400,70
7,dss,is1,286.72,2455.51,0.0,400,70
8,is1,sse,64.29,506.16,0.0,400,70
9,is1,crps,74.48,608.22,0.0,400,70
10,is1,dss,-444.83,-3337.93,0.0,400,70
11,is1,is1,283.18,2442.38,0.0,400,70
12,sse,sse,64.05,505.0,0.0,400,70
13,sse,crps,74.59,605.44,0.0,400,70
14,sse,dss,-437.3,-3392.18,0.0,400,70
15,sse,is1,289.69,2415.75,0.0,400,70
16,crps,sse,60.94,521.28,0.1,400,70
17,crps,crps,72.64,617.74,0.1,400,70
18,crps,dss,-456.27,-3227.61,0.1,400,70
19,crps,is1,287.63,2452.79,0.1,400,70
20,dss,sse,63.97,504.0,0.1,400,70
21,dss,crps,75.76,619.49,0.1,400,70
22,dss,dss,-447.58,-3268.62,0.1,400,70
23,dss,is1,294.47,2499.41,0.1,400,70
24,is1,sse,64.86,490.41,0.1,400,70
25,is1,crps,74.95,602.46,0.1,400,70
26,is1,dss,-438.63,-3394.27,0.1,400,70
27,is1,is1,284.28,2421.38,0.1,400,70
28,sse,sse,64.09,504.83,0.1,400,70
29,sse,crps,74.7,604.96,0.1,400,70
30,sse,dss,-436.89,-3393.94,0.1,400,70
31,sse,is1,290.4,2408.82,0.1,400,70
32,crps,sse,61.59,507.75,0.3,400,70
33,crps,crps,73.15,611.36,0.3,400,70
34,crps,dss,-449.72,-3334.94,0.3,400,70
35,crps,is1,288.29,2432.18,0.3,400,70
36,dss,sse,67.75,471.98,0.3,400,70
37,dss,crps,78.67,605.09,0.3,400,70
38,dss,dss,-425.78,-3432.69,0.3,400,70
39,dss,is1,303.78,2444.03,0.3,400,70
40,is1,sse,65.0,489.56,0.3,400,70
41,is1,crps,75.52,597.85,0.3,400,70
42,is1,dss,-436.99,-3399.87,0.3,400,70
43,is1,is1,287.43,2404.95,0.3,400,70
44,sse,sse,65.44,487.74,0.3,400,70
45,sse,crps,77.64,611.46,0.3,400,70
46,sse,dss,-422.96,-3463.66,0.3,400,70
47,sse,is1,302.7,2445.59,0.3,400,70
48,crps,sse,62.53,499.29,0.5,400,70
49,crps,crps,74.28,601.49,0.5,400,70
50,crps,dss,-433.75,-3456.2,0.5,400,70
51,crps,is1,292.84,2371.75,0.5,400,70
52,dss,sse,68.24,466.4,0.5,400,70
53,dss,crps,79.07,600.66,0.5,400,70
54,dss,dss,-414.33,-3525.11,0.5,400,70
55,dss,is1,307.69,2403.88,0.5,400,70
56,is1,sse,66.27,475.2,0.5,400,70
57,is1,crps,76.08,591.43,0.5,400,70
58,is1,dss,-433.5,-3445.86,0.5,400,70
59,is1,is1,289.63,2390.22,0.5,400,70
60,sse,sse,68.72,471.06,0.5,400,70
61,sse,crps,82.04,624.29,0.5,400,70
62,sse,dss,-382.87,-3272.75,0.5,400,70
63,sse,is1,316.26,2502.45,0.5,400,70
64,crps,sse,62.53,499.29,0.8,400,70
65,crps,crps,74.28,601.49,0.8,400,70
66,crps,dss,-433.75,-3456.2,0.8,400,70
67,crps,is1,292.84,2371.75,0.8,400,70
68,dss,sse,68.72,471.06,0.8,400,70
69,dss,crps,82.04,624.29,0.8,400,70
70,dss,dss,-382.87,-3272.75,0.8,400,70
71,dss,is1,316.26,2502.45,0.8,400,70
72,is1,sse,68.72,471.06,0.8,400,70
73,is1,crps,82.04,624.29,0.8,400,70
74,is1,dss,-382.87,-3272.75,0.8,400,70
75,is1,is1,316.26,2502.45,0.8,400,70
76,sse,sse,68.72,471.06,0.8,400,70
77,sse,crps,82.04,624.29,0.8,400,70
78,sse,dss,-382.87,-3272.75,0.8,400,70
79,sse,is1,316.26,2502.45,0.8,400,70
