,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,27.25,514.76,0.0,200,99
1,crps,crps,31.66,619.82,0.0,200,99
2,crps,dss,-266.97,-3287.07,0.0,200,99
3,crps,is1,112.91,2502.79,0.0,200,99
4,dss,sse,27.67,518.92,0.0,200,99
5,dss,crps,31.79,625.62,0.0,200,99
6,dss,dss,-271.95,-3195.69,0.0,200,99
7,dss,is1,114.51,2506.55,0.0,200,99
8,is1,sse,27.3,525.82,0.0,200,99
9,is1,crps,32.52,637.34,0.0,200,99
10,is1,dss,-258.98,-3054.64,0.0,200,99
11,is1,is1,114.61,2600.49,0.0,200,99
12,sse,sse,27.68,534.86,0.0,200,99
13,sse,crps,33.15,651.73,0.0,200,99
14,sse,dss,-261.27,-3002.17,0.0,200,99
15,sse,is1,118.23,2596.23,0.0,200,99
16,crps,sse,27.25,514.76,0.1,200,99
17,crps,crps,31.66,619.82,0.1,200,99
18,crps,dss,-266.97,-3287.07,0.1,200,99
19,crps,is1,112.91,2502.79,0.1,200,99
20,dss,sse,27.77,516.35,0.1,200,99
21,dss,crps,32.19,628.08,0.1,200,99
22,dss,dss,-270.92,-3223.12,0.1,200,99
23,dss,is1,114.53,2499.9,0.1,200,99
24,is1,sse,27.3,525.82,0.1,200,99
25,is1,crps,32.52,637.34,0.1,200,99
26,is1,dss,-258.98,-3054.64,0.1,200,99
27,is1,is1,114.61,2600.49,0.1,200,99
28,sse,sse,27.68,534.86,0.1,200,99
29,sse,crps,33.15,651.73,0.1,200,99
30,sse,dss,-261.27,-3002.17,0.1,200,99
31,sse,is1,118.23,2596.23,0.1,200,99
32,crps,sse,27.25,514.68,0.3,200,99
33,crps,crps,31.69,619.45,0.3,200,99
34,crps,dss,-266.91,-3287.85,0.3,200,99
35,crps,is1,113.19,2501.09,0.3,200,99
36,dss,sse,28.16,518.59,0.3,200,99
37,dss,crps,33.12,635.35,0.3,200,99
38,dss,dss,-267.02,-3200.64,0.3,200,99
39,dss,is1,119.41,2525.03,0.3,200,99
40,is1,sse,27.32,526.3,0.3,200,99
41,is1,crps,32.8,642.69,0.3,200,99
42,is1,dss,-258.74,-3049.84,0.3,200,99
43,is1,is1,115.21,2618.34,0.3,200,99
44,sse,sse,27.68,534.86,0.3,200,99
45,sse,crps,33.15,651.73,0.3,200,99
46,sse,dss,-261.27,-3002.17,0.3,200,99
47,sse,is1,118.23,2596.23,0.3,200,99
48,crps,sse,27.25,514.68,0.5,200,99
49,crps,crps,31.69,619.45,0.5,200,99
50,crps,dss,-266.91,-3287.85,0.5,200,99
51,crps,is1,113.19,2501.09,0.5,200,99
52,dss,sse,29.78,489.54,0.5,200,99
53,dss,crps,34.62,611.65,0.5,200,99
54,dss,dss,-255.09,-3416.64,0.5,200,99
55,dss,is1,125.91,2429.26,0.5,200,99
56,is1,sse,27.32,526.3,0.5,200,99
57,is1,crps,32.8,642.69,0.5,200,99
58,is1,dss,-258.74,-3049.84,0.5,200,99
59,is1,is1,115.21,2618.34,0.5,200,99
60,sse,sse,27.68,534.86,0.5,200,99
61,sse,crps,33.15,651.73,0.5,200,99
62,sse,dss,-261.27,-3002.17,0.5,200,99
63,sse,is1,118.23,2596.23,0.5,200,99
64,crps,sse,27.33,514.84,0.8,200,99
65,crps,crps,31.83,618.52,0.8,200,99
66,crps,dss,-266.11,-3287.84,0.8,200,99
67,crps,is1,113.19,2493.93,0.8,200,99
68,dss,sse,29.78,489.54,0.8,200,99
69,dss,crps,34.62,611.65,0.8,200,99
70,dss,dss,-255.09,-3416.64,0.8,200,99
71,dss,is1,125.91,2429.26,0.8,200,99
72,is1,sse,27.32,526.3,0.8,200,99
73,is1,crps,32.8,642.69,0.8,200,99
74,is1,dss,-258.74,-3049.84,0.8,200,99
75,is1,is1,115.21,2618.34,0.8,200,99
76,sse,sse,29.72,499.26,0.8,200,99
77,sse,crps,37.31,645.28,0.8,200,99
78,sse,dss,-182.63,-2677.43,0.8,200,99
79,sse,is1,136.1,2656.41,0.8,200,99
