,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,21.74,501.1,0.0,200,35
1,crps,crps,30.67,639.63,0.0,200,35
2,crps,dss,-287.83,-3349.05,0.0,200,35
3,crps,is1,118.76,2464.81,0.0,200,35
4,dss,sse,22.39,494.97,0.0,200,35
5,dss,crps,31.06,632.42,0.0,200,35
6,dss,dss,-287.32,-3346.43,0.0,200,35
7,dss,is1,121.27,2439.09,0.0,200,35
8,is1,sse,22.82,492.01,0.0,200,35
9,is1,crps,31.37,635.61,0.0,200,35
10,is1,dss,-285.64,-3351.17,0.0,200,35
11,is1,is1,120.63,2444.08,0.0,200,35
12,sse,sse,21.31,489.07,0.0,200,35
13,sse,crps,30.64,622.42,0.0,200,35
14,sse,dss,-287.08,-3401.77,0.0,200,35
15,sse,is1,118.16,2399.09,0.0,200,35
16,crps,sse,21.74,501.1,0.1,200,35
17,crps,crps,30.67,639.63,0.1,200,35
18,crps,dss,-287.83,-3349.05,0.1,200,35
19,crps,is1,118.76,2464.81,0.1,200,35
20,dss,sse,22.47,493.1,0.1,200,35
21,dss,crps,31.32,628.37,0.1,200,35
22,dss,dss,-286.52,-3365.14,0.1,200,35
23,dss,is1,123.05,2432.75,0.1,200,35
24,is1,sse,22.82,491.94,0.1,200,35
25,is1,crps,31.4,634.99,0.1,200,35
26,is1,dss,-285.64,-3351.84,0.1,200,35
27,is1,is1,120.71,2445.07,0.1,200,35
28,sse,sse,21.34,488.6,0.1,200,35
29,sse,crps,30.77,620.84,0.1,200,35
30,sse,dss,-286.75,-3406.43,0.1,200,35
31,sse,is1,119.27,2394.03,0.1,200,35
32,crps,sse,21.77,500.49,0.3,200,35
33,crps,crps,30.85,637.31,0.3,200,35
34,crps,dss,-287.49,-3355.18,0.3,200,35
35,crps,is1,119.91,2462.26,0.3,200,35
36,dss,sse,23.99,470.54,0.3,200,35
37,dss,crps,34.16,614.94,0.3,200,35
38,dss,dss,-273.62,-3522.2,0.3,200,35
39,dss,is1,134.08,2436.85,0.3,200,35
40,is1,sse,23.05,479.79,0.3,200,35
41,is1,crps,31.69,618.48,0.3,200,35
42,is1,dss,-284.08,-3417.44,0.3,200,35
43,is1,is1,121.47,2417.15,0.3,200,35
44,sse,sse,21.45,486.15,0.3,200,35
45,sse,crps,31.21,612.15,0.3,200,35
46,sse,dss,-284.53,-3433.05,0.3,200,35
47,sse,is1,121.67,2384.31,0.3,200,35
48,crps,sse,21.77,500.49,0.5,200,35
49,crps,crps,30.85,637.31,0.5,200,35
50,crps,dss,-287.49,-3355.18,0.5,200,35
51,crps,is1,119.91,2462.26,0.5,200,35
52,dss,sse,23.99,470.54,0.5,200,35
53,dss,crps,34.16,614.94,0.5,200,35
54,dss,dss,-273.62,-3522.2,0.5,200,35
55,dss,is1,134.08,2436.85,0.5,200,35
56,is1,sse,23.18,477.24,0.5,200,35
57,is1,crps,31.98,612.33,0.5,200,35
58,is1,dss,-282.73,-3441.22,0.5,200,35
59,is1,is1,121.84,2416.48,0.5,200,35
60,sse,sse,21.45,486.15,0.5,200,35
61,sse,crps,31.21,612.15,0.5,200,35
62,sse,dss,-284.53,-3433.05,0.5,200,35
63,sse,is1,121.67,2384.31,0.5,200,35
64,crps,sse,21.82,498.41,0.8,200,35
65,crps,crps,31.02,633.18,0.8,200,35
66,crps,dss,-287.08,-3375.92,0.8,200,35
67,crps,is1,121.43,2441.1,0.8,200,35
68,dss,sse,23.99,470.54,0.8,200,35
69,dss,crps,34.16,614.94,0.8,200,35
70,dss,dss,-273.62,-3522.2,0.8,200,35
71,dss,is1,134.08,2436.85,0.8,200,35
72,is1,sse,23.27,474.27,0.8,200,35
73,is1,crps,32.17,608.13,0.8,200,35
74,is1,dss,-280.81,-3484.95,0.8,200,35
75,is1,is1,122.92,2391.81,0.8,200,35
76,sse,sse,21.45,486.15,0.8,200,35
77,sse,crps,31.21,612.15,0.8,200,35
78,sse,dss,-284.53,-3433.05,0.8,200,35
79,sse,is1,121.67,2384.31,0.8,200,35
