,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,266.17,463.96,0.0,1600,98
1,crps,crps,309.95,576.52,0.0,1600,98
2,crps,dss,-1679.26,-3694.79,0.0,1600,98
3,crps,is1,1238.42,2251.12,0.0,1600,98
4,dss,sse,267.23,461.2,0.0,1600,98
5,dss,crps,310.49,577.18,0.0,1600,98
6,dss,dss,-1683.64,-3681.04,0.0,1600,98
7,dss,is1,1235.48,2262.86,0.0,1600,98
8,is1,sse,267.8,463.57,0.0,1600,98
9,is1,crps,310.99,577.75,0.0,1600,98
10,is1,dss,-1668.88,-3685.41,0.0,1600,98
11,is1,is1,1230.45,2274.5,0.0,1600,98
12,sse,sse,263.25,469.22,0.0,1600,98
13,sse,crps,312.58,590.96,0.0,1600,98
14,sse,dss,-1649.61,-3543.15,0.0,1600,98
15,sse,is1,1251.3,2314.91,0.0,1600,98
16,crps,sse,266.27,463.74,0.1,1600,98
17,crps,crps,310.36,575.77,0.1,1600,98
18,crps,dss,-1678.29,-3697.04,0.1,1600,98
19,crps,is1,1240.82,2247.63,0.1,1600,98
20,dss,sse,269.11,459.63,0.1,1600,98
21,dss,crps,314.21,577.85,0.1,1600,98
22,dss,dss,-1651.08,-3657.55,0.1,1600,98
23,dss,is1,1251.86,2269.34,0.1,1600,98
24,is1,sse,271.83,458.8,0.1,1600,98
25,is1,crps,313.12,574.82,0.1,1600,98
26,is1,dss,-1653.68,-3706.07,0.1,1600,98
27,is1,is1,1234.41,2274.88,0.1,1600,98
28,sse,sse,264.95,466.73,0.1,1600,98
29,sse,crps,318.92,596.15,0.1,1600,98
30,sse,dss,-1579.65,-3481.72,0.1,1600,98
31,sse,is1,1267.27,2344.06,0.1,1600,98
32,crps,sse,267.4,463.62,0.3,1600,98
33,crps,crps,312.26,577.14,0.3,1600,98
34,crps,dss,-1655.84,-3666.97,0.3,1600,98
35,crps,is1,1248.95,2256.15,0.3,1600,98
36,dss,sse,275.78,460.61,0.3,1600,98
37,dss,crps,327.57,595.21,0.3,1600,98
38,dss,dss,-1603.78,-3644.11,0.3,1600,98
39,dss,is1,1306.79,2363.98,0.3,1600,98
40,is1,sse,272.7,456.59,0.3,1600,98
41,is1,crps,315.31,573.48,0.3,1600,98
42,is1,dss,-1643.25,-3724.14,0.3,1600,98
43,is1,is1,1247.61,2263.17,0.3,1600,98
44,sse,sse,265.89,465.37,0.3,1600,98
45,sse,crps,319.93,595.05,0.3,1600,98
46,sse,dss,-1570.22,-3495.19,0.3,1600,98
47,sse,is1,1269.65,2343.94,0.3,1600,98
48,crps,sse,269.15,459.36,0.5,1600,98
49,crps,crps,314.61,576.4,0.5,1600,98
50,crps,dss,-1645.11,-3676.56,0.5,1600,98
51,crps,is1,1253.13,2263.93,0.5,1600,98
52,dss,sse,275.78,460.61,0.5,1600,98
53,dss,crps,327.57,595.21,0.5,1600,98
54,dss,dss,-1603.78,-3644.11,0.5,1600,98
55,dss,is1,1306.79,2363.98,0.5,1600,98
56,is1,sse,273.24,457.39,0.5,1600,98
57,is1,crps,317.23,575.95,0.5,1600,98
58,is1,dss,-1629.54,-3683.68,0.5,1600,98
59,is1,is1,1253.84,2272.04,0.5,1600,98
60,sse,sse,265.89,465.37,0.5,1600,98
61,sse,crps,319.93,595.05,0.5,1600,98
62,sse,dss,-1570.22,-3495.19,0.5,1600,98
63,sse,is1,1269.65,2343.94,0.5,1600,98
64,crps,sse,272.82,456.28,0.8,1600,98
65,crps,crps,316.37,574.82,0.8,1600,98
66,crps,dss,-1633.35,-3687.45,0.8,1600,98
67,crps,is1,1254.1,2264.42,0.8,1600,98
68,dss,sse,276.93,465.16,0.8,1600,98
69,dss,crps,337.84,617.48,0.8,1600,98
70,dss,dss,-1500.89,-3425.0,0.8,1600,98
71,dss,is1,1343.08,2463.51,0.8,1600,98
72,is1,sse,273.24,457.39,0.8,1600,98
73,is1,crps,317.23,575.95,0.8,1600,98
74,is1,dss,-1629.54,-3683.68,0.8,1600,98
75,is1,is1,1253.84,2272.04,0.8,1600,98
76,sse,sse,276.93,465.16,0.8,1600,98
77,sse,crps,337.84,617.48,0.8,1600,98
78,sse,dss,-1500.89,-3425.0,0.8,1600,98
79,sse,is1,1343.08,2463.51,0.8,1600,98
