,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,53.31,472.24,0.0,400,4
1,crps,crps,69.13,601.43,0.0,400,4
2,crps,dss,-501.73,-3435.71,0.0,400,4
3,crps,is1,290.26,2360.01,0.0,400,4
4,dss,sse,55.24,467.48,0.0,400,4
5,dss,crps,70.57,593.26,0.0,400,4
6,dss,dss,-498.56,-3602.19,0.0,400,4
7,dss,is1,291.34,2319.1,0.0,400,4
8,is1,sse,55.16,464.75,0.0,400,4
9,is1,crps,70.84,592.67,0.0,400,4
10,is1,dss,-490.72,-3650.92,0.0,400,4
11,is1,is1,290.34,2340.46,0.0,400,4
12,sse,sse,52.76,484.91,0.0,400,4
13,sse,crps,68.97,606.9,0.0,400,4
14,sse,dss,-499.02,-3472.15,0.0,400,4
15,sse,is1,291.78,2323.47,0.0,400,4
16,crps,sse,53.31,472.24,0.1,400,4
17,crps,crps,69.13,601.43,0.1,400,4
18,crps,dss,-501.73,-3435.71,0.1,400,4
19,crps,is1,290.26,2360.01,0.1,400,4
20,dss,sse,55.63,466.8,0.1,400,4
21,dss,crps,71.57,591.11,0.1,400,4
22,dss,dss,-494.1,-3610.43,0.1,400,4
23,dss,is1,294.99,2321.44,0.1,400,4
24,is1,sse,55.16,464.75,0.1,400,4
25,is1,crps,70.84,592.67,0.1,400,4
26,is1,dss,-490.72,-3650.92,0.1,400,4
27,is1,is1,290.34,2340.46,0.1,400,4
28,sse,sse,52.8,484.15,0.1,400,4
29,sse,crps,69.23,603.7,0.1,400,4
30,sse,dss,-498.6,-3479.77,0.1,400,4
31,sse,is1,292.62,2309.14,0.1,400,4
32,crps,sse,53.64,466.84,0.3,400,4
33,crps,crps,69.6,595.5,0.3,400,4
34,crps,dss,-498.17,-3492.11,0.3,400,4
35,crps,is1,292.86,2305.33,0.3,400,4
36,dss,sse,56.08,458.76,0.3,400,4
37,dss,crps,72.34,581.94,0.3,400,4
38,dss,dss,-483.8,-3722.47,0.3,400,4
39,dss,is1,299.09,2277.92,0.3,400,4
40,is1,sse,55.3,464.25,0.3,400,4
41,is1,crps,71.28,588.69,0.3,400,4
42,is1,dss,-489.3,-3656.07,0.3,400,4
43,is1,is1,291.55,2321.51,0.3,400,4
44,sse,sse,53.02,482.49,0.3,400,4
45,sse,crps,69.59,601.26,0.3,400,4
46,sse,dss,-496.37,-3496.38,0.3,400,4
47,sse,is1,292.67,2308.96,0.3,400,4
48,crps,sse,53.82,465.5,0.5,400,4
49,crps,crps,70.42,589.03,0.5,400,4
50,crps,dss,-495.29,-3514.01,0.5,400,4
51,crps,is1,292.91,2298.12,0.5,400,4
52,dss,sse,57.2,462.5,0.5,400,4
53,dss,crps,74.91,600.03,0.5,400,4
54,dss,dss,-472.59,-3685.07,0.5,400,4
55,dss,is1,308.45,2367.61,0.5,400,4
56,is1,sse,55.3,464.25,0.5,400,4
57,is1,crps,71.28,588.69,0.5,400,4
58,is1,dss,-489.3,-3656.07,0.5,400,4
59,is1,is1,291.55,2321.51,0.5,400,4
60,sse,sse,54.03,468.96,0.5,400,4
61,sse,crps,71.65,595.89,0.5,400,4
62,sse,dss,-457.41,-3462.01,0.5,400,4
63,sse,is1,296.67,2319.11,0.5,400,4
64,crps,sse,53.82,465.5,0.8,400,4
65,crps,crps,70.42,589.03,0.8,400,4
66,crps,dss,-495.29,-3514.01,0.8,400,4
67,crps,is1,292.91,2298.12,0.8,400,4
68,dss,sse,57.2,462.5,0.8,400,4
69,dss,crps,74.91,600.03,0.8,400,4
70,dss,dss,-472.59,-3685.07,0.8,400,4
71,dss,is1,308.45,2367.61,0.8,400,4
72,is1,sse,56.09,459.14,0.8,400,4
73,is1,crps,72.14,582.09,0.8,400,4
74,is1,dss,-483.71,-3718.62,0.8,400,4
75,is1,is1,295.89,2272.24,0.8,400,4
76,sse,sse,54.34,473.82,0.8,400,4
77,sse,crps,72.15,600.93,0.8,400,4
78,sse,dss,-448.58,-3363.53,0.8,400,4
79,sse,is1,299.67,2351.32,0.8,400,4
