,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,134.72,637.42,0.0,400,96
1,crps,crps,107.21,465.46,0.0,400,96
2,crps,dss,-226.38,-604.65,0.0,400,96
3,crps,is1,1262.57,5188.92,0.0,400,96
4,dss,sse,134.72,637.42,0.0,400,96
5,dss,crps,107.21,465.46,0.0,400,96
6,dss,dss,-226.38,-604.65,0.0,400,96
7,dss,is1,1262.57,5188.92,0.0,400,96
8,is1,sse,152.26,708.28,0.0,400,96
9,is1,crps,112.82,489.64,0.0,400,96
10,is1,dss,-74.38,-95.42,0.0,400,96
11,is1,is1,1262.39,5194.23,0.0,400,96
12,sse,sse,134.72,637.42,0.0,400,96
13,sse,crps,107.21,465.46,0.0,400,96
14,sse,dss,-226.38,-604.65,0.0,400,96
15,sse,is1,1262.57,5188.92,0.0,400,96
16,crps,sse,138.14,631.97,0.1,400,96
17,crps,crps,109.89,459.83,0.1,400,96
18,crps,dss,-209.48,-706.0,0.1,400,96
19,crps,is1,1274.17,5184.12,0.1,400,96
20,dss,sse,138.14,631.97,0.1,400,96
21,dss,crps,109.89,459.83,0.1,400,96
22,dss,dss,-209.48,-706.0,0.1,400,96
23,dss,is1,1274.17,5184.12,0.1,400,96
24,is1,sse,161.38,738.99,0.1,400,96
25,is1,crps,117.4,492.26,0.1,400,96
26,is1,dss,26.79,302.65,0.1,400,96
27,is1,is1,1275.78,5167.39,0.1,400,96
28,sse,sse,157.31,728.93,0.1,400,96
29,sse,crps,117.22,492.95,0.1,400,96
30,sse,dss,-154.81,-416.53,0.1,400,96
31,sse,is1,1279.63,5183.41,0.1,400,96
32,crps,sse,400.6,1786.49,0.3,400,96
33,crps,crps,204.17,866.91,0.3,400,96
34,crps,dss,196.07,984.47,0.3,400,96
35,crps,is1,1539.17,6245.01,0.3,400,96
36,dss,sse,400.6,1786.49,0.3,400,96
37,dss,crps,204.17,866.91,0.3,400,96
38,dss,dss,196.07,984.47,0.3,400,96
39,dss,is1,1539.17,6245.01,0.3,400,96
40,is1,sse,294.43,1036.93,0.3,400,96
41,is1,crps,147.79,558.97,0.3,400,96
42,is1,dss,170.77,707.49,0.3,400,96
43,is1,is1,1308.47,5234.82,0.3,400,96
44,sse,sse,400.6,1786.49,0.3,400,96
45,sse,crps,204.17,866.91,0.3,400,96
46,sse,dss,196.07,984.47,0.3,400,96
47,sse,is1,1539.17,6245.01,0.3,400,96
48,crps,sse,400.6,1786.49,0.5,400,96
49,crps,crps,204.17,866.91,0.5,400,96
50,crps,dss,196.07,984.47,0.5,400,96
51,crps,is1,1539.17,6245.01,0.5,400,96
52,dss,sse,400.6,1786.49,0.5,400,96
53,dss,crps,204.17,866.91,0.5,400,96
54,dss,dss,196.07,984.47,0.5,400,96
55,dss,is1,1539.17,6245.01,0.5,400,96
56,is1,sse,514.84,1932.9,0.5,400,96
57,is1,crps,228.98,893.21,0.5,400,96
58,is1,dss,495.76,1923.54,0.5,400,96
59,is1,is1,1523.57,6089.66,0.5,400,96
60,sse,sse,400.6,1786.49,0.5,400,96
61,sse,crps,204.17,866.91,0.5,400,96
62,sse,dss,196.07,984.47,0.5,400,96
63,sse,is1,1539.17,6245.01,0.5,400,96
64,crps,sse,400.6,1786.49,0.8,400,96
65,crps,crps,204.17,866.91,0.8,400,96
66,crps,dss,196.07,984.47,0.8,400,96
67,crps,is1,1539.17,6245.01,0.8,400,96
68,dss,sse,400.6,1786.49,0.8,400,96
69,dss,crps,204.17,866.91,0.8,400,96
70,dss,dss,196.07,984.47,0.8,400,96
71,dss,is1,1539.17,6245.01,0.8,400,96
72,is1,sse,514.84,1932.9,0.8,400,96
73,is1,crps,228.98,893.21,0.8,400,96
74,is1,dss,495.76,1923.54,0.8,400,96
75,is1,is1,1523.57,6089.66,0.8,400,96
76,sse,sse,400.6,1786.49,0.8,400,96
77,sse,crps,204.17,866.91,0.8,400,96
78,sse,dss,196.07,984.47,0.8,400,96
79,sse,is1,1539.17,6245.01,0.8,400,96
