,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,24.74,505.08,0.0,200,3
1,crps,crps,35.54,631.6,0.0,200,3
2,crps,dss,-237.24,-3001.84,0.0,200,3
3,crps,is1,155.79,2476.17,0.0,200,3
4,dss,sse,24.8,495.72,0.0,200,3
5,dss,crps,35.68,620.26,0.0,200,3
6,dss,dss,-240.07,-3170.22,0.0,200,3
7,dss,is1,154.97,2463.78,0.0,200,3
8,is1,sse,24.85,498.66,0.0,200,3
9,is1,crps,35.92,626.06,0.0,200,3
10,is1,dss,-235.69,-3120.4,0.0,200,3
11,is1,is1,153.42,2473.28,0.0,200,3
12,sse,sse,24.28,510.76,0.0,200,3
13,sse,crps,35.25,635.6,0.0,200,3
14,sse,dss,-243.12,-2988.44,0.0,200,3
15,sse,is1,151.31,2501.89,0.0,200,3
16,crps,sse,24.74,505.08,0.1,200,3
17,crps,crps,35.54,631.6,0.1,200,3
18,crps,dss,-237.24,-3001.84,0.1,200,3
19,crps,is1,155.79,2476.17,0.1,200,3
20,dss,sse,24.83,496.99,0.1,200,3
21,dss,crps,35.76,621.17,0.1,200,3
22,dss,dss,-239.75,-3157.51,0.1,200,3
23,dss,is1,155.21,2469.03,0.1,200,3
24,is1,sse,24.85,498.66,0.1,200,3
25,is1,crps,35.92,626.06,0.1,200,3
26,is1,dss,-235.69,-3120.4,0.1,200,3
27,is1,is1,153.42,2473.28,0.1,200,3
28,sse,sse,24.28,510.76,0.1,200,3
29,sse,crps,35.25,635.6,0.1,200,3
30,sse,dss,-243.12,-2988.44,0.1,200,3
31,sse,is1,151.31,2501.89,0.1,200,3
32,crps,sse,24.74,505.08,0.3,200,3
33,crps,crps,35.54,631.6,0.3,200,3
34,crps,dss,-237.24,-3001.84,0.3,200,3
35,crps,is1,155.79,2476.17,0.3,200,3
36,dss,sse,24.83,496.99,0.3,200,3
37,dss,crps,35.76,621.17,0.3,200,3
38,dss,dss,-239.75,-3157.51,0.3,200,3
39,dss,is1,155.21,2469.03,0.3,200,3
40,is1,sse,24.88,499.93,0.3,200,3
41,is1,crps,36.0,626.97,0.3,200,3
42,is1,dss,-235.36,-3107.68,0.3,200,3
43,is1,is1,153.66,2478.53,0.3,200,3
44,sse,sse,25.58,500.75,0.3,200,3
45,sse,crps,37.78,645.89,0.3,200,3
46,sse,dss,-226.59,-2908.21,0.3,200,3
47,sse,is1,161.83,2584.85,0.3,200,3
48,crps,sse,24.74,504.69,0.5,200,3
49,crps,crps,35.63,629.87,0.5,200,3
50,crps,dss,-237.22,-3005.74,0.5,200,3
51,crps,is1,155.79,2478.17,0.5,200,3
52,dss,sse,25.63,493.31,0.5,200,3
53,dss,crps,37.58,630.81,0.5,200,3
54,dss,dss,-231.12,-3203.86,0.5,200,3
55,dss,is1,161.8,2538.1,0.5,200,3
56,is1,sse,25.18,493.52,0.5,200,3
57,is1,crps,36.48,618.25,0.5,200,3
58,is1,dss,-232.16,-3158.86,0.5,200,3
59,is1,is1,155.05,2467.77,0.5,200,3
60,sse,sse,25.58,500.75,0.5,200,3
61,sse,crps,37.78,645.89,0.5,200,3
62,sse,dss,-226.59,-2908.21,0.5,200,3
63,sse,is1,161.83,2584.85,0.5,200,3
64,crps,sse,24.85,502.37,0.8,200,3
65,crps,crps,35.94,629.46,0.8,200,3
66,crps,dss,-234.7,-3190.86,0.8,200,3
67,crps,is1,157.16,2437.27,0.8,200,3
68,dss,sse,26.8,483.64,0.8,200,3
69,dss,crps,38.94,633.67,0.8,200,3
70,dss,dss,-214.98,-3212.87,0.8,200,3
71,dss,is1,167.27,2506.58,0.8,200,3
72,is1,sse,25.27,490.14,0.8,200,3
73,is1,crps,36.67,615.4,0.8,200,3
74,is1,dss,-231.59,-3182.09,0.8,200,3
75,is1,is1,155.78,2451.68,0.8,200,3
76,sse,sse,25.58,500.75,0.8,200,3
77,sse,crps,37.78,645.89,0.8,200,3
78,sse,dss,-226.59,-2908.21,0.8,200,3
79,sse,is1,161.83,2584.85,0.8,200,3
