,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,94.46,563.42,0.0,400,94
1,crps,crps,90.93,445.41,0.0,400,94
2,crps,dss,-336.07,-783.2,0.0,400,94
3,crps,is1,1281.98,5346.12,0.0,400,94
4,dss,sse,94.97,566.24,0.0,400,94
5,dss,crps,91.17,445.25,0.0,400,94
6,dss,dss,-346.79,-647.55,0.0,400,94
7,dss,is1,1279.94,5349.91,0.0,400,94
8,is1,sse,115.9,670.57,0.0,400,94
9,is1,crps,98.5,483.41,0.0,400,94
10,is1,dss,-241.8,-225.24,0.0,400,94
11,is1,is1,1276.71,5351.14,0.0,400,94
12,sse,sse,93.86,563.65,0.0,400,94
13,sse,crps,90.57,445.95,0.0,400,94
14,sse,dss,-355.94,-635.18,0.0,400,94
15,sse,is1,1278.82,5344.56,0.0,400,94
16,crps,sse,102.82,604.5,0.1,400,94
17,crps,crps,94.43,448.19,0.1,400,94
18,crps,dss,-284.24,-663.38,0.1,400,94
19,crps,is1,1290.01,5336.84,0.1,400,94
20,dss,sse,96.55,562.45,0.1,400,94
21,dss,crps,92.9,439.89,0.1,400,94
22,dss,dss,-322.12,-887.81,0.1,400,94
23,dss,is1,1287.25,5321.64,0.1,400,94
24,is1,sse,120.61,694.02,0.1,400,94
25,is1,crps,100.97,483.94,0.1,400,94
26,is1,dss,-178.01,-147.71,0.1,400,94
27,is1,is1,1285.62,5314.03,0.1,400,94
28,sse,sse,102.82,604.5,0.1,400,94
29,sse,crps,94.43,448.19,0.1,400,94
30,sse,dss,-284.24,-663.38,0.1,400,94
31,sse,is1,1290.01,5336.84,0.1,400,94
32,crps,sse,372.65,1598.02,0.3,400,94
33,crps,crps,199.47,823.78,0.3,400,94
34,crps,dss,175.51,803.96,0.3,400,94
35,crps,is1,1515.09,6106.26,0.3,400,94
36,dss,sse,372.65,1598.02,0.3,400,94
37,dss,crps,199.47,823.78,0.3,400,94
38,dss,dss,175.51,803.96,0.3,400,94
39,dss,is1,1515.09,6106.26,0.3,400,94
40,is1,sse,372.65,1598.02,0.3,400,94
41,is1,crps,199.47,823.78,0.3,400,94
42,is1,dss,175.51,803.96,0.3,400,94
43,is1,is1,1515.09,6106.26,0.3,400,94
44,sse,sse,372.65,1598.02,0.3,400,94
45,sse,crps,199.47,823.78,0.3,400,94
46,sse,dss,175.51,803.96,0.3,400,94
47,sse,is1,1515.09,6106.26,0.3,400,94
48,crps,sse,372.65,1598.02,0.5,400,94
49,crps,crps,199.47,823.78,0.5,400,94
50,crps,dss,175.51,803.96,0.5,400,94
51,crps,is1,1515.09,6106.26,0.5,400,94
52,dss,sse,372.65,1598.02,0.5,400,94
53,dss,crps,199.47,823.78,0.5,400,94
54,dss,dss,175.51,803.96,0.5,400,94
55,dss,is1,1515.09,6106.26,0.5,400,94
56,is1,sse,372.65,1598.02,0.5,400,94
57,is1,crps,199.47,823.78,0.5,400,94
58,is1,dss,175.51,803.96,0.5,400,94
59,is1,is1,1515.09,6106.26,0.5,400,94
60,sse,sse,372.65,1598.02,0.5,400,94
61,sse,crps,199.47,823.78,0.5,400,94
62,sse,dss,175.51,803.96,0.5,400,94
63,sse,is1,1515.09,6106.26,0.5,400,94
64,crps,sse,372.65,1598.02,0.8,400,94
65,crps,crps,199.47,823.78,0.8,400,94
66,crps,dss,175.51,803.96,0.8,400,94
67,crps,is1,1515.09,6106.26,0.8,400,94
68,dss,sse,372.65,1598.02,0.8,400,94
69,dss,crps,199.47,823.78,0.8,400,94
70,dss,dss,175.51,803.96,0.8,400,94
71,dss,is1,1515.09,6106.26,0.8,400,94
72,is1,sse,372.65,1598.02,0.8,400,94
73,is1,crps,199.47,823.78,0.8,400,94
74,is1,dss,175.51,803.96,0.8,400,94
75,is1,is1,1515.09,6106.26,0.8,400,94
76,sse,sse,372.65,1598.02,0.8,400,94
77,sse,crps,199.47,823.78,0.8,400,94
78,sse,dss,175.51,803.96,0.8,400,94
79,sse,is1,1515.09,6106.26,0.8,400,94
