,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,213.29,457.49,0.0,1600,23
1,crps,crps,271.94,576.99,0.0,1600,23
2,crps,dss,-1979.49,-3732.88,0.0,1600,23
3,crps,is1,1110.51,2268.53,0.0,1600,23
4,dss,sse,213.2,458.08,0.0,1600,23
5,dss,crps,272.34,576.74,0.0,1600,23
6,dss,dss,-1980.93,-3727.22,0.0,1600,23
7,dss,is1,1113.11,2267.0,0.0,1600,23
8,is1,sse,213.29,455.85,0.0,1600,23
9,is1,crps,272.32,574.87,0.0,1600,23
10,is1,dss,-1973.13,-3716.99,0.0,1600,23
11,is1,is1,1106.61,2269.32,0.0,1600,23
12,sse,sse,212.62,457.11,0.0,1600,23
13,sse,crps,271.53,576.84,0.0,1600,23
14,sse,dss,-1998.26,-3725.65,0.0,1600,23
15,sse,is1,1110.94,2268.86,0.0,1600,23
16,crps,sse,213.75,456.0,0.1,1600,23
17,crps,crps,273.06,574.26,0.1,1600,23
18,crps,dss,-1974.88,-3747.82,0.1,1600,23
19,crps,is1,1116.34,2256.07,0.1,1600,23
20,dss,sse,214.6,454.84,0.1,1600,23
21,dss,crps,273.76,573.11,0.1,1600,23
22,dss,dss,-1970.47,-3753.3,0.1,1600,23
23,dss,is1,1116.87,2254.19,0.1,1600,23
24,is1,sse,214.49,455.6,0.1,1600,23
25,is1,crps,273.84,574.02,0.1,1600,23
26,is1,dss,-1955.87,-3712.1,0.1,1600,23
27,is1,is1,1111.96,2263.11,0.1,1600,23
28,sse,sse,213.2,454.89,0.1,1600,23
29,sse,crps,272.38,573.81,0.1,1600,23
30,sse,dss,-1992.39,-3747.93,0.1,1600,23
31,sse,is1,1114.3,2257.1,0.1,1600,23
32,crps,sse,214.45,456.02,0.3,1600,23
33,crps,crps,273.97,574.41,0.3,1600,23
34,crps,dss,-1954.73,-3715.88,0.3,1600,23
35,crps,is1,1117.56,2258.48,0.3,1600,23
36,dss,sse,218.58,459.22,0.3,1600,23
37,dss,crps,285.53,593.81,0.3,1600,23
38,dss,dss,-1917.44,-3677.88,0.3,1600,23
39,dss,is1,1170.92,2355.36,0.3,1600,23
40,is1,sse,215.29,454.87,0.3,1600,23
41,is1,crps,274.67,573.26,0.3,1600,23
42,is1,dss,-1950.33,-3721.37,0.3,1600,23
43,is1,is1,1118.09,2256.6,0.3,1600,23
44,sse,sse,214.45,456.02,0.3,1600,23
45,sse,crps,273.97,574.41,0.3,1600,23
46,sse,dss,-1954.73,-3715.88,0.3,1600,23
47,sse,is1,1117.56,2258.48,0.3,1600,23
48,crps,sse,215.29,454.87,0.5,1600,23
49,crps,crps,274.67,573.26,0.5,1600,23
50,crps,dss,-1950.33,-3721.37,0.5,1600,23
51,crps,is1,1118.09,2256.6,0.5,1600,23
52,dss,sse,220.14,461.77,0.5,1600,23
53,dss,crps,288.45,599.49,0.5,1600,23
54,dss,dss,-1890.35,-3624.23,0.5,1600,23
55,dss,is1,1182.47,2377.88,0.5,1600,23
56,is1,sse,215.29,454.87,0.5,1600,23
57,is1,crps,274.67,573.26,0.5,1600,23
58,is1,dss,-1950.33,-3721.37,0.5,1600,23
59,is1,is1,1118.09,2256.6,0.5,1600,23
60,sse,sse,214.45,456.02,0.5,1600,23
61,sse,crps,273.97,574.41,0.5,1600,23
62,sse,dss,-1954.73,-3715.88,0.5,1600,23
63,sse,is1,1117.56,2258.48,0.5,1600,23
64,crps,sse,215.29,454.87,0.8,1600,23
65,crps,crps,274.67,573.26,0.8,1600,23
66,crps,dss,-1950.33,-3721.37,0.8,1600,23
67,crps,is1,1118.09,2256.6,0.8,1600,23
68,dss,sse,220.14,461.77,0.8,1600,23
69,dss,crps,288.45,599.49,0.8,1600,23
70,dss,dss,-1890.35,-3624.23,0.8,1600,23
71,dss,is1,1182.47,2377.88,0.8,1600,23
72,is1,sse,215.29,454.87,0.8,1600,23
73,is1,crps,274.67,573.26,0.8,1600,23
74,is1,dss,-1950.33,-3721.37,0.8,1600,23
75,is1,is1,1118.09,2256.6,0.8,1600,23
76,sse,sse,218.66,461.44,0.8,1600,23
77,sse,crps,287.09,598.56,0.8,1600,23
78,sse,dss,-1806.02,-3443.42,0.8,1600,23
79,sse,is1,1174.92,2371.33,0.8,1600,23
