,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,123.29,469.76,0.0,800,26
1,crps,crps,143.15,586.31,0.0,800,26
2,crps,dss,-951.71,-3638.8,0.0,800,26
3,crps,is1,571.53,2322.42,0.0,800,26
4,dss,sse,123.35,469.44,0.0,800,26
5,dss,crps,143.45,584.73,0.0,800,26
6,dss,dss,-953.77,-3646.19,0.0,800,26
7,dss,is1,575.07,2321.38,0.0,800,26
8,is1,sse,122.52,473.98,0.0,800,26
9,is1,crps,142.47,589.84,0.0,800,26
10,is1,dss,-954.71,-3607.54,0.0,800,26
11,is1,is1,565.96,2328.34,0.0,800,26
12,sse,sse,122.01,485.25,0.0,800,26
13,sse,crps,144.18,598.91,0.0,800,26
14,sse,dss,-923.87,-3465.72,0.0,800,26
15,sse,is1,581.49,2352.78,0.0,800,26
16,crps,sse,123.49,469.08,0.1,800,26
17,crps,crps,143.3,585.76,0.1,800,26
18,crps,dss,-942.5,-3677.75,0.1,800,26
19,crps,is1,572.13,2320.09,0.1,800,26
20,dss,sse,125.6,468.5,0.1,800,26
21,dss,crps,150.03,599.11,0.1,800,26
22,dss,dss,-917.81,-3669.99,0.1,800,26
23,dss,is1,607.52,2384.29,0.1,800,26
24,is1,sse,122.78,472.77,0.1,800,26
25,is1,crps,142.69,588.72,0.1,800,26
26,is1,dss,-944.89,-3651.71,0.1,800,26
27,is1,is1,566.83,2325.01,0.1,800,26
28,sse,sse,122.32,483.83,0.1,800,26
29,sse,crps,144.46,597.68,0.1,800,26
30,sse,dss,-916.81,-3491.8,0.1,800,26
31,sse,is1,583.09,2340.54,0.1,800,26
32,crps,sse,124.95,464.2,0.3,800,26
33,crps,crps,146.03,578.32,0.3,800,26
34,crps,dss,-924.32,-3712.9,0.3,800,26
35,crps,is1,588.07,2278.69,0.3,800,26
36,dss,sse,127.07,459.42,0.3,800,26
37,dss,crps,150.92,593.9,0.3,800,26
38,dss,dss,-910.08,-3708.39,0.3,800,26
39,dss,is1,612.26,2358.75,0.3,800,26
40,is1,sse,123.7,468.23,0.3,800,26
41,is1,crps,144.64,583.23,0.3,800,26
42,is1,dss,-935.69,-3697.15,0.3,800,26
43,is1,is1,576.3,2297.26,0.3,800,26
44,sse,sse,124.17,483.36,0.3,800,26
45,sse,crps,150.63,613.33,0.3,800,26
46,sse,dss,-891.15,-3528.54,0.3,800,26
47,sse,is1,611.9,2414.39,0.3,800,26
48,crps,sse,126.42,455.13,0.5,800,26
49,crps,crps,146.91,573.11,0.5,800,26
50,crps,dss,-916.59,-3751.3,0.5,800,26
51,crps,is1,592.81,2253.14,0.5,800,26
52,dss,sse,127.91,461.36,0.5,800,26
53,dss,crps,152.41,598.08,0.5,800,26
54,dss,dss,-894.78,-3657.82,0.5,800,26
55,dss,is1,617.36,2376.49,0.5,800,26
56,is1,sse,124.81,465.06,0.5,800,26
57,is1,crps,145.73,579.68,0.5,800,26
58,is1,dss,-926.03,-3697.78,0.5,800,26
59,is1,is1,585.7,2271.36,0.5,800,26
60,sse,sse,128.83,465.56,0.5,800,26
61,sse,crps,156.99,619.35,0.5,800,26
62,sse,dss,-800.66,-3406.85,0.5,800,26
63,sse,is1,632.43,2470.78,0.5,800,26
64,crps,sse,127.26,457.07,0.8,800,26
65,crps,crps,148.4,577.29,0.8,800,26
66,crps,dss,-901.29,-3700.73,0.8,800,26
67,crps,is1,597.9,2270.88,0.8,800,26
68,dss,sse,127.91,461.36,0.8,800,26
69,dss,crps,152.41,598.08,0.8,800,26
70,dss,dss,-894.78,-3657.82,0.8,800,26
71,dss,is1,617.36,2376.49,0.8,800,26
72,is1,sse,128.18,461.27,0.8,800,26
73,is1,crps,152.98,598.56,0.8,800,26
74,is1,dss,-807.18,-3449.76,0.8,800,26
75,is1,is1,612.98,2365.18,0.8,800,26
76,sse,sse,128.83,465.56,0.8,800,26
77,sse,crps,156.99,619.35,0.8,800,26
78,sse,dss,-800.66,-3406.85,0.8,800,26
79,sse,is1,632.43,2470.78,0.8,800,26
