,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,173.81,394.59,0.0,800,53
1,crps,crps,189.31,395.9,0.0,800,53
2,crps,dss,-641.87,-1151.59,0.0,800,53
3,crps,is1,2528.87,5111.01,0.0,800,53
4,dss,sse,174.38,392.18,0.0,800,53
5,dss,crps,189.86,393.95,0.0,800,53
6,dss,dss,-647.47,-1133.03,0.0,800,53
7,dss,is1,2525.53,5112.31,0.0,800,53
8,is1,sse,176.85,390.89,0.0,800,53
9,is1,crps,190.82,393.75,0.0,800,53
10,is1,dss,-611.45,-1067.23,0.0,800,53
11,is1,is1,2523.03,5111.26,0.0,800,53
12,sse,sse,188.88,399.24,0.0,800,53
13,sse,crps,195.51,397.45,0.0,800,53
14,sse,dss,-619.31,-1132.01,0.0,800,53
15,sse,is1,2556.55,5151.07,0.0,800,53
16,crps,sse,177.91,390.3,0.1,800,53
17,crps,crps,192.46,391.11,0.1,800,53
18,crps,dss,-600.06,-1074.89,0.1,800,53
19,crps,is1,2536.39,5093.2,0.1,800,53
20,dss,sse,177.91,390.3,0.1,800,53
21,dss,crps,192.46,391.11,0.1,800,53
22,dss,dss,-600.06,-1074.89,0.1,800,53
23,dss,is1,2536.39,5093.2,0.1,800,53
24,is1,sse,177.91,390.3,0.1,800,53
25,is1,crps,192.46,391.11,0.1,800,53
26,is1,dss,-600.06,-1074.89,0.1,800,53
27,is1,is1,2536.39,5093.2,0.1,800,53
28,sse,sse,196.74,387.97,0.1,800,53
29,sse,crps,199.61,390.69,0.1,800,53
30,sse,dss,-581.49,-1164.4,0.1,800,53
31,sse,is1,2570.78,5117.9,0.1,800,53
32,crps,sse,712.58,1466.82,0.3,800,53
33,crps,crps,393.83,792.41,0.3,800,53
34,crps,dss,329.27,673.2,0.3,800,53
35,crps,is1,2988.53,6014.05,0.3,800,53
36,dss,sse,712.58,1466.82,0.3,800,53
37,dss,crps,393.83,792.41,0.3,800,53
38,dss,dss,329.27,673.2,0.3,800,53
39,dss,is1,2988.53,6014.05,0.3,800,53
40,is1,sse,712.58,1466.82,0.3,800,53
41,is1,crps,393.83,792.41,0.3,800,53
42,is1,dss,329.27,673.2,0.3,800,53
43,is1,is1,2988.53,6014.05,0.3,800,53
44,sse,sse,712.58,1466.82,0.3,800,53
45,sse,crps,393.83,792.41,0.3,800,53
46,sse,dss,329.27,673.2,0.3,800,53
47,sse,is1,2988.53,6014.05,0.3,800,53
48,crps,sse,712.58,1466.82,0.5,800,53
49,crps,crps,393.83,792.41,0.5,800,53
50,crps,dss,329.27,673.2,0.5,800,53
51,crps,is1,2988.53,6014.05,0.5,800,53
52,dss,sse,712.58,1466.82,0.5,800,53
53,dss,crps,393.83,792.41,0.5,800,53
54,dss,dss,329.27,673.2,0.5,800,53
55,dss,is1,2988.53,6014.05,0.5,800,53
56,is1,sse,712.58,1466.82,0.5,800,53
57,is1,crps,393.83,792.41,0.5,800,53
58,is1,dss,329.27,673.2,0.5,800,53
59,is1,is1,2988.53,6014.05,0.5,800,53
60,sse,sse,712.58,1466.82,0.5,800,53
61,sse,crps,393.83,792.41,0.5,800,53
62,sse,dss,329.27,673.2,0.5,800,53
63,sse,is1,2988.53,6014.05,0.5,800,53
64,crps,sse,712.58,1466.82,0.8,800,53
65,crps,crps,393.83,792.41,0.8,800,53
66,crps,dss,329.27,673.2,0.8,800,53
67,crps,is1,2988.53,6014.05,0.8,800,53
68,dss,sse,712.58,1466.82,0.8,800,53
69,dss,crps,393.83,792.41,0.8,800,53
70,dss,dss,329.27,673.2,0.8,800,53
71,dss,is1,2988.53,6014.05,0.8,800,53
72,is1,sse,712.58,1466.82,0.8,800,53
73,is1,crps,393.83,792.41,0.8,800,53
74,is1,dss,329.27,673.2,0.8,800,53
75,is1,is1,2988.53,6014.05,0.8,800,53
76,sse,sse,712.58,1466.82,0.8,800,53
77,sse,crps,393.83,792.41,0.8,800,53
78,sse,dss,329.27,673.2,0.8,800,53
79,sse,is1,2988.53,6014.05,0.8,800,53
