,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,73.73,717.87,0.0,200,60
1,crps,crps,51.85,492.59,0.0,200,60
2,crps,dss,-124.56,-291.56,0.0,200,60
3,crps,is1,669.6,5349.78,0.0,200,60
4,dss,sse,74.25,652.22,0.0,200,60
5,dss,crps,52.53,465.3,0.0,200,60
6,dss,dss,-135.38,-596.69,0.0,200,60
7,dss,is1,679.1,5346.37,0.0,200,60
8,is1,sse,76.27,739.78,0.0,200,60
9,is1,crps,53.1,494.07,0.0,200,60
10,is1,dss,-110.35,-134.79,0.0,200,60
11,is1,is1,666.34,5346.5,0.0,200,60
12,sse,sse,73.65,718.94,0.0,200,60
13,sse,crps,51.92,492.13,0.0,200,60
14,sse,dss,-123.86,-323.28,0.0,200,60
15,sse,is1,669.63,5347.35,0.0,200,60
16,crps,sse,79.24,735.25,0.1,200,60
17,crps,crps,55.09,483.96,0.1,200,60
18,crps,dss,-66.4,-105.4,0.1,200,60
19,crps,is1,674.83,5319.06,0.1,200,60
20,dss,sse,74.88,647.16,0.1,200,60
21,dss,crps,53.31,458.72,0.1,200,60
22,dss,dss,-127.95,-717.04,0.1,200,60
23,dss,is1,682.45,5339.06,0.1,200,60
24,is1,sse,79.24,735.25,0.1,200,60
25,is1,crps,55.09,483.96,0.1,200,60
26,is1,dss,-66.4,-105.4,0.1,200,60
27,is1,is1,674.83,5319.06,0.1,200,60
28,sse,sse,79.24,735.25,0.1,200,60
29,sse,crps,55.09,483.96,0.1,200,60
30,sse,dss,-66.4,-105.4,0.1,200,60
31,sse,is1,674.83,5319.06,0.1,200,60
32,crps,sse,188.41,1636.48,0.3,200,60
33,crps,crps,97.24,832.64,0.3,200,60
34,crps,dss,72.25,841.57,0.3,200,60
35,crps,is1,789.4,6136.02,0.3,200,60
36,dss,sse,188.41,1636.48,0.3,200,60
37,dss,crps,97.24,832.64,0.3,200,60
38,dss,dss,72.25,841.57,0.3,200,60
39,dss,is1,789.4,6136.02,0.3,200,60
40,is1,sse,79.24,735.25,0.3,200,60
41,is1,crps,55.09,483.96,0.3,200,60
42,is1,dss,-66.4,-105.4,0.3,200,60
43,is1,is1,674.83,5319.06,0.3,200,60
44,sse,sse,188.41,1636.48,0.3,200,60
45,sse,crps,97.24,832.64,0.3,200,60
46,sse,dss,72.25,841.57,0.3,200,60
47,sse,is1,789.4,6136.02,0.3,200,60
48,crps,sse,188.41,1636.48,0.5,200,60
49,crps,crps,97.24,832.64,0.5,200,60
50,crps,dss,72.25,841.57,0.5,200,60
51,crps,is1,789.4,6136.02,0.5,200,60
52,dss,sse,188.41,1636.48,0.5,200,60
53,dss,crps,97.24,832.64,0.5,200,60
54,dss,dss,72.25,841.57,0.5,200,60
55,dss,is1,789.4,6136.02,0.5,200,60
56,is1,sse,188.41,1636.48,0.5,200,60
57,is1,crps,97.24,832.64,0.5,200,60
58,is1,dss,72.25,841.57,0.5,200,60
59,is1,is1,789.4,6136.02,0.5,200,60
60,sse,sse,188.41,1636.48,0.5,200,60
61,sse,crps,97.24,832.64,0.5,200,60
62,sse,dss,72.25,841.57,0.5,200,60
63,sse,is1,789.4,6136.02,0.5,200,60
64,crps,sse,188.41,1636.48,0.8,200,60
65,crps,crps,97.24,832.64,0.8,200,60
66,crps,dss,72.25,841.57,0.8,200,60
67,crps,is1,789.4,6136.02,0.8,200,60
68,dss,sse,188.41,1636.48,0.8,200,60
69,dss,crps,97.24,832.64,0.8,200,60
70,dss,dss,72.25,841.57,0.8,200,60
71,dss,is1,789.4,6136.02,0.8,200,60
72,is1,sse,188.41,1636.48,0.8,200,60
73,is1,crps,97.24,832.64,0.8,200,60
74,is1,dss,72.25,841.57,0.8,200,60
75,is1,is1,789.4,6136.02,0.8,200,60
76,sse,sse,188.41,1636.48,0.8,200,60
77,sse,crps,97.24,832.64,0.8,200,60
78,sse,dss,72.25,841.57,0.8,200,60
79,sse,is1,789.4,6136.02,0.8,200,60
