,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,221.97,531.04,0.0,800,73
1,crps,crps,200.28,425.32,0.0,800,73
2,crps,dss,-594.4,-986.54,0.0,800,73
3,crps,is1,2456.18,5151.83,0.0,800,73
4,dss,sse,256.75,579.67,0.0,800,73
5,dss,crps,213.01,451.24,0.0,800,73
6,dss,dss,-459.87,-643.22,0.0,800,73
7,dss,is1,2545.68,5361.96,0.0,800,73
8,is1,sse,232.19,559.98,0.0,800,73
9,is1,crps,202.65,431.14,0.0,800,73
10,is1,dss,-444.53,-631.56,0.0,800,73
11,is1,is1,2459.84,5170.89,0.0,800,73
12,sse,sse,221.75,530.52,0.0,800,73
13,sse,crps,200.4,425.13,0.0,800,73
14,sse,dss,-595.27,-978.81,0.0,800,73
15,sse,is1,2456.37,5146.91,0.0,800,73
16,crps,sse,255.62,606.16,0.1,800,73
17,crps,crps,212.38,445.33,0.1,800,73
18,crps,dss,-126.42,16.99,0.1,800,73
19,crps,is1,2475.67,5114.27,0.1,800,73
20,dss,sse,257.33,577.15,0.1,800,73
21,dss,crps,214.13,447.28,0.1,800,73
22,dss,dss,-454.1,-668.39,0.1,800,73
23,dss,is1,2548.61,5353.42,0.1,800,73
24,is1,sse,274.15,665.03,0.1,800,73
25,is1,crps,219.66,465.89,0.1,800,73
26,is1,dss,-62.79,215.34,0.1,800,73
27,is1,is1,2496.22,5174.81,0.1,800,73
28,sse,sse,255.62,606.16,0.1,800,73
29,sse,crps,212.38,445.33,0.1,800,73
30,sse,dss,-126.42,16.99,0.1,800,73
31,sse,is1,2475.67,5114.27,0.1,800,73
32,crps,sse,801.11,1627.76,0.3,800,73
33,crps,crps,414.76,825.8,0.3,800,73
34,crps,dss,718.93,1522.62,0.3,800,73
35,crps,is1,2968.41,6037.05,0.3,800,73
36,dss,sse,777.05,1522.24,0.3,800,73
37,dss,crps,409.75,804.55,0.3,800,73
38,dss,dss,405.37,727.32,0.3,800,73
39,dss,is1,2984.85,6054.88,0.3,800,73
40,is1,sse,801.11,1627.76,0.3,800,73
41,is1,crps,414.76,825.8,0.3,800,73
42,is1,dss,718.93,1522.62,0.3,800,73
43,is1,is1,2968.41,6037.05,0.3,800,73
44,sse,sse,801.11,1627.76,0.3,800,73
45,sse,crps,414.76,825.8,0.3,800,73
46,sse,dss,718.93,1522.62,0.3,800,73
47,sse,is1,2968.41,6037.05,0.3,800,73
48,crps,sse,801.11,1627.76,0.5,800,73
49,crps,crps,414.76,825.8,0.5,800,73
50,crps,dss,718.93,1522.62,0.5,800,73
51,crps,is1,2968.41,6037.05,0.5,800,73
52,dss,sse,1106.53,2254.69,0.5,800,73
53,dss,crps,486.28,976.93,0.5,800,73
54,dss,dss,700.98,1389.02,0.5,800,73
55,dss,is1,3225.09,6595.45,0.5,800,73
56,is1,sse,801.11,1627.76,0.5,800,73
57,is1,crps,414.76,825.8,0.5,800,73
58,is1,dss,718.93,1522.62,0.5,800,73
59,is1,is1,2968.41,6037.05,0.5,800,73
60,sse,sse,801.11,1627.76,0.5,800,73
61,sse,crps,414.76,825.8,0.5,800,73
62,sse,dss,718.93,1522.62,0.5,800,73
63,sse,is1,2968.41,6037.05,0.5,800,73
64,crps,sse,801.11,1627.76,0.8,800,73
65,crps,crps,414.76,825.8,0.8,800,73
66,crps,dss,718.93,1522.62,0.8,800,73
67,crps,is1,2968.41,6037.05,0.8,800,73
68,dss,sse,1106.53,2254.69,0.8,800,73
69,dss,crps,486.28,976.93,0.8,800,73
70,dss,dss,700.98,1389.02,0.8,800,73
71,dss,is1,3225.09,6595.45,0.8,800,73
72,is1,sse,801.11,1627.76,0.8,800,73
73,is1,crps,414.76,825.8,0.8,800,73
74,is1,dss,718.93,1522.62,0.8,800,73
75,is1,is1,2968.41,6037.05,0.8,800,73
76,sse,sse,801.11,1627.76,0.8,800,73
77,sse,crps,414.76,825.8,0.8,800,73
78,sse,dss,718.93,1522.62,0.8,800,73
79,sse,is1,2968.41,6037.05,0.8,800,73
