,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,395.11,462.73,0.0,1600,8
1,crps,crps,388.38,407.6,0.0,1600,8
2,crps,dss,-1126.01,-963.14,0.0,1600,8
3,crps,is1,5089.45,5161.42,0.0,1600,8
4,dss,sse,474.44,517.51,0.0,1600,8
5,dss,crps,409.89,417.15,0.0,1600,8
6,dss,dss,-1160.82,-1113.55,0.0,1600,8
7,dss,is1,5093.01,5125.61,0.0,1600,8
8,is1,sse,452.39,508.33,0.0,1600,8
9,is1,crps,409.2,422.02,0.0,1600,8
10,is1,dss,-943.98,-853.7,0.0,1600,8
11,is1,is1,5066.54,5116.29,0.0,1600,8
12,sse,sse,394.91,454.08,0.0,1600,8
13,sse,crps,389.88,403.22,0.0,1600,8
14,sse,dss,-1135.06,-977.16,0.0,1600,8
15,sse,is1,5089.29,5144.74,0.0,1600,8
16,crps,sse,399.16,456.61,0.1,1600,8
17,crps,crps,392.86,402.51,0.1,1600,8
18,crps,dss,-1105.38,-987.05,0.1,1600,8
19,crps,is1,5101.8,5150.97,0.1,1600,8
20,dss,sse,475.94,516.25,0.1,1600,8
21,dss,crps,412.09,415.31,0.1,1600,8
22,dss,dss,-1141.74,-1116.55,0.1,1600,8
23,dss,is1,5098.96,5119.74,0.1,1600,8
24,is1,sse,578.75,665.99,0.1,1600,8
25,is1,crps,450.88,466.46,0.1,1600,8
26,is1,dss,-94.21,156.4,0.1,1600,8
27,is1,is1,5099.02,5134.07,0.1,1600,8
28,sse,sse,399.16,456.61,0.1,1600,8
29,sse,crps,392.86,402.51,0.1,1600,8
30,sse,dss,-1105.38,-987.05,0.1,1600,8
31,sse,is1,5101.8,5150.97,0.1,1600,8
32,crps,sse,1596.99,1732.92,0.3,1600,8
33,crps,crps,820.15,853.97,0.3,1600,8
34,crps,dss,815.57,934.46,0.3,1600,8
35,crps,is1,6163.54,6212.08,0.3,1600,8
36,dss,sse,1596.99,1732.92,0.3,1600,8
37,dss,crps,820.15,853.97,0.3,1600,8
38,dss,dss,815.57,934.46,0.3,1600,8
39,dss,is1,6163.54,6212.08,0.3,1600,8
40,is1,sse,2038.15,1978.18,0.3,1600,8
41,is1,crps,914.54,902.56,0.3,1600,8
42,is1,dss,1964.37,1951.9,0.3,1600,8
43,is1,is1,6095.86,6092.43,0.3,1600,8
44,sse,sse,1596.99,1732.92,0.3,1600,8
45,sse,crps,820.15,853.97,0.3,1600,8
46,sse,dss,815.57,934.46,0.3,1600,8
47,sse,is1,6163.54,6212.08,0.3,1600,8
48,crps,sse,1596.99,1732.92,0.5,1600,8
49,crps,crps,820.15,853.97,0.5,1600,8
50,crps,dss,815.57,934.46,0.5,1600,8
51,crps,is1,6163.54,6212.08,0.5,1600,8
52,dss,sse,1596.99,1732.92,0.5,1600,8
53,dss,crps,820.15,853.97,0.5,1600,8
54,dss,dss,815.57,934.46,0.5,1600,8
55,dss,is1,6163.54,6212.08,0.5,1600,8
56,is1,sse,2038.15,1978.18,0.5,1600,8
57,is1,crps,914.54,902.56,0.5,1600,8
58,is1,dss,1964.37,1951.9,0.5,1600,8
59,is1,is1,6095.86,6092.43,0.5,1600,8
60,sse,sse,1596.99,1732.92,0.5,1600,8
61,sse,crps,820.15,853.97,0.5,1600,8
62,sse,dss,815.57,934.46,0.5,1600,8
63,sse,is1,6163.54,6212.08,0.5,1600,8
64,crps,sse,1596.99,1732.92,0.8,1600,8
65,crps,crps,820.15,853.97,0.8,1600,8
66,crps,dss,815.57,934.46,0.8,1600,8
67,crps,is1,6163.54,6212.08,0.8,1600,8
68,dss,sse,1596.99,1732.92,0.8,1600,8
69,dss,crps,820.15,853.97,0.8,1600,8
70,dss,dss,815.57,934.46,0.8,1600,8
71,dss,is1,6163.54,6212.08,0.8,1600,8
72,is1,sse,2038.15,1978.18,0.8,1600,8
73,is1,crps,914.54,902.56,0.8,1600,8
74,is1,dss,1964.37,1951.9,0.8,1600,8
75,is1,is1,6095.86,6092.43,0.8,1600,8
76,sse,sse,1596.99,1732.92,0.8,1600,8
77,sse,crps,820.15,853.97,0.8,1600,8
78,sse,dss,815.57,934.46,0.8,1600,8
79,sse,is1,6163.54,6212.08,0.8,1600,8
