,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,198.3,382.99,0.0,800,15
1,crps,crps,196.22,391.52,0.0,800,15
2,crps,dss,-541.24,-1105.09,0.0,800,15
3,crps,is1,2553.79,5077.97,0.0,800,15
4,dss,sse,205.16,400.08,0.0,800,15
5,dss,crps,198.64,397.03,0.0,800,15
6,dss,dss,-577.81,-1169.68,0.0,800,15
7,dss,is1,2562.16,5107.89,0.0,800,15
8,is1,sse,252.52,519.64,0.0,800,15
9,is1,crps,204.19,423.79,0.0,800,15
10,is1,dss,-583.52,-790.34,0.0,800,15
11,is1,is1,2547.58,5122.16,0.0,800,15
12,sse,sse,199.13,380.19,0.0,800,15
13,sse,crps,197.09,388.34,0.0,800,15
14,sse,dss,-542.6,-1111.88,0.0,800,15
15,sse,is1,2559.39,5072.92,0.0,800,15
16,crps,sse,200.12,378.0,0.1,800,15
17,crps,crps,198.29,386.62,0.1,800,15
18,crps,dss,-531.85,-1131.28,0.1,800,15
19,crps,is1,2562.03,5065.57,0.1,800,15
20,dss,sse,206.49,397.06,0.1,800,15
21,dss,crps,200.09,394.03,0.1,800,15
22,dss,dss,-565.79,-1195.08,0.1,800,15
23,dss,is1,2566.78,5095.2,0.1,800,15
24,is1,sse,292.39,579.78,0.1,800,15
25,is1,crps,214.79,434.04,0.1,800,15
26,is1,dss,-163.81,-30.99,0.1,800,15
27,is1,is1,2559.8,5117.03,0.1,800,15
28,sse,sse,200.12,378.0,0.1,800,15
29,sse,crps,198.29,386.62,0.1,800,15
30,sse,dss,-531.85,-1131.28,0.1,800,15
31,sse,is1,2562.03,5065.57,0.1,800,15
32,crps,sse,850.23,1568.99,0.3,800,15
33,crps,crps,423.25,815.3,0.3,800,15
34,crps,dss,441.52,777.41,0.3,800,15
35,crps,is1,3089.31,6088.0,0.3,800,15
36,dss,sse,850.23,1568.99,0.3,800,15
37,dss,crps,423.25,815.3,0.3,800,15
38,dss,dss,441.52,777.41,0.3,800,15
39,dss,is1,3089.31,6088.0,0.3,800,15
40,is1,sse,583.37,1018.81,0.3,800,15
41,is1,crps,281.27,533.31,0.3,800,15
42,is1,dss,123.93,484.26,0.3,800,15
43,is1,is1,2636.64,5221.88,0.3,800,15
44,sse,sse,850.23,1568.99,0.3,800,15
45,sse,crps,423.25,815.3,0.3,800,15
46,sse,dss,441.52,777.41,0.3,800,15
47,sse,is1,3089.31,6088.0,0.3,800,15
48,crps,sse,850.23,1568.99,0.5,800,15
49,crps,crps,423.25,815.3,0.5,800,15
50,crps,dss,441.52,777.41,0.5,800,15
51,crps,is1,3089.31,6088.0,0.5,800,15
52,dss,sse,850.23,1568.99,0.5,800,15
53,dss,crps,423.25,815.3,0.5,800,15
54,dss,dss,441.52,777.41,0.5,800,15
55,dss,is1,3089.31,6088.0,0.5,800,15
56,is1,sse,1135.25,2050.09,0.5,800,15
57,is1,crps,482.94,918.55,0.5,800,15
58,is1,dss,1068.06,2002.18,0.5,800,15
59,is1,is1,3074.75,6102.27,0.5,800,15
60,sse,sse,850.23,1568.99,0.5,800,15
61,sse,crps,423.25,815.3,0.5,800,15
62,sse,dss,441.52,777.41,0.5,800,15
63,sse,is1,3089.31,6088.0,0.5,800,15
64,crps,sse,850.23,1568.99,0.8,800,15
65,crps,crps,423.25,815.3,0.8,800,15
66,crps,dss,441.52,777.41,0.8,800,15
67,crps,is1,3089.31,6088.0,0.8,800,15
68,dss,sse,850.23,1568.99,0.8,800,15
69,dss,crps,423.25,815.3,0.8,800,15
70,dss,dss,441.52,777.41,0.8,800,15
71,dss,is1,3089.31,6088.0,0.8,800,15
72,is1,sse,1135.25,2050.09,0.8,800,15
73,is1,crps,482.94,918.55,0.8,800,15
74,is1,dss,1068.06,2002.18,0.8,800,15
75,is1,is1,3074.75,6102.27,0.8,800,15
76,sse,sse,850.23,1568.99,0.8,800,15
77,sse,crps,423.25,815.3,0.8,800,15
78,sse,dss,441.52,777.41,0.8,800,15
79,sse,is1,3089.31,6088.0,0.8,800,15
